Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_C10,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_err_C10,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,rel_flux_SNR_C10,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,Variance_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9,Variance_C9,X(IJ)_C10,Y(IJ)_C10,X(FITS)_C10,Y(FITS)_C10,RA_C10,DEC_C10,Source-Sky_C10,Source_Error_C10,Source_SNR_C10,Peak_C10,Mean_C10,Sky/Pixel_C10,FWHM_C10,Width_C10,X-Width_C10,Y-Width_C10,Angle_C10,Roundness_C10,Variance_C10
coj1m011-fa12-20190302-0085-e91.fits,0,58544.92702,2458544.927022,2458544.928493,1.12632,27.017495,25,48,72,0.433127,0.021088,0.013808,0.011432,0.013013,0.08398,0.361182,0.063224,0.120205,0.962369,0.000609,0.000162,0.000148,0.000143,0.000147,0.000267,0.000641,0.000236,0.00032,0.001519,710.842262,129.87184,93.526938,80.145655,88.546727,314.030336,563.842091,267.940588,375.569598,633.584324,1812413.804,1431.828982,2028.97016,2105.907041,2029.47016,1990.592959,6.56363,-58.524267,785004.9614,1963.495408,913.752505,859.100202,1884.994263,399.799744,20.173167,7703,27.180789,21.544877,20.444257,22.645497,289.136098,0.983152,203095.8978,1709.853291,1865.262972,1710.353291,2231.237028,6.559263,-58.551033,38219.83904,292.735824,130.560854,143.544937,19.465204,19.175118,27.452977,21.587441,20.052138,23.122743,286.979035,0.970887,562.777759,2233.200509,2060.820903,2233.700509,2035.679097,6.566474,-58.528742,25026.396,266.853477,93.783286,97.996567,12.745839,18.674994,26.732797,21.592927,20.272491,22.913364,284.081029,0.980898,279.704611,2417.782374,2176.342044,2418.282374,1920.157956,6.569002,-58.515803,20720.22816,258.013408,80.306788,97.764442,10.552726,18.596788,26.502706,19.718229,18.667314,20.769144,282.866826,0.986078,237.172,2117.002521,2361.554089,2117.502521,1734.945911,6.564783,-58.496322,23585.64278,265.711286,88.764174,105.356514,12.012069,19.020601,26.504038,22.115134,21.084644,23.145624,296.312884,0.976532,240.318128,2420.542957,2980.519374,2421.042957,1115.980626,6.568819,-58.428462,140414.0892,432.190549,324.88931,378.341492,71.512308,18.762582,27.070565,21.585243,20.471577,22.698908,290.159924,0.981781,6405.026498,1822.691159,985.80859,1823.191159,3110.69141,6.56105,-58.646327,480914.2516,727.357538,661.179993,1265.477295,244.927617,19.514321,26.878381,21.32739,20.213082,22.441697,286.963692,0.984226,78880.90911,2297.899816,1522.392203,2298.399816,2574.107797,6.567517,-58.58708,107773.3553,392.695042,274.445419,288.184174,54.888519,18.81056,27.366795,21.675536,20.447207,22.903866,284.333275,0.983422,3909.062296,1241.376723,1523.437853,1241.876723,2573.062147,6.552839,-58.589022,194482.7939,491.96206,395.320716,516.087585,99.049274,19.493078,27.341181,21.508666,20.367571,22.649761,286.829692,0.983841,12547.69924,2712.309931,3714.724742,2712.809931,381.775258,6.572643,-58.348084,888829.3138,968.535241,917.70467,2316.678955,452.677052,19.89675,27.144721,21.391545,20.320477,22.462614,291.073219,0.981849,261522.9745
coj1m011-fa12-20190302-0098-e91.fits,0,58544.93229,2458544.932292,2458544.933763,1.127992,29.673376,25,48,72,0.49834,0.026485,0.015956,0.013782,0.014133,0.083211,0.504777,0.08153,0.13773,0.64282,0.000759,0.000207,0.000186,0.000181,0.000184,0.000311,0.000952,0.000307,0.000397,0.001177,656.447262,128.198031,85.781424,76.02841,76.911695,267.32755,530.101821,265.574764,346.932981,546.316729,1430734.894,1293.717017,2031.125984,2101.127094,2031.625984,1995.372906,6.563665,-58.524763,712992.2053,1963.495408,874.095791,815.691155,1699.62561,363.123948,20.678757,7698,26.974435,21.602065,20.531311,22.672819,288.061255,0.985012,165097.6798,1711.602455,1860.681404,1712.102455,2235.818596,6.559293,-58.551294,37893.6272,293.593944,129.06815,138.537781,19.299066,19.616686,26.769259,21.52548,20.68003,22.370931,289.868189,0.989597,539.34073,2235.191462,2055.316071,2235.691462,2041.183929,6.566496,-58.529391,22828.94281,265.327416,86.040648,91.621231,11.626685,19.26483,27.123064,21.318772,20.470862,22.166683,291.594072,0.988135,247.73401,2419.583163,2171.835222,2420.083163,1924.664778,6.56902,-58.516461,19718.29247,258.740659,76.208712,90.313683,10.042444,19.125531,26.907366,21.227676,19.395706,23.059645,280.49126,0.96633,206.66822,2118.628287,2355.900541,2119.128287,1740.599459,6.564822,-58.497033,20220.31047,262.266381,77.09837,91.202103,10.29812,19.624664,26.626415,21.093547,19.500036,22.687057,274.096811,0.976962,207.108603,2422.199718,2975.547266,2422.699718,1120.952734,6.568879,-58.429426,109907.4931,398.171058,276.030844,317.948914,55.975427,19.620319,27.188169,21.694341,20.661315,22.727367,290.438794,0.984207,3997.376192,1824.671214,980.932441,1825.171214,3115.567559,6.56103,-58.646389,479939.6741,726.427685,660.684724,1196.237549,244.431269,19.436288,26.957245,21.419058,20.343061,22.495056,282.184548,0.987896,76636.68167,2299.656539,1517.67607,2300.156539,2578.82393,6.567503,-58.587502,107854.9234,393.492459,274.096545,300.580597,54.930061,18.937486,27.248038,21.726741,20.699389,22.754093,284.94367,0.988155,3808.40656,1242.892405,1518.589164,1243.392405,2577.910836,6.552865,-58.589001,173199.9351,470.83787,367.854725,449.491669,88.210003,19.605114,27.043732,21.519745,20.447905,22.591586,285.740474,0.986424,9952.384507,2713.704842,3709.079862,2714.204842,387.420138,6.572729,-58.349481,559832.8687,781.627618,716.239877,1355.091187,285.120539,20.656056,26.878537,21.204025,20.214513,22.193536,291.678487,0.983594,106940.1738
coj1m011-fa12-20190302-0099-e91.fits,0,58544.93269,2458544.932688,2458544.934159,1.128142,29.758549,25,48,72,0.528646,0.02782,0.016673,0.013263,0.016099,0.095087,0.382907,0.070252,0.154617,0.775352,0.000882,0.000244,0.000223,0.000217,0.000222,0.000376,0.000857,0.00033,0.000478,0.001573,599.462125,113.825133,74.893095,61.104893,72.502243,252.827045,446.728899,212.63694,323.544089,492.989967,1170669.277,1189.993861,2029.041876,2106.330177,2029.541876,1990.169823,6.563632,-58.524249,618870.0897,1963.495408,818.566,756.041773,1565.120483,315.187949,20.684458,7745,26.838722,21.50932,20.462456,22.556184,288.002187,0.98559,127652.5694,1709.344889,1865.511798,1709.844889,2230.988202,6.559258,-58.55103,32567.95001,284.200984,114.594783,117.594276,16.586721,19.466744,26.806582,21.439501,20.497397,22.381605,294.376704,0.9823,423.827455,2233.525114,2061.048936,2234.025114,2035.451064,6.566479,-58.528747,19518.97636,259.868167,75.111071,86.01162,9.940933,19.41342,26.573772,21.675125,20.969681,22.380568,73.615828,0.99402,186.086298,2417.46509,2176.184712,2417.96509,1920.315288,6.568999,-58.515855,15526.07593,253.598292,61.223109,78.742889,7.907366,19.694051,26.534023,21.096889,20.505213,21.688565,290.649919,0.994434,151.10193,2116.971926,2360.933775,2117.471926,1735.566225,6.564785,-58.49642,18846.67368,259.239162,72.699948,83.933403,9.598532,19.55435,26.591952,21.356487,20.502526,22.210447,299.50256,0.97596,193.989589,2420.367892,2980.849889,2420.867892,1115.650111,6.568819,-58.428463,101649.6816,387.5571,262.28311,281.430328,51.769758,19.644925,27.118845,21.649795,20.621922,22.677669,292.29371,0.982303,3454.319598,1822.580145,986.128111,1823.080145,3110.371889,6.561048,-58.646314,324141.4326,611.258998,530.284926,884.721985,165.083876,19.920829,26.764738,21.308856,20.201093,22.416619,282.569142,0.98688,36091.97751,2297.84427,1522.072501,2298.34427,2574.427499,6.567516,-58.587145,76843.27166,352.450791,218.025533,241.994629,39.135957,19.178992,26.853425,21.531934,20.346858,22.71701,287.667465,0.981903,2059.730451,1241.275659,1523.309273,1241.775659,2573.190727,6.552839,-58.589052,156766.8235,453.692105,345.53571,462.467926,79.840688,19.857849,26.937914,21.435229,20.434812,22.435647,285.985961,0.987945,8399.856947,2712.166337,3714.284671,2712.666337,382.215329,6.572645,-58.348176,511268.0676,749.792795,681.879142,1208.95813,260.386689,20.605406,26.892146,21.313355,20.36939,22.25732,292.70035,0.984147,87266.58118
coj1m011-fa12-20190302-0100-e91.fits,0,58544.93309,2458544.933089,2458544.934560,1.128298,29.817246,25,48,72,0.540942,0.032786,0.015194,0.011,0.014149,0.06895,0.60505,0.0754,0.220278,0.444883,0.000782,0.000209,0.000178,0.000171,0.000176,0.000279,0.001086,0.000289,0.000507,0.000839,691.498193,157.138618,85.300929,64.157918,80.436565,246.912865,557.266991,261.25683,434.752538,530.200265,1495339.541,1317.78486,2027.149396,2113.108713,2027.649396,1983.391287,6.563613,-58.523496,808892.1819,1963.495408,927.473835,872.145555,2024.881104,411.965405,20.775957,7655,26.75047,21.441141,20.203526,22.678756,284.990376,0.982355,218143.3385,1707.317018,1872.491531,1707.817018,2224.008469,6.559239,-58.550028,49025.4578,308.982656,158.667346,157.603638,24.968461,18.760438,27.124216,21.393411,19.985939,22.800884,277.940575,0.981446,886.386616,2231.524683,2068.224424,2232.024683,2028.275576,6.566447,-58.528023,22719.65611,265.593497,85.542968,94.068451,11.571026,19.291669,26.767973,21.96415,20.780878,23.147422,295.34319,0.971246,232.004426,2415.736911,2183.468375,2416.236911,1913.031625,6.568967,-58.515241,16449.22269,255.976348,64.260713,75.386002,8.37752,19.788719,26.283316,21.554704,20.488255,22.621153,271.889785,0.990214,162.019498,2114.82679,2368.382911,2115.32679,1728.117089,6.564772,-58.495728,21158.162,262.379896,80.639418,92.705017,10.775763,19.308737,27.097354,20.908405,19.321066,22.495743,289.572949,0.962107,226.28579,2418.641516,2987.061863,2419.141516,1109.438137,6.568832,-58.428265,96453.40176,380.829722,253.271728,278.451111,49.123314,19.602844,26.799709,21.451852,20.314641,22.589062,286.155215,0.984351,3146.304313,1820.426275,993.036774,1820.926275,3103.463226,6.560974,-58.645041,563692.6555,781.810845,721.009,1490.824463,287.086312,19.246435,26.752736,21.311525,20.206407,22.416642,280.960771,0.987569,106680.3558,2295.940999,1529.354832,2296.440999,2567.145168,6.567452,-58.586236,104843.4548,389.918935,268.885262,281.098358,53.396333,19.125111,26.695789,21.411263,20.219498,22.603029,280.96835,0.985686,3759.927466,1238.750024,1530.392791,1239.250024,2566.107209,6.552817,-58.58771,269931.0612,562.669796,479.732631,707.917847,137.474761,18.823595,27.214332,21.639485,20.435425,22.843544,282.347992,0.98509,23614.55831,2710.08654,3721.373862,2710.58654,375.126138,6.57268,-58.348282,460418.9682,715.306499,643.666692,1240.255615,234.489455,20.687352,26.928013,21.166565,19.980696,22.352434,288.619468,0.980314,73567.43929
coj1m011-fa12-20190302-0103-e91.fits,0,58544.93429,2458544.934290,2458544.935761,1.128789,29.874081,25,48,72,0.486463,0.02225,0.01456,0.01204,0.015569,0.097344,0.283695,0.062629,0.09057,1.213886,0.000705,0.000183,0.000168,0.000162,0.000169,0.000312,0.00058,0.000257,0.000303,0.002096,689.557941,121.593007,86.697849,74.346457,92.163297,312.433905,488.950443,243.46772,298.424506,579.135698,1590667.431,1354.713459,2023.739308,2105.261629,2024.239308,1991.238371,6.563563,-58.524395,773801.3267,1963.495408,908.273409,851.947574,1802.334717,394.09378,20.811629,7660,27.030455,21.619829,20.635291,22.604366,288.633629,0.986957,193350.9046,1704.198448,1864.754289,1704.698448,2231.745711,6.559215,-58.551085,35392.93341,289.512097,122.250275,116.989403,18.025473,19.619051,27.499988,22.311506,21.636227,22.986786,294.951446,0.991184,448.923321,2228.200076,2060.712134,2228.700076,2035.787866,6.566398,-58.528757,23159.55267,266.400311,86.935156,94.414383,11.795063,19.326942,26.340175,20.823202,19.876927,21.769478,275.558448,0.991456,251.356006,2412.848136,2175.368293,2413.348136,1921.131707,6.568914,-58.515936,19152.08604,257.088986,74.495942,83.101334,9.754077,19.036797,26.440695,21.025716,19.311036,22.740396,290.473975,0.953983,194.140171,2111.647846,2361.023477,2112.147846,1735.476523,6.564704,-58.496545,24765.72226,267.886611,92.448526,93.389702,12.613079,19.001259,27.422994,22.533967,21.284133,23.7838,275.881391,0.98724,241.903235,2415.422919,2979.937864,2415.922919,1116.562136,6.568712,-58.428932,141106.7192,434.016443,325.118371,366.159302,71.865062,19.166025,27.206034,21.679226,20.605327,22.753125,286.054309,0.986387,6396.063268,1817.245546,984.82354,1817.745546,3111.67646,6.561016,-58.645998,351535.9552,633.650035,554.779351,941.039917,179.035792,20.219436,26.860958,21.510785,20.466897,22.554674,283.670643,0.988118,40618.76573,2292.573874,1521.617435,2293.073874,2574.882565,6.567445,-58.586904,93750.98408,376.340558,249.112093,261.393066,47.746984,19.271325,26.558466,21.721012,20.773563,22.668462,282.408536,0.990797,2865.891224,1235.627819,1522.622315,1236.127819,2573.877685,6.552825,-58.589024,132102.0605,427.076145,309.317348,352.713867,67.279027,20.378949,26.96508,21.619796,20.575479,22.664112,285.052091,0.987588,5644.716976,2706.867377,3713.498217,2707.367377,383.001783,6.5725,-58.348926,872171.7116,959.8644,908.640545,2402.544922,444.193405,19.848355,26.59872,21.249471,20.304721,22.194222,292.460648,0.984292,255184.762
coj1m011-fa12-20190302-0111-e91.fits,0,58544.93751,2458544.937513,2458544.938984,1.130265,29.665325,25,48,72,0.560791,0.03115,0.015534,0.013261,0.015999,0.082671,0.530781,0.076081,0.197053,0.5188,0.000841,0.00022,0.000192,0.000187,0.000192,0.000318,0.001018,0.000306,0.000498,0.001,666.779355,141.628275,81.009503,70.861302,83.122865,259.613696,521.370965,248.327246,395.366677,518.878853,1366629.318,1266.567008,2030.999868,2099.830307,2031.499868,1996.669693,6.563657,-58.524918,766393.5206,1963.495408,903.6671,848.092756,1861.347534,390.321015,20.367803,7832,27.043456,21.524486,20.3296,22.719372,285.220256,0.983518,196788.4436,1711.164827,1859.252543,1711.664827,2237.247457,6.559281,-58.551451,42571.12247,297.982905,142.864311,145.418228,21.681295,18.727141,26.733773,21.366096,20.591299,22.140894,284.698767,0.993088,700.281782,2234.88663,2055.449738,2235.38663,2041.050262,6.566485,-58.529394,21229.62883,261.323805,81.238787,96.32634,10.812161,18.999612,26.459912,20.919979,19.855029,21.984928,280.938489,0.988025,231.90474,2420.431567,2169.950517,2420.931567,1926.549483,6.569025,-58.516687,18123.48385,255.207827,71.014608,90.900169,9.230215,18.978647,26.442395,21.296474,20.383698,22.20925,285.754141,0.989928,175.414055,2118.704366,2354.605375,2119.204366,1741.894625,6.564818,-58.497196,21864.7086,262.259155,83.370621,100.826965,11.135605,18.983259,26.460715,21.636225,19.645738,23.626713,271.992112,0.96655,242.317519,2422.499182,2974.610515,2422.999182,1121.889485,6.568879,-58.429571,104353.1641,389.410959,267.976957,299.514618,53.14663,19.101921,26.804642,21.458062,20.295281,22.620843,289.770115,0.980366,3757.870146,1824.666097,979.94992,1825.166097,3116.55008,6.561022,-58.646478,473863.4439,721.70278,656.590853,1249.299072,241.33667,19.035564,26.693088,21.265231,20.133557,22.396906,282.290423,0.986379,76470.41257,2299.298629,1515.938221,2299.798629,2580.561779,6.567491,-58.587696,96623.62856,378.072718,255.5689,288.118164,49.21001,18.768244,26.791102,21.308576,19.936642,22.68051,282.851112,0.979746,3305.861891,1243.002919,1517.281374,1243.502919,2579.218626,6.552862,-58.589127,224968.2809,521.581322,431.319665,597.102051,114.575405,18.986146,26.676722,21.251596,20.26311,22.240081,286.638205,0.987672,17424.21356,2714.28029,3708.483127,2714.78029,388.016873,6.572733,-58.349612,466820.8004,718.825524,649.42157,1285.147949,237.749881,20.231818,26.673363,21.005351,19.849181,22.161521,290.074497,0.979384,77549.13229
coj1m011-fa12-20190302-0135-e91.fits,0,58544.94761,2458544.947606,2458544.949077,1.136428,29.682349,25,48,72,0.502794,0.025603,0.016028,0.012637,0.014891,0.087342,0.407458,0.068608,0.149947,0.771723,0.000683,0.000173,0.000156,0.00015,0.000154,0.000279,0.000715,0.000249,0.000367,0.001243,735.979136,147.709579,102.787725,84.315289,96.62595,313.2755,569.932515,275.198707,408.196137,620.685413,1754053.128,1411.271147,2031.12851,2100.142758,2031.62851,1996.357242,6.563661,-58.524854,881928.2347,1963.495408,965.626473,913.322345,2084.556885,449.162362,20.486189,7705,26.743637,21.495401,20.579746,22.411057,286.476059,0.989729,259425.7078,1711.544987,1859.462856,1712.044987,2237.037144,6.559289,-58.551395,44909.31612,301.883214,148.763873,143.19223,22.872127,18.648492,26.439546,21.291152,20.170449,22.411855,290.459624,0.980697,767.010227,2235.410664,2055.155338,2235.910664,2041.344662,6.566494,-58.529394,28113.26943,272.571122,103.141042,101.350258,14.317971,18.64228,27.065826,21.404048,20.635504,22.172593,283.961932,0.993411,319.470424,2419.992925,2170.548156,2420.492925,1925.951844,6.56902,-58.516593,22165.17778,262.278846,84.509971,99.56823,11.288632,18.879123,26.504525,21.526045,20.286961,22.76513,286.807535,0.981015,235.025948,2118.867511,2355.783032,2119.367511,1740.716968,6.564821,-58.497041,26119.50606,269.497518,96.919283,122.253479,13.302555,18.821802,26.676883,21.543088,20.270959,22.815217,285.165266,0.981408,311.417626,2422.314779,2974.705487,2422.814779,1121.794513,6.568877,-58.42954,140895.8491,434.188948,324.503536,370.608856,71.757667,19.277461,27.129899,21.701969,20.618856,22.785081,287.739233,0.98505,6519.781672,1824.634882,980.061147,1825.134882,3116.438853,6.561023,-58.646423,507796.6734,745.239607,681.387125,1377.868896,258.618722,19.290164,26.495635,21.242709,20.404305,22.081114,284.182662,0.991978,89529.15002,2299.502284,1516.397307,2300.002284,2580.102693,6.567495,-58.587608,112615.4414,398.534327,282.574006,309.586517,57.354573,18.747272,26.653859,21.401484,20.339883,22.463084,284.123618,0.987379,4407.173985,1243.511957,1517.671786,1244.011957,2578.828214,6.552872,-58.589048,228718.9998,524.751977,435.86115,655.208496,116.48563,18.901705,26.618867,21.262089,20.288088,22.236091,285.167712,0.988779,18023.8348,2714.061397,3708.169106,2714.561397,388.330894,6.572731,-58.349634,764026.1646,901.992178,847.043005,1896.550293,389.11533,20.032764,26.829486,21.234634,20.283569,22.185699,290.774204,0.985731,200384.4783
coj1m011-fa12-20190302-0136-e91.fits,0,58544.94802,2458544.948020,2458544.949491,1.136733,29.507802,25,48,72,0.507637,0.027097,0.015406,0.012295,0.014516,0.082591,0.423008,0.068527,0.174661,0.705391,0.000594,0.000143,0.000123,0.000118,0.000122,0.000229,0.000634,0.000209,0.000343,0.000983,855.085732,189.590789,125.589492,104.498947,118.873155,360.731867,667.212875,327.691345,509.235733,717.694162,2305641.782,1592.70545,2028.572587,2105.902601,2029.072587,1990.597399,6.563629,-58.524273,1170429.681,1963.495408,1104.480391,1059.710693,2988.289551,596.094941,20.104327,7719,26.569614,21.230666,20.148714,22.312617,284.2458,0.986621,469772.7439,1709.228766,1865.087835,1709.728766,2231.412165,6.559258,-58.551055,62476.22062,326.693606,191.237966,179.697861,31.818878,17.863816,26.521638,21.070208,19.962603,22.177813,285.722682,0.984897,1416.922075,2232.663566,2060.70132,2233.163566,2035.79868,6.566471,-58.528768,35520.57197,281.764389,126.064802,119.243286,18.090479,17.903242,26.565231,21.33574,20.453427,22.218054,287.151508,0.99001,501.767219,2417.92838,2176.478238,2418.42838,1920.021762,6.56901,-58.515803,28347.46874,270.562674,104.772282,107.054482,14.437247,18.07972,26.514777,20.918705,20.052725,21.784686,85.624898,0.993007,346.011621,2116.637129,2361.12503,2117.137129,1735.37497,6.564784,-58.496372,33467.60003,280.589614,119.275976,118.704994,17.044909,18.242733,26.512324,21.095315,20.081073,22.109557,293.617465,0.980037,478.349057,2420.117002,2980.579018,2420.617002,1115.920982,6.568822,-58.428453,175898.3284,471.146482,373.341063,456.470734,89.584283,18.681864,26.554884,21.078831,20.018574,22.139088,285.605594,0.986234,10837.96341,1822.737587,985.523531,1823.237587,3110.976469,6.561051,-58.646383,685382.2824,855.768051,800.897254,1749.996216,349.06233,19.064382,26.59041,21.197852,20.10176,22.293944,277.352048,0.98863,162617.2635,2297.288762,1521.877747,2297.788762,2574.622253,6.567512,-58.587164,147865.2599,438.866519,336.92536,409.178406,75.307158,18.063356,26.648729,21.211769,20.073717,22.349822,281.445266,0.986511,7606.922653,1241.020488,1523.217893,1241.520488,2573.282107,6.552835,-58.589043,342826.3728,622.625244,550.614316,922.733459,174.600038,18.128686,26.387348,21.040685,19.99533,22.08604,279.875595,0.988908,41211.09634,2712.156491,3714.461791,2712.656491,382.038209,6.572654,-58.348101,953669.5381,1001.062771,952.657082,2512.626953,485.699907,19.590882,26.530718,21.066779,19.954374,22.179185,288.330708,0.982764,318030.9833
coj1m011-fa12-20190302-0139-e91.fits,0,58544.94929,2458544.949289,2458544.950760,1.137686,29.370451,25,48,72,0.477196,0.026691,0.01416,0.01052,0.014434,0.088522,0.287889,0.051809,0.150827,1.061113,0.000664,0.000176,0.000154,0.000148,0.000154,0.000281,0.000557,0.000224,0.000371,0.001721,718.792431,151.234133,91.887247,71.073753,93.670201,314.507697,517.26632,231.246457,406.951546,616.500502,1735330.859,1403.749684,2028.651957,2105.768278,2029.151957,1990.731722,6.563632,-58.524262,828092.6022,1963.495408,937.297764,883.489361,1868.795288,421.744099,20.502752,7842,26.727206,21.50075,20.311943,22.689557,283.571186,0.984652,226451.8998,1709.087401,1865.1342,1709.587401,2231.3658,6.559259,-58.551028,46318.17292,303.967493,152.378705,145.707855,23.589652,18.665388,26.567991,21.27739,20.601202,21.953578,293.979951,0.991009,802.657106,2232.996987,2060.999243,2233.496987,2035.500757,6.566478,-58.528704,24572.65476,266.682055,92.142138,106.883766,12.51475,18.883718,26.402618,21.850437,20.847615,22.85326,282.623729,0.989744,264.575508,2417.485538,2176.116206,2417.985538,1920.383794,6.569005,-58.51581,18255.63434,256.429931,71.191511,85.836098,9.297518,19.222225,25.52962,20.664996,20.894402,20.435589,359.283179,0.999507,199.429936,2116.173852,2360.999596,2116.673852,1735.500404,6.564779,-58.496362,25047.56372,266.632889,93.940263,105.350174,12.756619,18.637622,26.436326,21.069784,19.721132,22.418436,285.051968,0.978281,297.890422,2420.183684,2980.090594,2420.683684,1116.409406,6.568822,-58.428484,141122.4363,432.858864,326.024134,385.377808,71.873067,18.694432,26.548441,21.316589,20.249746,22.383432,287.996277,0.984772,6867.307296,1822.202123,985.157263,1822.702123,3111.342737,6.561049,-58.646386,387907.9243,659.640768,588.059355,971.983276,197.559884,19.126257,26.670908,21.3222,20.275449,22.368952,284.703763,0.987358,50849.2958,2297.349354,1521.596035,2297.849354,2574.903965,6.567516,-58.587154,85477.20561,362.899001,235.539931,248.022858,43.533183,18.716213,26.310039,21.367581,20.399713,22.335448,275.832274,0.991478,2541.213423,1240.458965,1522.916745,1240.958965,2573.583255,6.552832,-58.589059,227431.2353,523.193395,434.698216,579.890991,115.829777,18.801885,26.464903,21.257592,20.284199,22.230986,284.15507,0.989225,17694.99047,2711.631471,3714.089223,2712.131471,382.410777,6.572643,-58.348126,893392.0574,970.872505,920.195033,2269.9375,455.000839,19.956794,26.538655,21.176053,20.067729,22.284377,288.685084,0.982746,272719.7901
