Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_C10,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_err_C10,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,rel_flux_SNR_C10,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,Variance_T6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,Variance_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9,Variance_C9,X(IJ)_C10,Y(IJ)_C10,X(FITS)_C10,Y(FITS)_C10,RA_C10,DEC_C10,Source-Sky_C10,Source_Error_C10,Source_SNR_C10,Peak_C10,Mean_C10,Sky/Pixel_C10,FWHM_C10,Width_C10,X-Width_C10,Y-Width_C10,Angle_C10,Roundness_C10,Variance_C10
cpt1m013-fa14-20201023-0112-e91.fits,0,59146.45048,2459146.45,2459146.454840,1.985338,17.359071,23,37,56,0.094159,0.047275,0.035608,0.022304,0.015313,0.020205,0.604527,0.123388,0.16217,0.597087,0.000317,0.000296,0.000287,0.000281,0.000278,0.000282,0.00088,0.000368,0.0004,0.00087,296.642533,159.841685,124.144891,79.40815,55.085276,71.746136,686.829368,335.691174,405.228802,686.359614,4159402.733,3046.963439,2079.978919,2039.204079,2080.478919,2057.295921,5.426604,8.440408,391646.4756,1661.902514,1288.714709,303.904715,2117.522949,235.661522,567.483036,4770,17.233789,17.376467,18.340763,16.412172,29.2291,0.955261,108713.0011,1819.320429,2096.32666,1819.820429,2000.17334,5.424698,8.446351,196634.1199,1221.718185,160.948836,1366.217529,118.318685,566.356777,17.379981,17.014051,18.229269,15.798832,21.231071,0.962885,28261.20086,2380.694123,2044.863361,2381.194123,2051.636639,5.428798,8.4413,148106.5434,1188.069963,124.661466,1166.674316,89.118671,563.091387,17.041195,17.019079,18.099772,15.938387,30.065647,0.935492,16807.95844,1895.698156,1941.962077,1896.198156,2154.537923,5.425265,8.429706,92770.42736,1166.295105,79.542842,965.076599,55.821823,565.336369,17.230494,18.266592,20.060189,16.472995,22.453084,0.924583,6215.748023,2031.907364,2195.185079,2032.407364,1901.314921,5.426243,8.457255,63691.84666,1155.299089,55.13018,831.096619,38.324659,565.337754,17.44622,16.800375,17.572053,16.028698,30.415043,0.964626,3402.530753,2269.561059,2157.714438,2270.061059,1938.785562,5.42798,8.453418,84039.38924,1169.724845,71.845434,971.523193,50.568182,564.984506,17.017634,15.404328,16.45168,14.356975,27.014555,0.946896,6499.678168,2188.593118,2679.058544,2189.093118,1417.441456,5.427356,8.5098,1567109.896,1690.362761,927.084962,6490.68457,942.961385,574.445365,17.348539,17.381242,17.902786,16.859698,33.959894,0.974558,1680301.497,2587.572914,2415.606392,2588.072914,1680.893608,5.430285,8.481638,456850.7174,1318.037161,346.614444,2497.892334,274.896219,569.053807,16.559866,16.906941,17.395837,16.418045,36.814542,0.957967,155239.8897,1578.574252,2111.707077,1579.074252,1984.792923,5.42294,8.447789,580406.9181,1362.394959,426.019573,2755.240479,349.242458,566.477479,17.583188,17.2653,18.328367,16.202234,24.509404,0.965006,232573.6007,1315.81284,2976.58192,1316.31284,1119.91808,5.420966,8.541197,1555035.202,1683.246255,923.831078,5715.705566,935.6958,570.34379,18.749803,17.95048,18.712488,17.188472,18.625407,0.988664,1470536.286
cpt1m013-fa14-20201023-0113-e91.fits,0,59146.45148,2459146.451,2459146.455840,1.970625,18.785136,23,37,56,0.094004,0.047797,0.035002,0.022145,0.015301,0.020784,0.60385,0.123702,0.163023,0.595516,0.000317,0.000294,0.000285,0.000279,0.000277,0.00028,0.000877,0.000366,0.0004,0.000866,296.912867,162.474319,122.926094,79.360581,55.257933,74.320837,688.55279,338.309086,407.427771,688.045477,4162108.477,3040.028924,2079.678596,2039.256449,2080.178596,2057.243551,5.426603,8.440407,391253.2785,1661.902514,1286.377092,304.151311,2176.198975,235.424927,561.528811,4759,16.66935,17.048268,18.021506,16.07503,28.340685,0.957076,114824.7189,1819.128882,2096.422729,1819.628882,2000.077271,5.424698,8.446353,198936.8725,1215.768029,163.630617,1367.244141,119.704297,560.628216,17.528524,16.955658,18.093795,15.817521,24.214553,0.959433,29561.4441,2380.340417,2044.791679,2380.840417,2051.708321,5.428797,8.441286,145680.648,1180.321052,123.424595,1235.367554,87.658961,558.122724,16.278203,16.494694,17.37562,15.613769,30.703664,0.95047,17581.30124,1895.575616,1942.046793,1896.075616,2154.453207,5.425265,8.429706,92170.98174,1159.467377,79.494243,990.787659,55.461124,559.064189,17.683851,17.709086,18.58547,16.832702,28.813921,0.965995,6253.087462,2031.632361,2195.13407,2032.132361,1901.36593,5.426242,8.457243,63682.34465,1151.517089,55.302996,887.490234,38.318941,559.611167,16.504043,16.475926,17.06025,15.891601,32.699654,0.971041,3664.52801,2269.31164,2157.978276,2269.81164,1938.521724,5.42798,8.453441,86504.98284,1162.22362,74.430584,958.874817,52.051779,558.555729,16.19571,15.832237,16.469846,15.194629,36.912265,0.916675,6911.499011,2188.199509,2679.16558,2188.699509,1417.33442,5.427355,8.50981,1567035.403,1687.624692,928.54496,6799.809082,942.916561,569.098225,17.357499,17.182711,17.70167,16.663752,33.737641,0.975182,1745670.025,2587.226622,2415.564189,2587.726622,1680.935811,5.430284,8.481631,458184.1495,1311.149098,349.452362,2562.014893,275.698572,562.721075,16.300079,16.686837,17.132266,16.241409,37.560981,0.956829,163234.38,1578.38135,2111.904745,1578.88135,1984.595255,5.422939,8.447802,583409.3881,1361.65151,428.457196,2859.078125,351.049104,560.154163,17.253302,17.076474,18.362745,15.790204,22.311163,0.955705,245902.2546,1315.515366,2976.579233,1316.015366,1119.920767,5.420965,8.541195,1553479.536,1679.432037,925.002919,5880.900391,934.759725,564.976992,18.72173,17.751884,18.468558,17.035209,19.222146,0.989406,1514610.037
cpt1m013-fa14-20201023-0114-e91.fits,0,59146.45248,2459146.452,2459146.456842,1.956222,18.823973,23,37,56,0.09365,0.046828,0.034953,0.022343,0.014604,0.020778,0.603791,0.1239,0.162206,0.596716,0.000314,0.000293,0.000283,0.000278,0.000274,0.000278,0.000873,0.000364,0.000397,0.000864,297.968928,159.730975,123.309107,80.38394,53.278153,74.857111,691.532013,340.239725,408.84978,690.837618,4179630.183,3039.437873,2079.737238,2039.02951,2080.237238,2057.47049,5.426603,8.44043,391420.5487,1661.902514,1282.419348,305.220402,2211.658691,235.525577,559.110994,4634,16.73715,17.021513,17.931654,16.111372,28.09507,0.963275,115825.1958,1819.02899,2096.041335,1819.52899,2000.458665,5.424697,8.446359,195725.2286,1217.048499,160.81958,1440.87439,117.771787,559.807004,16.887418,16.479706,17.742709,15.216703,22.277925,0.954267,30110.72966,2380.299267,2044.567611,2380.799267,2051.932389,5.428797,8.441309,146089.508,1179.969469,123.807871,1253.94751,87.90498,555.379157,16.208576,16.338102,17.215895,15.460308,32.863609,0.932067,17767.72261,1895.483622,1941.712318,1895.983622,2154.787682,5.425265,8.429717,93384.24027,1159.741056,80.52163,1021.288696,56.191166,556.795889,16.280478,17.780853,18.994961,16.566745,23.795593,0.959377,6550.250987,2031.768837,2194.786136,2032.268837,1901.713864,5.426243,8.457253,61040.795,1144.840046,53.318186,863.545715,36.729468,557.582459,17.669322,15.434491,15.933248,14.935734,37.903197,0.930672,3602.800294,2269.294716,2157.539342,2269.794716,1938.960658,5.427979,8.453441,86846.10288,1158.43813,74.96827,972.586121,52.257038,556.586395,16.117622,15.28189,16.382957,14.180823,30.418535,0.913453,6976.940356,2188.347073,2678.764474,2188.847073,1417.735526,5.427356,8.509813,1573535.769,1687.590611,932.415575,6686.924316,946.827962,564.310588,17.21483,17.231202,17.697757,16.764647,34.657393,0.976532,1739070.457,2587.368827,2415.403161,2587.868827,1681.096839,5.430285,8.481661,460766.0939,1310.926994,351.481125,2571.968018,277.252179,559.376771,16.326892,16.81865,17.239694,16.397607,37.553873,0.962093,162797.5105,1578.344258,2111.452513,1578.844258,1985.047487,5.422939,8.4478,583339.5046,1356.865378,429.917009,2908.015625,351.007054,558.62212,17.255216,17.032407,18.148285,15.916529,23.373664,0.963745,248249.2815,1315.586533,2976.220157,1316.086533,1120.279843,5.420965,8.5412,1561988.816,1682.440869,928.406367,5901.001953,939.879928,561.770531,18.757085,17.800021,18.45967,17.140371,19.219012,0.991071,1518857.643
cpt1m013-fa14-20201023-0115-e91.fits,0,59146.45348,2459146.453,2459146.457843,1.942161,18.807672,23,37,56,0.093834,0.047947,0.035448,0.021626,0.015274,0.020957,0.605527,0.12362,0.162228,0.595521,0.000312,0.00029,0.00028,0.000274,0.000272,0.000275,0.000868,0.00036,0.000393,0.000855,300.998412,165.533493,126.48578,78.793516,56.152604,76.086611,697.713008,343.217795,412.647481,696.219912,4197812.547,3026.606049,2079.981679,2039.535836,2080.481679,2056.964164,5.426603,8.440433,393896.8457,1661.902514,1277.446218,308.347107,2179.15918,237.015615,550.634347,4685,16.603021,16.942742,18.003705,15.881778,26.927019,0.955268,118361.6004,1819.364399,2096.679192,1819.864399,1999.820808,5.424698,8.446378,201274.4668,1207.222939,166.725184,1437.359253,121.110874,550.427112,16.647401,16.829833,18.134729,15.524938,22.511206,0.952443,31076.1038,2380.544475,2044.904581,2381.044475,2051.595419,5.428797,8.441293,148804.8777,1171.553084,127.015054,1215.124146,89.538873,546.413906,16.189144,16.815058,17.580113,16.050002,33.152825,0.948937,18128.47307,1896.030663,1942.178297,1896.530663,2154.321703,5.425267,8.429717,90782.16963,1150.292089,78.920972,934.075623,54.625448,550.013086,17.279981,17.568529,18.486545,16.650514,29.929329,0.95692,6635.788288,2031.946589,2195.198778,2032.446589,1901.301222,5.426243,8.457247,64117.20535,1140.902318,56.198681,863.844421,38.580606,548.598104,16.231009,16.428907,17.174179,15.683635,32.510511,0.95403,3759.67759,2269.487451,2157.970966,2269.987451,1938.529034,5.427979,8.453436,87973.7384,1154.490427,76.201358,977.60791,52.935559,547.510555,16.339762,16.137744,16.721504,15.553983,36.759966,0.93513,7001.221839,2188.499106,2679.338198,2188.999106,1417.161802,5.427356,8.509825,1583210.768,1681.280219,941.669777,6811.071777,952.649602,557.105878,17.391113,17.147077,17.6981,16.596054,33.165102,0.974424,1806209.977,2587.468158,2415.833871,2587.968158,1680.666129,5.430284,8.481655,461842.2861,1302.553278,354.566906,2623.304443,277.899746,551.713987,16.013351,16.591914,17.261103,15.922725,34.012931,0.95368,170050.0247,1578.672784,2112.136092,1579.172784,1984.363908,5.42294,8.447825,585945.1839,1350.260813,433.949633,2938.88916,352.574943,550.103855,17.603168,16.888192,18.110294,15.666089,21.894042,0.960225,255649.6587,1315.802582,2976.846348,1316.302582,1119.653652,5.420965,8.541223,1566814.309,1677.436049,934.053081,6430.846191,942.783524,553.777499,18.9548,17.641449,18.459487,16.82341,16.880252,0.98761,1593118.389
cpt1m013-fa14-20201023-0116-e91.fits,0,59146.45448,2459146.454,2459146.458847,1.928285,19.227987,23,37,56,0.093795,0.047735,0.034489,0.022502,0.014872,0.020408,0.605312,0.124141,0.162279,0.594588,0.000308,0.000286,0.000277,0.000271,0.000268,0.000271,0.000861,0.000357,0.00039,0.000848,304.22172,167.052711,124.518574,83.032431,55.523041,75.22319,703.03728,347.39303,416.625176,701.43291,4219280.582,3017.964595,2080.143205,2039.538943,2080.643205,2056.961057,5.426603,8.440418,395747.1085,1661.902514,1269.678959,311.690688,2188.814941,238.128955,542.730448,4688,16.543234,17.076976,18.11729,16.036662,27.662531,0.954475,114592.9418,1819.407627,2096.590446,1819.907627,1999.909554,5.424697,8.446351,201407.4172,1197.013979,168.2582,1359.270752,121.190873,541.727798,17.41969,17.106391,18.108704,16.104078,26.497573,0.962351,29465.69499,2380.72434,2044.963254,2381.22434,2051.536746,5.428797,8.441285,145520.227,1164.018268,125.015415,1200.393188,87.562433,539.2619,17.061246,16.162056,17.366395,14.957717,30.847178,0.902304,17679.60318,1895.988556,1942.238079,1896.488556,2154.261921,5.425266,8.429709,94942.09157,1141.415425,83.179261,943.986389,57.128556,540.551026,16.894904,17.931271,19.2124,16.650142,18.010721,0.969103,6432.841936,2032.103088,2195.323405,2032.603088,1901.176595,5.426243,8.457243,62748.27799,1129.238834,55.566879,823.151855,37.756895,539.926874,17.530807,15.920075,16.962288,14.877862,23.171119,0.964336,3615.472541,2269.825419,2157.966406,2270.325419,1938.533594,5.42798,8.453419,86105.13917,1143.004033,75.332314,950.939819,51.811185,539.341996,17.039907,15.792703,16.205098,15.380309,35.769604,0.972835,6688.84729,2188.692986,2679.386258,2189.192986,1417.113742,5.427355,8.509807,1590956.445,1677.912395,948.176108,6804.500488,957.310331,549.1996,17.567832,17.323076,17.850283,16.795869,33.208212,0.976897,1739450.364,2587.654906,2415.978736,2588.154906,1680.521264,5.430284,8.481652,465941.9899,1297.904567,358.99557,2565.205811,280.36662,543.451544,16.740416,16.909465,17.429708,16.389221,36.289917,0.957835,162724.7507,1578.657276,2112.098326,1579.157276,1984.401674,5.422939,8.447803,589102.6569,1344.280686,438.228908,2894.888428,354.474858,542.371644,17.520834,17.178731,18.373446,15.984015,22.226925,0.962395,243973.3497,1315.962838,2976.76723,1316.462838,1119.73277,5.420966,8.541186,1573279.49,1673.640781,940.034151,5867.888672,946.673753,545.348332,19.153322,17.886494,18.615485,17.157504,16.121589,0.990743,1513899.494
cpt1m013-fa14-20201023-0117-e91.fits,0,59146.45549,2459146.455,2459146.459852,1.914657,18.652545,23,37,56,0.093893,0.047102,0.035241,0.021964,0.01534,0.021081,0.603209,0.123897,0.162587,0.596578,0.000308,0.000284,0.000277,0.000271,0.000267,0.000271,0.000856,0.000356,0.000388,0.000848,305.137714,165.688351,127.319225,81.162711,57.380786,77.902658,704.365,348.085733,418.92439,703.707721,4220406.893,3010.293706,2079.701237,2039.39528,2080.201237,2057.10472,5.426603,8.440408,396265.027,1661.902514,1267.511902,312.632194,2192.57251,238.440597,537.40609,4784,16.665728,17.366398,18.329703,16.403092,29.053965,0.956177,111884.381,1819.074531,2096.495872,1819.574531,2000.004128,5.424697,8.446346,198789.424,1191.371198,166.857672,1415.384521,119.615575,538.092729,15.9524,17.041185,18.351462,15.730907,23.535613,0.94962,28893.4353,2380.30145,2044.861798,2380.80145,2051.638202,5.428796,8.44128,148733.2564,1163.364632,127.847497,1244.053223,89.495777,533.485209,15.721067,16.613383,17.694273,15.532493,32.486696,0.906184,17400.52194,1895.429689,1942.188703,1895.929689,2154.311297,5.425264,8.429709,92697.14476,1140.199515,81.299056,960.286987,55.777727,535.999945,16.036132,18.088202,18.992722,17.183683,28.657552,0.965871,6155.798326,2031.827844,2195.07169,2032.327844,1901.42831,5.426244,8.457221,64741.58977,1127.334548,57.428906,817.147766,38.95631,534.97875,16.913733,17.035947,17.796704,16.275191,26.8887,0.977248,3427.807436,2269.305475,2158.023229,2269.805475,1938.476771,5.427979,8.453431,88972.20901,1140.330147,78.023202,933.551208,53.536359,535.314152,16.570114,15.849349,16.650182,15.048515,33.273154,0.935861,6736.605584,2188.303449,2679.252093,2188.803449,1417.247907,5.427355,8.509798,1587931.527,1675.171478,947.921779,6907.835449,955.490177,544.06179,17.246776,17.460679,18.035619,16.88574,32.152895,0.976979,1704477.566,2587.297664,2415.756532,2587.797664,1680.743468,5.430284,8.481635,465253.6352,1293.481732,359.690921,2542.980225,279.952423,538.587955,16.151733,17.090935,17.634494,16.547375,35.651916,0.960703,158393.7433,1578.338061,2112.004173,1578.838061,1984.495827,5.422939,8.447797,590222.1125,1338.970492,440.802927,2821.669189,355.148456,537.216969,17.384407,17.389675,18.584333,16.195016,21.859395,0.964198,237890.7721,1315.577087,2976.653384,1316.077087,1119.846616,5.420965,8.541177,1576999.618,1670.249007,944.170367,5957.491211,948.912228,541.501665,18.655371,18.015644,18.814857,17.216432,16.828236,0.988683,1497434.641
cpt1m013-fa14-20201023-0118-e91.fits,0,59146.45649,2459146.456,2459146.460860,1.901359,18.676441,23,37,56,0.093505,0.047299,0.034796,0.022176,0.015393,0.020466,0.600826,0.127056,0.162722,0.592345,0.000305,0.000283,0.000274,0.000268,0.000265,0.000268,0.000849,0.000355,0.000386,0.000838,307.033317,167.428781,127.223706,82.755753,58.089923,76.37872,707.98744,357.702727,422.004149,707.174592,4250509.103,3013.198834,2079.677589,2039.123767,2080.177589,2057.376233,5.426603,8.440411,397442.9529,1661.902514,1263.427708,314.575144,2172.995117,239.149378,534.384028,4678,16.652778,17.527409,18.614732,16.440086,25.896732,0.960067,108203.5775,1819.036256,2096.317809,1819.536256,2000.182191,5.424698,8.446359,201043.6422,1192.283175,168.620716,1321.632446,120.971983,534.06449,17.299698,17.296628,18.736138,15.857118,19.226838,0.955442,28022.40548,2380.269967,2044.708739,2380.769967,2051.791261,5.428797,8.441296,147902.7632,1157.803145,127.744309,1235.833862,88.996052,530.217715,15.250497,16.952193,17.542565,16.36182,35.846256,0.950951,16525.39897,1895.458987,1941.902414,1895.958987,2154.597586,5.425265,8.42971,94261.1644,1137.066772,82.89853,908.140747,56.718829,532.346319,16.688767,18.445275,19.280002,17.610549,28.901998,0.971263,6078.377514,2031.722013,2194.791668,2032.222013,1901.708332,5.426244,8.457222,65427.22315,1125.353932,58.139241,823.041809,39.368869,531.547598,16.783312,16.987349,17.291257,16.683441,38.198245,0.976872,3561.977321,2269.269796,2157.54425,2269.769796,1938.95575,5.42798,8.453411,86992.68143,1137.294127,76.490926,918.987366,52.345237,532.080357,16.607821,15.945481,16.566277,15.324685,33.95241,0.957278,6336.955132,2188.206399,2678.881137,2188.706399,1417.618863,5.427355,8.509787,1595312.356,1678.262063,950.574044,6921.48584,959.931369,540.946133,16.96974,17.677303,18.284637,17.069969,31.106955,0.978325,1651780.16,2587.19192,2415.36541,2587.69192,1681.13459,5.430284,8.481622,479169.8753,1294.191733,370.246435,3358.243896,288.326103,535.3228,16.338156,18.097013,18.465164,17.728863,26.750809,0.995325,160765.1526,1578.257363,2111.638077,1578.757363,1984.861923,5.422939,8.44779,594856.5245,1339.426819,444.112747,2849.243652,357.937075,532.708699,17.04738,17.593927,18.916507,16.271348,20.343403,0.96113,233266.8037,1315.479579,2976.382844,1315.979579,1120.117156,5.420966,8.541175,1581170.348,1671.468582,945.976709,6068.79248,951.42184,538.313765,18.473716,18.160042,18.997504,17.32258,14.639802,0.988866,1455872.843
cpt1m013-fa14-20201023-0119-e91.fits,0,59146.4575,2459146.457,2459146.461861,1.888388,18.683414,23,37,56,0.09412,0.047274,0.035079,0.022129,0.01569,0.020909,0.603557,0.1237,0.163107,0.595653,0.000306,0.000283,0.000274,0.000268,0.000265,0.000269,0.000854,0.000354,0.000387,0.000844,307.252882,167.127725,127.827443,82.597145,59.109671,77.788608,706.939821,349.594121,421.611076,705.983912,4235497.105,3009.689844,2079.579394,2039.112209,2080.079394,2057.387791,5.426604,8.440418,398645.6245,1661.902514,1266.150215,314.848601,2029.487549,239.87305,533.460344,4684,16.847254,18.035408,19.051614,17.019203,26.357822,0.965612,100478.0653,1818.879122,2096.216264,1819.379122,2000.283736,5.424697,8.446357,200230.8124,1189.592001,168.318896,1321.610107,120.482887,533.814241,17.012967,17.479156,18.541113,16.417199,26.06844,0.961094,26860.89889,2380.176161,2044.542872,2380.676161,2051.957128,5.428797,8.441284,148577.3856,1157.522908,128.358052,1173.330444,89.401986,529.776048,15.630251,17.423691,18.264069,16.583314,30.249689,0.961804,15500.35265,1895.223494,1941.705788,1895.723494,2154.794212,5.425264,8.429698,93727.81573,1132.802337,82.73978,904.896057,56.397902,530.644572,16.716113,18.443951,19.170637,17.717266,31.106255,0.971518,5748.107167,2031.453731,2194.770327,2031.953731,1901.729673,5.426243,8.457228,66455.42916,1123.281199,59.161881,828.130371,39.987562,531.00451,17.069512,17.439555,18.319091,16.560018,26.167463,0.972889,3287.863837,2269.048938,2157.602563,2269.548938,1938.897437,5.427979,8.453424,88559.41375,1136.721958,77.907718,935.350403,53.287971,531.496051,16.034032,16.777828,17.513081,16.042575,33.015566,0.953631,6059.241634,2188.108315,2679.048074,2188.608315,1417.451926,5.427356,8.509813,1594183.757,1675.897342,951.241891,6490.965332,959.252269,540.318949,17.28972,18.035245,18.627984,17.442505,30.966847,0.980524,1550905.84,2587.134463,2415.556034,2587.634463,1680.943966,5.430284,8.481649,466254.5106,1290.598042,361.270121,2520.063477,280.55467,535.137754,15.578395,17.623195,18.059781,17.18661,36.794614,0.969282,144432.0508,1578.10453,2111.53825,1578.60453,1984.96175,5.422939,8.44779,593958.9056,1338.411596,443.77896,2696.655518,357.39696,533.16721,17.396232,17.964753,19.239666,16.68984,21.842348,0.961862,216597.5436,1315.362121,2976.427213,1315.862121,1120.072787,5.420966,8.541193,1581099.932,1671.111052,946.136961,5689.327637,951.37947,537.995107,18.583224,18.532202,19.331271,17.733133,15.092473,0.990084,1370925.747
cpt1m013-fa14-20201023-0120-e91.fits,0,59146.4585,2459146.458,2459146.462861,1.875668,19.264361,23,37,56,0.094494,0.047608,0.035179,0.021795,0.015621,0.020825,0.602993,0.124628,0.163018,0.59451,0.000304,0.000283,0.000274,0.000267,0.000264,0.000267,0.00085,0.000353,0.000386,0.000839,310.567234,168.3508,128.408485,81.631248,59.179734,77.982825,709.2502,352.782344,422.529869,708.415519,4253433.301,3012.065808,2079.693472,2039.426126,2080.193472,2057.073874,5.426603,8.440414,401925.4452,1661.902514,1262.479441,318.361973,2053.07959,241.846584,532.868752,4741,17.571897,18.246138,19.251497,17.240779,27.677613,0.96265,97833.1441,1819.293981,2096.474227,1819.793981,2000.025773,5.424699,8.446348,202499.209,1194.26232,169.560075,1873.444702,121.847826,532.95933,17.715525,17.765855,18.941906,16.589805,25.072185,0.957692,26537.9532,2380.284878,2044.896759,2380.784878,2051.603241,5.428796,8.441285,149632.0532,1160.45398,128.942686,1156.151245,90.036601,529.455254,15.980374,17.835679,18.789569,16.881789,30.256033,0.953049,14947.03992,1895.362607,1942.22434,1895.862607,2154.27566,5.425264,8.429716,92702.89877,1133.731022,81.767983,889.713501,55.781189,532.300349,17.479043,18.783092,19.779648,17.786535,29.047746,0.959914,5503.965325,2031.850316,2195.152419,2032.350316,1901.347581,5.426244,8.457233,66442.57347,1121.738773,59.23177,839.217407,39.979826,531.516316,17.907056,18.02698,19.76858,16.285379,20.105741,0.93716,3126.496524,2269.234373,2157.822849,2269.734373,1938.677151,5.427979,8.453411,88578.77572,1134.142121,78.102007,937.283691,53.299622,530.993929,16.810366,16.793614,17.632768,15.95446,33.587347,0.933961,5875.260017,2188.267688,2679.197312,2188.767688,1417.302688,5.427355,8.509795,1600000.637,1677.262893,953.935512,6284.033203,962.752402,540.510329,17.621306,18.311872,18.923485,17.700259,31.322127,0.978915,1484045.74,2587.273657,2415.744126,2587.773657,1680.755874,5.430284,8.481634,471351.5143,1292.355306,364.722853,2361.498047,283.621639,534.248998,16.472933,17.93306,18.358649,17.507471,37.456175,0.966787,138608.4516,1578.279708,2111.935016,1578.779708,1984.564984,5.422939,8.447794,596196.5404,1340.759753,444.670672,2680.052246,358.743389,532.833047,17.54581,18.192921,19.433875,16.951968,21.932109,0.964528,211112.6072,1315.528814,2976.672347,1316.028814,1119.827653,5.420965,8.541184,1585884.609,1670.781453,949.187344,5565.330078,954.258506,537.072126,18.855889,18.831652,19.664427,17.998877,15.476241,0.989406,1301268.441
