Label,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_T7,rel_flux_T8,rel_flux_T9,rel_flux_T10,rel_flux_T11,rel_flux_T12,rel_flux_T13,rel_flux_T14,rel_flux_T15,rel_flux_T16,rel_flux_T17,rel_flux_T18,rel_flux_C19,rel_flux_C20,rel_flux_C21,rel_flux_C22,rel_flux_C23,rel_flux_C24,rel_flux_C25,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_T7,rel_flux_err_T8,rel_flux_err_T9,rel_flux_err_T10,rel_flux_err_T11,rel_flux_err_T12,rel_flux_err_T13,rel_flux_err_T14,rel_flux_err_T15,rel_flux_err_T16,rel_flux_err_T17,rel_flux_err_T18,rel_flux_err_C19,rel_flux_err_C20,rel_flux_err_C21,rel_flux_err_C22,rel_flux_err_C23,rel_flux_err_C24,rel_flux_err_C25,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_T7,rel_flux_SNR_T8,rel_flux_SNR_T9,rel_flux_SNR_T10,rel_flux_SNR_T11,rel_flux_SNR_T12,rel_flux_SNR_T13,rel_flux_SNR_T14,rel_flux_SNR_T15,rel_flux_SNR_T16,rel_flux_SNR_T17,rel_flux_SNR_T18,rel_flux_SNR_C19,rel_flux_SNR_C20,rel_flux_SNR_C21,rel_flux_SNR_C22,rel_flux_SNR_C23,rel_flux_SNR_C24,rel_flux_SNR_C25,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_T7,Y(IJ)_T7,X(FITS)_T7,Y(FITS)_T7,RA_T7,DEC_T7,Source-Sky_T7,Source_Error_T7,Source_SNR_T7,Peak_T7,Mean_T7,Sky/Pixel_T7,FWHM_T7,Width_T7,X-Width_T7,Y-Width_T7,Angle_T7,Roundness_T7,X(IJ)_T8,Y(IJ)_T8,X(FITS)_T8,Y(FITS)_T8,RA_T8,DEC_T8,Source-Sky_T8,Source_Error_T8,Source_SNR_T8,Peak_T8,Mean_T8,Sky/Pixel_T8,FWHM_T8,Width_T8,X-Width_T8,Y-Width_T8,Angle_T8,Roundness_T8,X(IJ)_T9,Y(IJ)_T9,X(FITS)_T9,Y(FITS)_T9,RA_T9,DEC_T9,Source-Sky_T9,Source_Error_T9,Source_SNR_T9,Peak_T9,Mean_T9,Sky/Pixel_T9,FWHM_T9,Width_T9,X-Width_T9,Y-Width_T9,Angle_T9,Roundness_T9,X(IJ)_T10,Y(IJ)_T10,X(FITS)_T10,Y(FITS)_T10,RA_T10,DEC_T10,Source-Sky_T10,Source_Error_T10,Source_SNR_T10,Peak_T10,Mean_T10,Sky/Pixel_T10,FWHM_T10,Width_T10,X-Width_T10,Y-Width_T10,Angle_T10,Roundness_T10,X(IJ)_T11,Y(IJ)_T11,X(FITS)_T11,Y(FITS)_T11,RA_T11,DEC_T11,Source-Sky_T11,Source_Error_T11,Source_SNR_T11,Peak_T11,Mean_T11,Sky/Pixel_T11,FWHM_T11,Width_T11,X-Width_T11,Y-Width_T11,Angle_T11,Roundness_T11,X(IJ)_T12,Y(IJ)_T12,X(FITS)_T12,Y(FITS)_T12,RA_T12,DEC_T12,Source-Sky_T12,Source_Error_T12,Source_SNR_T12,Peak_T12,Mean_T12,Sky/Pixel_T12,FWHM_T12,Width_T12,X-Width_T12,Y-Width_T12,Angle_T12,Roundness_T12,X(IJ)_T13,Y(IJ)_T13,X(FITS)_T13,Y(FITS)_T13,RA_T13,DEC_T13,Source-Sky_T13,Source_Error_T13,Source_SNR_T13,Peak_T13,Mean_T13,Sky/Pixel_T13,FWHM_T13,Width_T13,X-Width_T13,Y-Width_T13,Angle_T13,Roundness_T13,X(IJ)_T14,Y(IJ)_T14,X(FITS)_T14,Y(FITS)_T14,RA_T14,DEC_T14,Source-Sky_T14,Source_Error_T14,Source_SNR_T14,Peak_T14,Mean_T14,Sky/Pixel_T14,FWHM_T14,Width_T14,X-Width_T14,Y-Width_T14,Angle_T14,Roundness_T14,X(IJ)_T15,Y(IJ)_T15,X(FITS)_T15,Y(FITS)_T15,RA_T15,DEC_T15,Source-Sky_T15,Source_Error_T15,Source_SNR_T15,Peak_T15,Mean_T15,Sky/Pixel_T15,FWHM_T15,Width_T15,X-Width_T15,Y-Width_T15,Angle_T15,Roundness_T15,X(IJ)_T16,Y(IJ)_T16,X(FITS)_T16,Y(FITS)_T16,RA_T16,DEC_T16,Source-Sky_T16,Source_Error_T16,Source_SNR_T16,Peak_T16,Mean_T16,Sky/Pixel_T16,FWHM_T16,Width_T16,X-Width_T16,Y-Width_T16,Angle_T16,Roundness_T16,X(IJ)_T17,Y(IJ)_T17,X(FITS)_T17,Y(FITS)_T17,RA_T17,DEC_T17,Source-Sky_T17,Source_Error_T17,Source_SNR_T17,Peak_T17,Mean_T17,Sky/Pixel_T17,FWHM_T17,Width_T17,X-Width_T17,Y-Width_T17,Angle_T17,Roundness_T17,X(IJ)_T18,Y(IJ)_T18,X(FITS)_T18,Y(FITS)_T18,RA_T18,DEC_T18,Source-Sky_T18,Source_Error_T18,Source_SNR_T18,Peak_T18,Mean_T18,Sky/Pixel_T18,FWHM_T18,Width_T18,X-Width_T18,Y-Width_T18,Angle_T18,Roundness_T18,X(IJ)_C19,Y(IJ)_C19,X(FITS)_C19,Y(FITS)_C19,RA_C19,DEC_C19,Source-Sky_C19,Source_Error_C19,Source_SNR_C19,Peak_C19,Mean_C19,Sky/Pixel_C19,FWHM_C19,Width_C19,X-Width_C19,Y-Width_C19,Angle_C19,Roundness_C19,X(IJ)_C20,Y(IJ)_C20,X(FITS)_C20,Y(FITS)_C20,RA_C20,DEC_C20,Source-Sky_C20,Source_Error_C20,Source_SNR_C20,Peak_C20,Mean_C20,Sky/Pixel_C20,FWHM_C20,Width_C20,X-Width_C20,Y-Width_C20,Angle_C20,Roundness_C20,X(IJ)_C21,Y(IJ)_C21,X(FITS)_C21,Y(FITS)_C21,RA_C21,DEC_C21,Source-Sky_C21,Source_Error_C21,Source_SNR_C21,Peak_C21,Mean_C21,Sky/Pixel_C21,FWHM_C21,Width_C21,X-Width_C21,Y-Width_C21,Angle_C21,Roundness_C21,X(IJ)_C22,Y(IJ)_C22,X(FITS)_C22,Y(FITS)_C22,RA_C22,DEC_C22,Source-Sky_C22,Source_Error_C22,Source_SNR_C22,Peak_C22,Mean_C22,Sky/Pixel_C22,FWHM_C22,Width_C22,X-Width_C22,Y-Width_C22,Angle_C22,Roundness_C22,X(IJ)_C23,Y(IJ)_C23,X(FITS)_C23,Y(FITS)_C23,RA_C23,DEC_C23,Source-Sky_C23,Source_Error_C23,Source_SNR_C23,Peak_C23,Mean_C23,Sky/Pixel_C23,FWHM_C23,Width_C23,X-Width_C23,Y-Width_C23,Angle_C23,Roundness_C23,X(IJ)_C24,Y(IJ)_C24,X(FITS)_C24,Y(FITS)_C24,RA_C24,DEC_C24,Source-Sky_C24,Source_Error_C24,Source_SNR_C24,Peak_C24,Mean_C24,Sky/Pixel_C24,FWHM_C24,Width_C24,X-Width_C24,Y-Width_C24,Angle_C24,Roundness_C24,X(IJ)_C25,Y(IJ)_C25,X(FITS)_C25,Y(FITS)_C25,RA_C25,DEC_C25,Source-Sky_C25,Source_Error_C25,Source_SNR_C25,Peak_C25,Mean_C25,Sky/Pixel_C25,FWHM_C25,Width_C25,X-Width_C25,Y-Width_C25,Angle_C25,Roundness_C25
cpt1m010-fa16-20201227-0182-e91.fits,59211.49092,2459211.491,2459211.489646,1.673759,60.076,13.250006,21,37,56,0.057511,0.076155,0.084425,0.085433,0.052856,0.023796,0.042724,0.018911,0.034636,0.006044,0.015347,0.016521,0.012527,0.021436,0.024192,0.006298,0.013636,0.028076,0.166309,0.116844,0.125277,0.133184,0.125914,0.173042,0.359762,0.000166,0.000175,0.000182,0.00018,0.000166,0.000151,0.000158,0.000146,0.000154,0.00014,0.000145,0.000146,0.000144,0.000147,0.000149,0.000141,0.000144,0.000151,0.000247,0.000214,0.000219,0.000224,0.000219,0.000251,0.000392,346.472329,435.114427,464.394438,473.918862,317.704217,157.287676,269.93307,129.758611,224.439104,43.061137,106.093144,113.443223,87.136702,145.437825,162.378956,44.555473,94.909558,186.069125,673.247113,546.258091,571.895504,593.610017,576.124101,688.941222,916.613105,7303338.791,3792.50382,2021.687105,2080.11662,2022.187105,2016.38338,12.181749,-75.131902,420025.7283,1385.44236,1192.509757,352.219951,2715.008545,303.170843,557.134273,4470,12.961953,16.867083,17.133504,16.600661,27.254167,0.997041,1789.508494,2169.681791,1790.008494,1926.818209,12.175203,-75.122341,556187.8437,1245.200039,446.665456,3382.977539,401.451449,557.072401,13.068021,17.23692,17.498941,16.974898,33.488876,0.99396,1728.422124,2043.771289,1728.922124,2052.728711,12.1735,-75.13601,616583.9396,1288.53149,478.51678,3599.14624,445.044816,568.26004,13.520045,17.081798,17.268618,16.894977,31.189399,0.997775,1647.749661,2007.261188,1648.249661,2089.238812,12.171233,-75.140001,623948.446,1276.080961,488.956786,3564.28125,450.360451,561.91528,13.480983,17.162648,17.563314,16.761982,27.767288,0.9932,1754.99777,1983.473586,1755.49777,2113.026414,12.174256,-75.142529,386021.6882,1198.385387,322.118154,2391.974609,278.627029,569.39349,13.401766,17.723528,18.119248,17.327808,20.473845,0.996508,1759.04587,2077.294157,1759.54587,2019.205843,12.174358,-75.132364,173791.3475,1101.234952,157.814958,1485.286255,125.441052,563.831886,13.569526,17.154377,17.585665,16.72309,27.539748,0.992294,2038.497642,2309.060088,2038.997642,1787.439912,12.18218,-75.107091,312028.671,1144.53584,272.62464,1866.998779,225.219525,559.062631,14.808366,18.63179,18.356932,18.906648,51.20366,0.981152,2072.758466,1977.529546,2073.258466,2118.970454,12.183206,-75.142978,138111.3555,1061.952396,130.054187,1351.03418,99.687551,555.002322,12.806814,16.376314,16.70361,16.049018,13.858573,0.997963,2000.183692,1874.002573,2000.683692,2222.497427,12.181181,-75.154243,252955.1306,1119.373879,225.979126,1837.37561,182.580768,556.235393,13.448523,16.996044,17.169656,16.822432,34.353698,0.996835,2062.586391,2124.449255,2063.086391,1972.050745,12.182892,-75.127071,44139.44443,1024.785018,43.071906,850.202698,31.859459,557.000147,12.635419,17.53351,18.802312,16.264707,336.840903,0.956544,2109.333324,2251.928211,2109.833324,1844.571789,12.184182,-75.113228,112083.7813,1054.86133,106.254517,1181.325317,80.901079,556.927971,13.240794,16.011742,15.967057,16.056426,51.324271,0.99935,2190.153971,1912.438047,2190.653971,2184.061953,12.186527,-75.149937,120655.9216,1061.732738,113.640578,1229.788818,87.088373,560.032292,13.537281,16.773661,16.905425,16.641896,30.03036,0.999009,2130.057863,1899.346118,2130.557863,2197.153882,12.184836,-75.151403,91490.30073,1048.88744,87.226043,1041.08313,66.036887,557.827243,13.471861,17.738818,17.196538,18.281098,306.912386,0.951921,1945.893713,1810.079476,1946.393713,2286.420524,12.179661,-75.161204,156551.6789,1073.342311,145.854381,1318.349121,112.997612,554.501916,13.453937,17.211076,17.271331,17.150822,42.042031,0.995385,1782.684547,1834.673612,1783.184547,2261.826388,12.175056,-75.158634,176684.9511,1084.227424,162.959308,1423.019165,127.52963,556.47765,13.244518,17.622299,17.199798,18.0448,64.996263,0.99444,1998.059489,1838.234818,1998.559489,2258.265182,12.181127,-75.158119,45994.75851,1032.026874,44.567404,831.101929,33.198608,559.031409,13.216661,17.101119,15.124154,19.078084,276.884838,0.944817,2140.176937,2303.846588,2140.676937,1792.653412,12.185038,-75.10758,99587.02998,1048.008333,95.025036,1144.587646,71.881034,555.398094,12.506151,16.27587,16.550244,16.001495,26.825554,0.996766,2169.869186,1792.881959,2170.369186,2303.618041,12.18598,-75.162904,205049.8378,1096.852728,186.943819,1536.538818,148.003153,556.743068,12.971174,17.897445,17.764074,18.030816,48.745293,0.986931,1946.265204,1544.055609,1946.765204,2552.444391,12.179716,-75.190019,1041415.64,1432.37186,727.056758,5527.843262,751.684566,565.102641,13.856082,17.298712,17.222123,17.375302,49.883457,0.997275,2392.884803,1450.877801,2393.384803,2645.622199,12.192357,-75.199749,764075.3942,1335.84512,571.979029,4127.873535,551.502838,567.031124,13.647058,17.137361,16.994801,17.279922,63.632387,0.999245,2800.100652,1757.762972,2800.600652,2338.737028,12.203764,-75.166042,813079.6774,1350.631982,601.999426,4863.52002,586.873695,562.926078,12.706874,16.907478,16.905468,16.909488,308.873979,0.999999,2664.626091,1855.834333,2665.126091,2240.665667,12.199913,-75.155588,858366.5301,1367.103759,627.872262,4995.177246,619.561344,561.945523,12.698148,16.843847,16.817975,16.869719,58.581573,0.999955,2417.054182,2553.49254,2417.554182,1543.00746,12.192753,-75.080291,816749.7914,1345.525374,607.011809,5093.697754,589.522751,554.530785,12.240115,16.599022,16.909743,16.288302,0.821671,0.998598,1348.50895,2314.274678,1349.00895,1782.225322,12.162793,-75.106832,1077356.547,1441.158067,747.563069,5957.945312,777.626394,558.882823,13.468076,17.171401,17.647276,16.695525,25.638051,0.992162,1186.793649,2428.374271,1187.293649,1668.125729,12.158248,-75.094491,1932295.211,1722.312213,1121.919241,10175.22363,1394.713534,569.695995,13.289998,17.18759,17.713157,16.662023,25.154433,0.990847
cpt1m010-fa16-20201227-0183-e91.fits,59211.49192,2459211.492,2459211.490650,1.670229,60.064,14.353401,21,37,56,0.057525,0.07578,0.084566,0.085193,0.052469,0.023984,0.042496,0.018834,0.034813,0.005821,0.015123,0.01637,0.012834,0.021407,0.024042,0.006204,0.013382,0.0278,0.164885,0.1165,0.125034,0.132909,0.125592,0.173056,0.363419,0.000167,0.000176,0.000183,0.000181,0.000167,0.000152,0.000159,0.000147,0.000155,0.000141,0.000145,0.000146,0.000144,0.000149,0.00015,0.000142,0.000144,0.000152,0.000247,0.000214,0.00022,0.000225,0.000219,0.000252,0.000397,344.99132,431.03014,462.104617,470.221419,314.598463,157.294993,267.036552,128.449647,224.262167,41.244308,104.298294,111.94006,89.04715,144.098282,160.54905,43.64716,92.638561,183.448974,667.395662,543.605813,569.175855,590.818239,572.748264,685.405779,914.99673,7266699.885,3789.039298,2022.082414,2080.006977,2022.582414,2016.493023,12.181752,-75.131913,418013.7538,1385.44236,1191.898985,350.7124,2525.351807,301.718618,557.029226,4367,14.003615,17.315585,17.795205,16.835964,23.239927,0.993538,1790.00795,2169.506443,1790.50795,1926.993557,12.175209,-75.122359,550673.0161,1244.889423,442.346931,3073.769287,397.470896,557.858448,13.822144,17.557481,17.916139,17.198823,30.718764,0.992704,1728.783501,2043.725661,1729.283501,2052.774339,12.173502,-75.136014,614519.1002,1290.645845,476.133017,3329.364502,443.554433,569.0254,14.118216,17.507903,17.815423,17.200383,28.435356,0.995871,1648.168693,2007.198284,1648.668693,2089.301716,12.171236,-75.140006,619069.1887,1276.362271,485.026236,3434.741455,446.838646,562.453364,13.998997,17.533658,17.931671,17.135644,27.982032,0.993427,1755.527,1983.303834,1756.027,2113.196166,12.174262,-75.142546,381277.4076,1195.532019,318.918608,2307.229736,275.202649,571.186898,13.839083,17.985802,18.490773,17.48083,17.931769,0.995207,1759.499856,2077.135778,1759.999856,2019.364222,12.174362,-75.13238,174282.659,1104.2658,157.826729,1410.902832,125.795677,564.268444,13.692477,17.332841,17.759445,16.906237,29.687813,0.990674,2038.926536,2308.997983,2039.426536,1787.502017,12.182184,-75.107097,308804.9281,1145.149507,269.663416,1835.123535,222.892657,560.231946,15.036341,18.799587,18.750275,18.8489,46.038469,0.979047,2073.047032,1977.447572,2073.547032,2119.052428,12.183206,-75.142986,136862.5167,1063.102926,128.738726,1243.611328,98.78615,555.306366,14.04821,17.02609,17.248875,16.803306,17.098644,0.998999,2000.684221,1873.79646,2001.184221,2222.70354,12.181186,-75.154265,252975.9905,1120.297921,225.811354,1716.122314,182.595825,555.571667,14.043911,17.475047,17.700702,17.249391,34.377689,0.994922,2062.949006,2124.26167,2063.449006,1972.23833,12.182894,-75.127091,42297.3537,1025.294716,41.253849,817.790588,30.529855,557.277824,13.897309,16.604965,17.67974,15.530191,341.847379,0.974411,2109.788073,2251.858833,2110.288073,1844.641167,12.184186,-75.113234,109894.7431,1052.098807,104.452873,1152.113525,79.32105,559.015783,13.285295,16.41206,16.724594,16.099525,22.607315,0.997079,2190.675841,1912.365689,2191.175841,2184.134311,12.186533,-75.149944,118958.1948,1060.883693,112.131231,1140.688354,85.862969,561.338968,13.935203,17.196625,17.302807,17.090442,29.04521,0.999454,2130.30994,1899.434934,2130.80994,2197.065066,12.184834,-75.151393,93262.67123,1046.210749,89.143293,1000.109192,67.316168,558.210599,14.065188,18.475119,17.630788,19.31945,299.572396,0.968371,1946.395139,1809.888884,1946.895139,2286.611116,12.179667,-75.161223,155560.4993,1076.492851,144.506765,1297.964478,112.282188,554.038359,13.769336,17.607966,17.711755,17.504178,38.645401,0.997129,1783.16748,1834.419199,1783.66748,2262.080801,12.175061,-75.15866,174708.5981,1084.374747,161.114595,1355.757446,126.103116,558.000629,13.957968,18.02269,17.917768,18.127613,49.019641,0.993069,1998.562988,1838.478882,1999.062988,2258.021118,12.181133,-75.158092,45079.15688,1032.540962,43.658468,781.865051,32.537735,558.976143,13.480065,17.849962,16.09496,19.604963,85.27701,0.96102,2140.451069,2303.675779,2140.951069,1792.824221,12.185038,-75.107598,97242.92702,1048.477135,92.746827,1098.261963,70.189082,557.000785,14.046554,16.465798,16.804904,16.126692,7.269704,0.998191,2170.413752,1792.53685,2170.913752,2303.96315,12.185987,-75.162941,202015.1362,1096.15662,184.294044,1448.498169,145.812732,557.288706,13.814643,18.217018,18.09593,18.338107,48.186155,0.985654,1946.833734,1543.778788,1947.333734,2552.721212,12.179723,-75.190049,1028574.563,1428.41749,720.079788,5092.125,742.415991,564.910987,14.188206,17.753414,17.872675,17.634153,37.857811,0.997035,2393.228749,1450.79056,2393.728749,2645.70944,12.192358,-75.199759,758236.9931,1332.208717,569.157808,4008.702637,547.288732,565.858737,13.704371,17.726498,17.862769,17.590226,29.552863,0.999103,2800.427118,1757.651705,2800.927118,2338.848295,12.203765,-75.166056,807608.4032,1348.05888,599.089858,4238.776855,582.924578,562.188441,13.900986,17.610917,17.791501,17.430333,351.199426,0.999537,2664.955442,1855.748312,2665.455442,2240.751688,12.199913,-75.155599,852506.25,1364.29461,624.869617,4539.421875,615.331445,561.516831,13.461446,17.530415,17.764607,17.296224,9.275619,0.999206,2417.395727,2553.445869,2417.895727,1543.054131,12.192755,-75.080296,810810.6514,1343.910175,603.322057,4494.302246,585.235932,555.766904,13.151101,17.124597,17.71022,16.538973,5.263865,0.995172,1348.901625,2314.207344,1349.401625,1782.292656,12.162795,-75.106836,1072025.822,1441.741012,743.563381,5772.050293,773.778724,559.988537,13.212428,17.30988,17.768382,16.851378,28.096953,0.990947,1187.088284,2428.270112,1187.588284,1668.229888,12.158247,-75.094499,1936937.203,1725.800678,1122.341199,10249.30957,1398.064083,570.581433,13.111921,17.223943,17.645159,16.802728,30.291218,0.990096
cpt1m010-fa16-20201227-0184-e91.fits,59211.49293,2459211.493,2459211.491653,1.666747,60.06,13.744617,21,37,56,0.057523,0.075829,0.084381,0.085077,0.052735,0.024166,0.042293,0.019075,0.034803,0.005992,0.015168,0.016458,0.012261,0.021299,0.024096,0.006155,0.013367,0.027904,0.16448,0.115797,0.125604,0.132793,0.125833,0.17415,0.362528,0.000166,0.000175,0.000182,0.00018,0.000166,0.000152,0.000158,0.000146,0.000154,0.00014,0.000145,0.000145,0.000143,0.000147,0.000149,0.000141,0.000144,0.000151,0.000246,0.000213,0.000219,0.000224,0.000218,0.000252,0.000395,346.548363,433.178947,463.218988,472.52596,317.909342,159.340184,267.02205,130.836352,225.900637,42.822836,104.71943,113.406001,85.608575,144.846977,161.977476,43.610205,93.025992,184.848801,668.959455,543.725028,573.194398,593.7077,575.920156,690.95984,917.852,7280457.907,3780.179385,2022.543363,2080.225975,2023.043363,2016.274025,12.181753,-75.131915,418792.974,1385.44236,1188.744857,352.298453,2761.349854,302.281052,551.429997,4462,12.658449,16.753443,17.43098,16.075906,12.438499,0.992077,1790.425679,2169.776627,1790.925679,1926.723373,12.175209,-75.122355,552072.169,1241.812466,444.569679,3325.616211,398.480792,551.954439,12.960087,17.208515,17.598127,16.818903,23.131055,0.995715,1729.154005,2044.012345,1729.654005,2052.487655,12.173501,-75.136007,614332.1213,1287.293597,477.227668,3634.392334,443.419473,563.66418,13.400072,16.992256,17.372871,16.611641,16.318539,0.997173,1648.520297,2007.425578,1649.020297,2089.074422,12.171235,-75.140005,619403.1274,1270.76911,487.423815,3694.209961,447.07968,556.151727,13.328549,16.975452,17.452264,16.49864,20.275063,0.994543,1755.903432,1983.520183,1756.403432,2112.979817,12.174261,-75.142546,383932.5735,1191.113163,322.330896,2482.577148,277.119124,564.923044,12.752942,17.467391,18.101129,16.833652,11.263665,0.993845,1759.834571,2077.445309,1760.334571,2019.054691,12.17436,-75.132371,175936.577,1100.371655,159.888322,1465.482422,126.98946,557.811357,13.275155,16.96209,17.732401,16.19178,13.314152,0.989719,2039.49226,2309.187903,2039.99226,1787.312097,12.182188,-75.107104,307909.7371,1141.988221,269.626019,1842.655396,222.246516,554.46686,14.202117,18.468378,18.417145,18.519611,46.340667,0.985935,2073.665407,1977.634081,2074.165407,2118.865919,12.183211,-75.142991,138876.6358,1059.000886,131.139301,1339.446411,100.239923,550.115084,12.86924,16.535904,17.060972,16.010835,15.492998,0.994524,2001.150339,1874.126202,2001.650339,2222.373798,12.181187,-75.154253,253382.3953,1113.911838,227.470781,1858.932007,182.889164,550.76551,13.199897,16.945778,17.360766,16.530791,21.418848,0.995544,2063.400385,2124.636606,2063.900385,1971.863394,12.182894,-75.127076,43622.48773,1018.421647,42.833425,823.878113,31.486324,550.980033,13.273895,17.246909,18.939879,15.553939,340.275291,0.936589,2110.267923,2252.285764,2110.767923,1844.214236,12.184188,-75.113215,110427.0915,1052.944402,104.87457,1200.128662,79.705295,552.861031,12.895536,15.787034,16.495424,15.078645,354.831018,0.991712,2191.242809,1912.622909,2191.742809,2183.877091,12.186536,-75.149941,119824.2909,1054.762372,113.603115,1188.258545,86.48811,553.738944,12.679827,17.023344,17.471594,16.575095,352.105787,0.997009,2131.088687,1899.452363,2131.588687,2197.047637,12.184844,-75.151416,89264.22821,1041.671364,85.693273,1048.602539,64.430128,552.508424,13.527474,17.140506,16.448283,17.832729,306.369873,0.926139,1946.838163,1809.988311,1947.338163,2286.511689,12.179667,-75.161236,155063.3011,1067.499964,145.258367,1339.412598,111.923315,548.736339,13.558529,17.000885,17.240405,16.761365,12.604415,0.99903,1783.5989,1834.753304,1784.0989,2261.746696,12.175061,-75.158646,175431.0773,1079.221324,162.553383,1456.731445,126.624595,551.808947,13.206125,17.528424,17.395574,17.661274,53.712023,0.997438,1998.87822,1838.646403,1999.37822,2257.853597,12.181129,-75.158098,44809.29791,1027.232252,43.621389,856.681396,32.342954,552.551903,12.078557,16.424273,15.450804,17.397741,283.005127,0.982724,2140.945402,2303.986284,2141.445402,1792.513716,12.185039,-75.107592,97314.56308,1044.879791,93.134697,1093.20459,70.240788,551.004966,12.589465,15.716974,16.458931,14.975017,1.157961,0.991111,2171.029599,1792.814935,2171.529599,2303.685065,12.185992,-75.162934,203153.5609,1093.951912,185.706116,1474.461304,146.634437,551.7632,13.556076,17.947684,18.16522,17.730148,40.134741,0.979435,1947.298621,1544.132506,1947.798621,2552.367494,12.179724,-75.190031,1028345.498,1425.289281,721.499496,5333.803223,742.250654,559.435808,13.814049,17.288936,17.626783,16.951089,19.923288,0.997411,2393.747187,1451.019663,2394.247187,2645.480337,12.192359,-75.199756,755560.3171,1327.787396,569.037121,4107.739746,545.356731,560.856248,13.605924,17.194937,17.397302,16.992572,5.402264,0.999426,2800.897766,1757.988739,2801.397766,2338.511261,12.203764,-75.166045,812413.5795,1346.109053,603.527313,4671.049805,586.392912,555.986869,13.269647,17.128113,17.43856,16.817667,342.849492,0.998076,2665.433539,1856.071605,2665.933539,2240.428395,12.199913,-75.15559,853459.9984,1359.04984,627.982855,4682.139648,616.019852,556.272557,13.788782,17.002484,17.379925,16.625044,355.062295,0.997971,2417.891312,2553.732576,2418.391312,1542.767424,12.192756,-75.080296,813727.6157,1341.100588,606.761061,4917.427734,587.341371,549.608956,12.606749,16.640351,17.324605,15.956098,357.636194,0.993213,1349.024431,2314.50363,1349.524431,1781.99637,12.162788,-75.106829,1079836.668,1439.380931,750.209096,6014.177246,779.416523,554.711958,13.100111,16.982306,17.526034,16.438577,19.77347,0.993118,1187.223693,2428.645195,1187.723693,1667.854805,12.158241,-75.094483,1937114.231,1722.176813,1124.805662,10285.86816,1398.19186,566.543312,13.064764,17.058747,17.714268,16.403226,15.761466,0.991895
