Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,Variance_C8
elp1m008-fa05-20201118-0401-e91.fits,29,0,59172.89552,2459172.896,2459172.898026,1.603736,37.510975,30,53,80,0.089961,0.057014,0.081726,0.057685,0.073448,0.692734,1.000674,0.099616,0.000283,0.000269,0.00028,0.000271,0.000276,0.000834,0.001202,0.000309,317.828889,211.88419,292.089595,212.909904,266.226354,830.739687,832.798718,322.260358,5637954.962,3384.753946,2001.572855,2039.267164,2002.072855,2057.232836,10.108037,74.827933,507195.0139,2827.433388,1566.491998,323.777596,1562.914551,179.383541,531.295525,9741,32.956493,26.907259,27.918964,25.895553,4.826395,0.994198,42439.25313,1862.402303,1925.441668,1862.902303,2171.058332,10.111811,74.840563,321443.1345,1504.745943,213.619539,1171.15979,113.687253,529.714417,33.158519,26.841481,28.501789,25.181174,7.336262,0.983771,17132.89625,1890.986261,1754.250167,1891.486261,2342.249833,10.110926,74.859027,460768.4556,1553.046961,296.68675,1448.459106,162.963505,532.583091,32.8449,27.289401,28.036568,26.542235,18.794769,0.995232,33586.5445,1683.881177,1709.50712,1684.381177,2386.99288,10.116623,74.864311,325227.6627,1515.006613,214.670788,1267.985596,115.025756,535.500328,32.879716,25.558321,26.74499,24.371652,14.004983,0.988985,20056.99821,1703.665712,2269.500144,1704.165712,1826.999856,10.116371,74.803664,414097.6708,1535.438913,269.693354,1464.262573,146.457092,532.820757,32.681291,26.253236,27.364153,25.142318,6.991656,0.992421,30677.50158,1449.548577,1456.769571,1450.048577,2639.730429,10.122977,74.892125,2307274.788,2064.125931,1117.797492,4990.035645,816.031528,534.981273,33.262905,27.014249,27.799289,26.229209,17.72386,0.994919,851334.557,1935.149308,2378.786055,1935.649308,1717.713945,10.110061,74.79134,2819927.175,2184.870957,1290.660744,6121.964355,997.34522,533.392931,32.822556,26.644837,27.716695,25.57298,7.214129,0.993121,1326082.301,2764.980751,1569.557356,2765.480751,2526.942644,10.086651,74.876794,510752.9989,1556.368311,328.16975,1583.552124,180.641921,523.891975,33.129039,26.633162,27.417992,25.848333,358.271166,0.99652,43709.93529
elp1m008-fa05-20201118-0402-e91.fits,30,0,59172.89686,2459172.897,2459172.899368,1.599734,33.145644,30,53,80,0.090725,0.057798,0.082443,0.057685,0.073248,0.68951,1.004693,0.099767,0.000288,0.000274,0.000285,0.000275,0.000281,0.000839,0.001221,0.000315,314.966563,211.055853,289.348821,209.954291,260.86689,821.459993,823.04894,316.5278,5624119.646,3415.256669,2001.798094,2039.61388,2002.298094,2056.88612,10.108063,74.827892,510246.6719,2827.433388,1590.095197,320.890644,1577.008057,180.462845,551.023051,9548,32.261538,26.668697,27.699717,25.637677,2.86623,0.993979,45434.63633,1862.257345,1925.872994,1862.757345,2170.627006,10.111845,74.840515,325065.0565,1527.483056,212.810908,1214.146973,114.968246,549.55632,32.521286,26.518252,28.530186,24.506319,4.519774,0.976662,18604.7114,1891.169562,1754.53474,1891.669562,2341.96526,10.11095,74.858991,463667.9746,1577.522984,293.921533,1500.304199,163.989,551.461078,1.153497,27.082301,28.059726,26.104876,13.926858,0.993352,35322.73766,1683.980393,1709.664823,1684.480393,2386.835177,10.116649,74.864293,324426.0441,1532.612005,211.681784,1240.849365,114.742241,553.442317,32.479506,25.361854,26.884759,23.838949,6.54028,0.984908,20825.23525,1703.611077,2269.640687,1704.111077,1826.859313,10.116404,74.803656,411952.9149,1559.229054,264.202949,1396.150879,145.698539,551.725352,32.016989,26.053466,27.489407,24.617525,5.074611,0.987536,31478.35392,1449.739053,1457.070518,1450.239053,2639.429482,10.122998,74.892093,2295273.776,2076.491651,1105.361428,4933.650391,811.787038,552.409305,32.565863,26.738426,27.658386,25.818466,13.445458,0.994061,886435.212,1935.261989,2379.028124,1935.761989,1717.471876,10.110092,74.791317,2818643.443,2201.175222,1280.517523,6100.171875,996.891193,553.742792,32.112225,26.379216,27.544638,25.213794,3.236439,0.992123,1398219.15,2765.095577,1570.018114,2765.595577,2526.481886,10.08668,74.876714,510202.4276,1583.347146,322.230301,1554.739624,180.447196,544.784202,32.543275,26.372531,27.324527,25.420536,356.336409,0.994715,46090.73214
elp1m008-fa05-20201118-0403-e91.fits,31,0,59172.89821,2459172.898,2459172.900719,1.595767,33.232327,30,53,80,0.090547,0.057147,0.081792,0.057327,0.073037,0.689979,1.004576,0.099604,0.000288,0.000274,0.000285,0.000276,0.000281,0.000841,0.001222,0.000316,314.050153,208.475078,287.18699,207.83145,259.655284,820.129805,821.863912,315.59862,5626185.007,3421.461153,2001.669026,2038.732815,2002.169026,2057.767185,10.108045,74.827991,509436.2554,2827.433388,1592.290754,319.939216,1584.980225,180.176218,554.755439,9658,32.962011,27.071458,28.075209,26.067707,345.817499,0.992917,44016.33768,1862.349015,1925.14162,1862.849015,2171.35838,10.111822,74.840593,321517.3008,1529.789194,210.170984,1204.178833,113.713484,554.345565,1.478911,26.842918,28.467697,25.218138,353.215265,0.984604,17912.491,1890.973108,1753.630619,1891.473108,2342.869381,10.110936,74.85909,460176.514,1577.731889,291.669654,1500.69043,162.754149,556.13476,33.247777,27.489476,28.387608,26.591344,355.229751,0.995619,34351.53372,1683.73725,1708.877175,1684.23725,2387.622825,10.116637,74.864372,322532.1772,1539.448036,209.511571,1233.59021,114.072423,559.305471,33.04217,25.995583,27.370746,24.620421,352.963394,0.988169,20015.42572,1703.558267,2268.82538,1704.058267,1827.67462,10.116383,74.803739,410920.2848,1562.706622,262.95421,1435.563599,145.333321,556.134722,32.865933,26.455096,27.440676,25.469515,346.259173,0.992966,30771.3752,1449.555002,1456.165355,1450.055002,2640.334645,10.122987,74.892178,2297040.631,2082.209983,1103.174343,4916.153809,812.411935,558.905504,33.230469,27.181391,28.005691,26.357091,355.982896,0.996255,864683.4115,1935.264318,2378.285297,1935.764318,1718.214703,10.110068,74.791399,2819513.528,2203.263565,1279.698703,6258.991211,997.198922,556.90806,32.856118,26.840281,27.921631,25.75893,348.369151,0.992333,1369070.436,2764.984861,1569.122874,2765.484861,2527.377126,10.086665,74.876839,509630.8484,1586.32521,321.26505,1571.265381,180.245042,548.944616,33.029587,26.745721,27.605888,25.885554,341.424221,0.993501,45299.43229
elp1m008-fa05-20201118-0404-e91.fits,32,0,59172.89956,2459172.9,2459172.902063,1.591844,37.177239,30,53,80,0.090097,0.057047,0.082349,0.057823,0.072638,0.689989,1.005608,0.09929,0.000286,0.000272,0.000283,0.000273,0.000279,0.000837,0.001217,0.000313,314.698216,209.642723,291.007922,211.48821,260.388908,824.356253,826.252107,317.557508,5626016.305,3402.893456,2001.737978,2039.308418,2002.237978,2057.191582,10.108062,74.827889,506886.527,2827.433388,1581.258552,320.558916,1551.188965,179.274436,543.755179,9645,32.853506,27.055747,27.768532,26.342962,359.792056,0.997227,42875.9144,1862.209377,1925.599051,1862.709377,2170.900949,10.111843,74.84049,320947.3413,1518.567652,211.348728,1231.255249,113.511902,543.02154,33.21929,26.885179,28.531567,25.238792,4.026476,0.984814,17523.09686,1891.121739,1754.307588,1891.621739,2342.192412,10.110951,74.858948,463295.8101,1567.182468,295.6234,1469.667358,163.857374,544.270476,33.128844,27.656491,28.370532,26.942449,13.792882,0.99661,33680.01139,1683.975446,1709.436475,1684.475446,2387.063525,10.116644,74.864234,325315.5339,1525.583676,213.240046,1233.31311,115.056834,547.089804,32.934043,26.181641,27.280244,25.083038,6.340902,0.992627,19751.98076,1703.610401,2269.548996,1704.110401,1826.951004,10.116392,74.803632,408664.1574,1549.850456,263.679735,1445.042114,144.535379,545.48896,32.928675,26.474728,27.406488,25.542968,6.925281,0.994757,30143.89328,1449.650784,1456.843573,1450.150784,2639.656427,10.122995,74.891999,2296991.051,2072.866019,1108.12326,4757.077637,812.3944,547.4223,33.224537,27.327921,28.0101,26.645742,15.790911,0.99657,844739.9132,1935.054217,2378.809955,1935.554217,1717.690045,10.110089,74.79133,2820873.596,2193.651937,1285.925788,6242.336914,997.679948,545.652131,32.705636,26.925318,27.885955,25.964681,1.064467,0.994914,1335297.335,2764.95039,1569.824166,2765.45039,2526.675834,10.086706,74.876704,508151.6579,1571.878341,323.27671,1567.161865,179.721885,536.702855,33.191053,26.886214,27.643979,26.128449,354.730785,0.996718,43957.66351
elp1m008-fa05-20201118-0405-e91.fits,33,0,59172.9009,2459172.901,2459172.903410,1.587974,37.588394,30,53,80,0.09024,0.057208,0.081762,0.057229,0.073059,0.690623,1.002495,0.099959,0.000286,0.000272,0.000283,0.000274,0.000279,0.000838,0.001213,0.000313,315.526296,210.505182,288.840088,209.16079,261.395367,823.985444,826.418956,319.809247,5637117.041,3409.836807,2001.438083,2038.796551,2001.938083,2057.703449,10.108064,74.827877,508693.1547,2827.433388,1582.568911,321.435074,1547.671631,179.9134,545.790809,9751,32.879664,27.241481,28.088233,26.394728,357.045746,0.996101,42249.35417,1862.149676,1924.975673,1862.649676,2171.524327,10.111838,74.840491,322485.8341,1519.491464,212.232738,1162.820923,114.056032,545.579625,32.978537,27.233756,28.736075,25.731438,3.090118,0.98776,17193.76754,1890.837903,1753.728372,1891.337903,2342.771628,10.110952,74.858944,460899.2697,1571.146437,293.352204,1442.25708,163.009771,547.76183,33.116615,27.507292,28.192473,26.822111,5.586405,0.997425,33526.81983,1683.70484,1708.847064,1684.20484,2387.652936,10.116645,74.864232,322605.1813,1529.984526,210.855192,1226.795776,114.098243,550.772186,32.808991,25.918654,27.261124,24.576184,3.708257,0.989145,19908.57887,1703.297073,2268.773713,1703.797073,1827.726287,10.116394,74.803651,411842.4584,1555.734299,264.725448,1401.256836,145.659473,547.60359,32.862023,26.463309,27.416054,25.510564,1.536629,0.994814,30059.90083,1449.49229,1456.246797,1449.99229,2640.253203,10.122992,74.891998,2302773.223,2080.797201,1106.678355,5037.623535,814.439425,550.623298,33.160478,27.288619,27.943896,26.633342,10.755213,0.997338,842697.2847,1935.00437,2378.207589,1935.50437,1718.292411,10.110084,74.791328,2822070.31,2196.116425,1285.027641,6147.119629,998.103199,547.639828,32.727025,27.002462,27.970635,26.034289,358.323584,0.994853,1315950.06,2764.800636,1569.046966,2765.300636,2527.453034,10.086703,74.876718,512273.5077,1573.004356,325.665664,1582.007935,181.179691,537.869734,32.996579,26.970752,27.615937,26.325566,349.547727,0.99738,43880.54512
elp1m008-fa05-20201118-0406-e91.fits,34,0,59172.90225,2459172.902,2459172.904754,1.58415,37.658927,30,53,80,0.09013,0.057058,0.082032,0.057643,0.07295,0.688987,1.006809,0.099353,0.000288,0.000274,0.000285,0.000275,0.000281,0.00084,0.001224,0.000315,313.130606,208.129818,288.054416,209.366544,259.505595,820.449867,822.375848,315.870973,5629937.802,3420.942359,2001.539954,2038.96343,2002.039954,2057.53657,10.108047,74.827834,507425.9991,2827.433388,1590.890013,318.95731,1540.608154,179.465236,554.084864,9750,33.013729,27.27965,28.130637,26.428663,357.877486,0.996094,41156.03162,1861.983948,1925.069477,1862.483948,2171.430523,10.111828,74.840462,321230.7273,1531.022892,209.814451,1164.187622,113.612129,553.994896,33.031633,26.972026,28.514121,25.429931,359.825535,0.987009,17077.72483,1890.980422,1753.862296,1891.480422,2342.637704,10.110933,74.858914,461837.1737,1578.547923,292.570892,1472.194336,163.341487,556.050872,33.045136,27.820412,28.561983,27.07884,12.144409,0.996584,31896.9571,1683.981806,1709.148202,1684.481806,2387.351798,10.116623,74.864189,324528.5379,1537.4551,211.081636,1194.476196,114.778491,559.169712,32.800032,26.229278,27.264954,25.193602,10.747883,0.992819,19206.40081,1703.327639,2269.00394,1703.827639,1827.49606,10.116382,74.803601,410705.9495,1562.848127,262.793257,1358.26062,145.257516,555.886101,32.629152,26.480111,27.581273,25.37895,359.343256,0.993103,29370.89162,1449.54287,1456.495386,1450.04287,2640.004614,10.122976,74.891972,2296615.378,2083.467053,1102.30463,4729.508301,812.261533,559.248437,33.295608,27.440316,28.093297,26.787335,10.323715,0.997416,808709.1269,1934.994855,2378.379373,1935.494855,1718.120627,10.110072,74.791278,2824520.615,2204.125975,1281.469683,6130.790039,998.969817,556.291415,32.65142,27.050414,27.983733,26.117095,357.203649,0.995204,1289446.333,2764.747804,1569.465236,2765.247804,2527.034764,10.086683,74.876643,508801.809,1582.352789,321.547643,1599.774292,179.951829,546.896542,33.21631,27.002216,27.799637,26.204795,351.74542,0.996212,42461.82771
elp1m008-fa05-20201118-0407-e91.fits,35,0,59172.90359,2459172.904,2459172.906099,1.580367,38.116901,30,53,80,0.090181,0.057165,0.081988,0.057002,0.072294,0.688851,1.007765,0.099124,0.000287,0.000274,0.000285,0.000275,0.00028,0.000839,0.001224,0.000315,314.01349,208.754926,288.141402,207.301044,257.869209,821.508415,823.14589,315.096278,5636811.316,3421.624682,2001.393721,2039.138924,2001.893721,2057.361076,10.108069,74.827856,508333.3989,2827.433388,1589.146597,319.878229,1469.72522,179.786163,553.920814,9640,33.403058,27.4945,28.422304,26.566696,6.041553,0.995247,39926.328,1862.012556,1925.341069,1862.512556,2171.158931,10.111846,74.84047,322226.6324,1531.121356,210.4514,1154.77417,113.964359,552.886121,33.361182,27.281471,29.000935,25.562006,5.283991,0.983687,16495.73434,1890.780516,1753.972621,1891.280516,2342.527379,10.110958,74.85894,462149.3771,1579.17401,292.652598,1368.327637,163.451906,555.074239,33.662528,27.895519,28.805865,26.985173,13.986798,0.99455,31613.40001,1683.650326,1708.901199,1684.150326,2387.598801,10.116652,74.864249,321308.4449,1537.640286,208.962036,1157.418701,113.639616,557.881607,33.426899,26.22313,27.767477,24.678782,8.014134,0.985085,18566.86428,1703.356757,2269.122913,1703.856757,1827.377087,10.116398,74.803623,407505.4484,1560.79974,261.087594,1327.920532,144.12557,554.056701,33.204828,26.707085,27.798852,25.615317,5.270117,0.993107,28194.78288,1449.509773,1456.502933,1450.009773,2639.997067,10.122998,74.891999,2299150.457,2081.752767,1104.43012,4627.305664,813.158134,557.611961,33.694929,27.569051,28.429895,26.708207,15.470871,0.994709,799028.6439,1934.937242,2378.55849,1935.437242,1717.94151,10.11009,74.791298,2829305.997,2204.841978,1283.223934,5625.628418,1000.6623,554.743488,33.19956,27.22711,28.33663,26.117591,3.051938,0.993304,1256463.972,2764.601147,1569.479542,2765.101147,2527.020458,10.086708,74.876697,508354.8624,1585.084457,320.711531,1480.161377,179.793754,547.985419,33.323299,27.022943,27.939919,26.105967,359.967061,0.995405,41996.79346
elp1m008-fa05-20201118-0408-e91.fits,36,0,59172.90494,2459172.905,2459172.907448,1.576601,38.372263,30,53,80,0.090959,0.056814,0.08226,0.057534,0.072972,0.690583,1.003714,0.099608,0.000283,0.000268,0.000279,0.00027,0.000275,0.000831,0.001205,0.00031,321.97849,211.982042,295.085707,213.213233,264.87294,831.342461,833.211432,321.440721,5633595.276,3379.585902,2001.427662,2038.825741,2001.927662,2057.674259,10.108055,74.827894,512425.8206,2827.433388,1561.520473,328.158247,1495.742798,181.233561,526.706814,9446,33.54499,27.548869,28.534889,26.56285,354.631109,0.994705,41354.78213,1861.94766,1924.963829,1862.44766,2171.536171,10.111836,74.840521,320066.302,1497.616276,213.717163,1102.966553,113.200298,526.195177,33.651235,27.322177,28.725316,25.919037,357.6019,0.989432,16679.84748,1890.856434,1753.795899,1891.356434,2342.704101,10.110944,74.858978,463417.4928,1545.648339,299.820781,1400.572632,163.90041,528.068318,33.792706,27.902418,28.717156,27.08768,1.476959,0.996586,32257.38349,1683.700331,1708.965256,1684.200331,2387.534744,10.116641,74.864264,324125.8499,1507.709245,214.979016,1189.471313,114.636069,531.429937,33.669624,26.461249,27.772874,25.149624,357.976785,0.990171,18922.36596,1703.339488,2268.989248,1703.839488,1827.510752,10.116389,74.803632,411093.8338,1532.323234,268.281407,1328.045654,145.394702,527.673374,33.366114,26.817868,27.771298,25.864437,353.645178,0.9947,29194.08016,1449.426212,1456.3012,1449.926212,2640.1988,10.122994,74.892057,2301257.002,2057.990302,1118.205951,4554.90625,813.903172,531.067341,33.794763,27.582925,28.289612,26.876237,3.644543,0.997335,818383.1007,1934.834337,2378.232688,1935.334337,1718.267312,10.110081,74.791322,2822019.252,2180.597488,1294.149547,5870.959473,998.085141,529.097597,33.324802,27.233034,28.220895,26.245173,352.224307,0.994344,1287210.971,2764.728521,1569.228562,2765.228521,2527.271438,10.086681,74.876748,510319.0209,1559.25347,327.284198,1474.818359,180.488433,522.80136,33.716969,27.194464,27.968443,26.420484,339.9298,0.994465,42858.86883
elp1m008-fa05-20201118-0409-e91.fits,37,0,59172.9063,2459172.906,2459172.908810,1.572861,30.728387,30,53,80,0.089384,0.056969,0.081687,0.057818,0.072771,0.689735,1.005415,0.099455,0.000276,0.000262,0.000273,0.000264,0.000269,0.000818,0.00119,0.000303,324.163007,217.494417,299.290337,219.179581,270.562974,842.74288,844.983446,328.716028,5639420.486,3335.516391,2001.26578,2038.948203,2001.76578,2057.551797,10.108043,74.82792,504071.5078,2827.433388,1526.144965,330.290713,1454.032349,178.278827,500.32452,9609,34.148856,27.84508,28.535103,27.155057,341.199626,0.996092,39041.71841,1861.932843,1925.087601,1862.432843,2171.412399,10.11182,74.840545,321272.9347,1464.881669,219.316646,1109.155884,113.627057,498.877162,34.244771,27.815587,29.121474,26.5097,353.139336,0.990699,15816.57897,1890.684593,1753.843656,1891.184593,2342.656344,10.110933,74.85901,460669.2774,1514.897153,304.092774,1357.69519,162.928428,500.979958,1.479454,28.291246,28.904911,27.67758,349.690414,0.997854,30578.22281,1683.503887,1708.911953,1684.003887,2387.588047,10.116631,74.864305,326059.7585,1475.084092,221.044861,1204.42395,115.32005,503.633474,1.008676,26.793945,27.895697,25.692193,353.77758,0.992931,18430.56531,1703.203957,2269.114034,1703.703957,1827.385966,10.116376,74.803656,410385.5767,1497.236269,274.095402,1299.837402,145.144207,500.869361,34.011759,27.180339,27.917826,26.442852,345.534015,0.996161,27929.49975,1449.264308,1456.353271,1449.764308,2640.146729,10.122983,74.892083,2301962.533,2033.683224,1131.917944,4648.658691,814.152702,503.55991,34.389666,27.968193,28.502248,27.434138,352.977273,0.998451,778307.1789,1934.665431,2378.345105,1935.165431,1718.154895,10.110068,74.791349,2827324.186,2160.671508,1308.539579,5952.183105,999.961378,502.286841,33.922231,27.580671,28.385151,26.776191,343.515314,0.995173,1232497.737,2764.659836,1569.30317,2765.159836,2527.19683,10.086668,74.876784,510133.7668,1523.581561,334.825375,1461.440063,180.422913,494.851815,34.249422,27.576805,28.088303,27.065308,333.08664,0.996053,40488.07521
elp1m008-fa05-20201118-0410-e91.fits,38,0,59172.90767,2459172.908,2459172.910173,1.569151,37.86509,30,53,80,0.089623,0.05655,0.081706,0.057925,0.073184,0.692575,1.000952,0.0996,0.000272,0.000259,0.00027,0.00026,0.000266,0.000817,0.001176,0.000299,329.013744,218.721451,302.776421,222.586181,274.93995,848.169618,850.89052,333.033553,5628372.965,3307.08941,2001.140585,2038.749951,2001.640585,2057.750049,10.108039,74.827969,504432.3893,2827.433388,1504.243058,335.339682,1574.190308,178.406463,484.225236,9713,34.037111,27.572254,28.217352,26.927156,352.304354,0.997647,40578.36366,1861.65906,1924.895691,1862.15906,2171.604309,10.11182,74.840597,318282.4595,1443.128299,220.550356,1139.144409,112.569393,482.950093,34.058586,27.433317,28.506814,26.35982,358.084898,0.993866,16501.82879,1890.591922,1753.585874,1891.091922,2342.914126,10.110927,74.859071,459871.8285,1494.620692,307.684639,1387.37561,162.646388,485.612218,34.110038,27.975972,28.405279,27.546665,10.972332,0.998906,31975.99013,1683.401409,1708.673676,1683.901409,2387.826324,10.116626,74.864368,326022.3863,1452.120953,224.514622,1188.524902,115.306832,487.651174,34.079385,26.803615,27.745506,25.861723,4.494094,0.994949,18787.70528,1703.020603,2268.744671,1703.520603,1827.755329,10.116375,74.803724,411904.4085,1478.482854,278.599381,1406.458862,145.681384,484.352253,33.841766,27.024286,27.582392,26.466181,358.95128,0.998293,28994.98678,1449.139148,1456.122964,1449.639148,2640.377036,10.122978,74.892152,2303040.941,2021.775383,1139.118104,5002.587891,814.534111,488.411418,34.128573,27.876195,28.15762,27.594769,17.251183,0.9994,802316.9607,1934.586175,2378.179559,1935.086175,1718.320441,10.110064,74.79139,2815525.044,2142.901191,1313.884679,6310.212891,995.788285,486.393536,33.807442,27.50704,28.11047,26.90361,354.052585,0.997992,1259494.566,2764.483415,1569.093757,2764.983415,2527.406243,10.086661,74.87683,509806.9799,1502.411113,339.325885,1597.345703,180.307335,478.600343,34.129434,27.429045,27.912693,26.945396,338.250417,0.997638,41857.57533
elp1m008-fa05-20201118-0411-e91.fits,39,0,59172.90901,2459172.909,2459172.911519,1.565533,34.421183,30,53,80,0.090052,0.05682,0.081958,0.058503,0.073177,0.690082,1.003277,0.099952,0.000272,0.000258,0.000269,0.00026,0.000265,0.000812,0.001176,0.000298,331.173547,219.913196,304.689133,225.350913,276.531177,850.092738,853.130577,335.2403,5641727.428,3305.608275,2000.945522,2038.978557,2001.445522,2057.521443,10.108012,74.827947,508049.9032,2827.433388,1504.931636,337.590021,1550.45105,179.685897,481.236275,9601,33.620499,27.465143,28.059352,26.870934,3.218868,0.998106,42006.91203,1861.529484,1925.164267,1862.029484,2171.335733,10.111793,74.840578,320562.1436,1445.524406,221.761834,1149.121216,113.375666,481.128015,33.81412,27.36335,28.517427,26.209274,3.135094,0.992824,16856.17965,1890.512721,1753.846332,1891.012721,2342.653668,10.110896,74.859057,462384.3909,1493.182416,309.663699,1420.152832,163.535025,483.113255,1.448219,27.940072,28.334098,27.546045,21.330613,0.998529,32820.32802,1683.371285,1709.043181,1683.871285,2387.456819,10.116595,74.864349,330057.9362,1451.816481,227.341362,1163.567383,116.734116,485.847718,33.794688,26.798786,27.910688,25.686884,13.826029,0.991254,19147.79353,1702.869083,2269.036473,1703.369083,1827.463527,10.116352,74.803696,412845.4242,1473.216597,280.23403,1371.019043,146.0142,482.208468,33.534426,27.04445,27.825432,26.263468,11.385709,0.996083,29202.27878,1448.977324,1456.384182,1449.477324,2640.115818,10.122952,74.892158,2303589.126,2021.040801,1139.803375,5080.980469,814.727992,487.448417,33.91829,27.628522,28.101201,27.155843,22.196137,0.997708,825881.9504,1934.47252,2378.383236,1934.97252,1718.116764,10.110038,74.791362,2825477.468,2142.55741,1318.740611,6541.018066,999.308235,482.892473,33.495817,27.227674,27.970907,26.484441,2.548583,0.997,1307703.148,2764.394461,1569.396253,2764.894461,2527.103747,10.086623,74.876796,512660.8339,1500.629167,341.630594,1536.037964,181.31668,475.102858,33.878315,27.159017,27.615414,26.70262,358.870473,0.998869,43523.40197
