Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_T7,rel_flux_C8,rel_flux_C9,rel_flux_C10,rel_flux_C11,rel_flux_C12,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_T7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_err_C10,rel_flux_err_C11,rel_flux_err_C12,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_T7,rel_flux_SNR_C8,rel_flux_SNR_C9,rel_flux_SNR_C10,rel_flux_SNR_C11,rel_flux_SNR_C12,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_T7,Y(IJ)_T7,X(FITS)_T7,Y(FITS)_T7,RA_T7,DEC_T7,Source-Sky_T7,Source_Error_T7,Source_SNR_T7,Peak_T7,Mean_T7,Sky/Pixel_T7,FWHM_T7,Width_T7,X-Width_T7,Y-Width_T7,Angle_T7,Roundness_T7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9,X(IJ)_C10,Y(IJ)_C10,X(FITS)_C10,Y(FITS)_C10,RA_C10,DEC_C10,Source-Sky_C10,Source_Error_C10,Source_SNR_C10,Peak_C10,Mean_C10,Sky/Pixel_C10,FWHM_C10,Width_C10,X-Width_C10,Y-Width_C10,Angle_C10,Roundness_C10,X(IJ)_C11,Y(IJ)_C11,X(FITS)_C11,Y(FITS)_C11,RA_C11,DEC_C11,Source-Sky_C11,Source_Error_C11,Source_SNR_C11,Peak_C11,Mean_C11,Sky/Pixel_C11,FWHM_C11,Width_C11,X-Width_C11,Y-Width_C11,Angle_C11,Roundness_C11,X(IJ)_C12,Y(IJ)_C12,X(FITS)_C12,Y(FITS)_C12,RA_C12,DEC_C12,Source-Sky_C12,Source_Error_C12,Source_SNR_C12,Peak_C12,Mean_C12,Sky/Pixel_C12,FWHM_C12,Width_C12,X-Width_C12,Y-Width_C12,Angle_C12,Roundness_C12
cpt1m010-fa16-20201129-0073-e91.fits,0,59183.29966,2459183.3,2459183.304204,1.89514,45.061,19.841763,26,46,69,0.155045,0.004712,0.01404,0.062105,0.006822,0.02039,0.024611,0.175614,0.350225,0.289753,0.310805,0.148724,0.000225,0.000168,0.000171,0.000188,0.000169,0.000174,0.000176,0.000264,0.000382,0.000338,0.000353,0.000248,689.896769,28.048735,81.991384,330.43879,40.453054,117.497703,140.160686,666.020299,917.155815,857.036109,881.430897,599.94319,9269313.698,4618.666037,2044.039618,2046.000826,2044.539618,2050.499174,5.607294,-24.244573,1437160.286,2123.716634,1956.201563,734.668816,4518.161621,676.719419,867.175926,7015,20.127459,21.343151,21.317511,21.36879,46.665965,0.998291,1934.591262,2229.128792,1935.091262,1867.371208,5.606414,-24.22485,43681.56472,1557.193183,28.051474,1119.356323,20.568453,863.823479,18.484292,20.15913,19.428133,20.890128,64.925366,0.987225,1747.824372,2226.463084,1748.324372,1870.036916,5.604936,-24.225323,130141.885,1585.937765,82.059894,1264.564575,61.280249,863.184545,19.482878,21.313862,21.337639,21.290084,42.861663,0.999105,2479.463641,1700.405506,2479.963641,2396.094494,5.610769,-24.281555,575672.5823,1718.369377,335.010964,2438.976562,271.068453,864.883495,19.587448,21.382814,20.730863,22.034766,81.295177,0.995924,1948.218259,1846.37841,1948.718259,2250.12159,5.60655,-24.266289,63235.00757,1562.852584,40.461275,1108.678345,29.775633,865.448601,19.429655,21.048492,21.768085,20.328898,357.012193,0.995285,1827.613072,1729.053181,1828.113072,2367.446819,5.605604,-24.279116,189003.4882,1605.812587,117.699593,1440.085449,88.996566,865.659657,19.903163,21.340419,20.828552,21.852286,89.065133,0.997699,1604.628998,1777.503397,1605.128998,2318.996603,5.603834,-24.274086,228129.5665,1623.654607,140.503753,1501.137085,107.419965,871.247957,20.897504,21.256416,20.950736,21.562095,58.894228,0.996196,2026.989033,2905.812309,2027.489033,1190.687691,5.607096,-24.151471,1384656.635,1944.469625,712.099905,4677.796387,651.996888,867.454889,18.688728,20.986466,21.546935,20.425997,9.088395,0.996844,2295.100055,1233.927081,2295.600055,2862.572919,5.609344,-24.332267,2404301.665,2202.395489,1091.675713,6770.099609,1132.119807,874.958609,20.772122,21.702863,21.032085,22.373642,84.197081,0.996025,2965.964618,1411.327461,2966.464618,2685.172539,5.614645,-24.312342,2082421.909,2118.935791,982.76782,6089.492676,980.555445,874.372771,20.419931,21.726145,21.167379,22.284912,291.917127,0.994922,3452.397866,1062.761157,3452.897866,3033.738843,5.618528,-24.349549,2197848.734,2145.078282,1024.600712,6197.656738,1034.906776,873.408857,20.482794,21.775593,20.888478,22.662709,278.535929,0.992759,1250.020351,2492.161291,1250.520351,1604.338709,5.600976,-24.197024,1200084.755,1899.820578,631.683207,3925.770996,565.087044,870.729239,19.82518,21.586018,21.736082,21.435954,40.32353,0.992681
cpt1m010-fa16-20201129-0074-e91.fits,0,59183.30048,2459183.3,2459183.305028,1.88208,45.061,21.522965,26,46,69,0.155816,0.004632,0.014193,0.06179,0.006325,0.020047,0.024558,0.174645,0.348891,0.292215,0.311328,0.148266,0.000224,0.000167,0.00017,0.000187,0.000168,0.000172,0.000174,0.000261,0.000378,0.000338,0.000351,0.000246,696.212617,27.781452,83.730401,330.793469,37.759282,116.466414,140.797088,668.113245,923.006777,865.199698,887.646332,602.890678,9324185.169,4614.944098,2045.473443,2046.08682,2045.973443,2050.41318,5.607294,-24.244555,1452861.761,2123.716634,1959.000641,741.634142,4793.269531,684.112813,861.275939,6996,20.313928,20.406256,20.516182,20.29633,35.636679,0.998874,1935.546602,2229.932114,1936.046602,1866.567886,5.60641,-24.224757,43193.37726,1554.60893,27.784079,1066.265381,20.338578,857.826785,17.830968,17.345234,17.16615,17.524317,312.258539,0.953306,1748.984559,2226.463518,1749.484559,1870.036482,5.604933,-24.225319,132342.0375,1579.215468,83.802394,1265.959717,62.316241,857.458674,19.948401,20.382096,21.152023,19.612169,15.800505,0.992154,2480.590527,1700.929963,2481.090527,2395.570037,5.610765,-24.281481,576142.3078,1718.195787,335.318194,2402.196045,271.289634,859.587461,20.400772,20.862814,20.756988,20.968641,60.8442,0.999627,1949.725008,1846.340645,1950.225008,2250.159355,5.60655,-24.266282,58974.57279,1561.583522,37.765878,1110.223755,27.769511,859.464418,20.567337,18.346248,18.269686,18.42281,46.55323,0.97628,1829.531977,1729.187439,1830.031977,2367.312561,5.605607,-24.27909,186924.0841,1602.292527,116.660398,1419.566528,88.017432,860.313674,20.066737,20.076067,20.145718,20.006415,40.29915,0.998196,1606.745454,1777.669467,1607.245454,2318.830533,5.603839,-24.274059,228986.5592,1622.40484,141.14021,1577.821411,107.823499,865.584173,20.211523,19.936701,19.825466,20.047937,53.360592,0.998496,2028.809066,2906.461326,2029.309066,1190.038674,5.607098,-24.151401,1386308.813,1941.875395,713.902044,5268.723145,652.774853,862.640516,18.265501,19.619863,20.460672,18.779054,3.299165,0.992583,2296.708213,1234.289532,2297.208213,2862.210468,5.609345,-24.332207,2411704.416,2195.808112,1098.322026,7238.098633,1135.605559,869.157657,20.723005,20.828798,20.488457,21.169138,72.891125,0.998439,2967.189941,1411.616173,2967.689941,2684.883827,5.614643,-24.312285,2108521.6,2122.555096,993.388395,6430.407227,992.845075,868.481629,20.236774,20.782248,20.68169,20.882806,287.539534,0.99986,3453.903546,1063.066379,3454.403546,3033.433621,5.618528,-24.349482,2213693.028,2145.036526,1032.007148,6864.682617,1042.36742,868.025843,20.380988,20.666092,20.045209,21.286975,280.941339,0.995815,1251.806155,2492.501718,1252.306155,1603.998282,5.600979,-24.19699,1203957.313,1897.059272,634.644015,4325.507324,566.910525,864.993992,19.487879,20.361117,21.022583,19.69965,26.871299,0.987956
cpt1m010-fa16-20201129-0075-e91.fits,0,59183.30132,2459183.301,2459183.305871,1.868993,45.06,20.806717,26,46,69,0.155265,0.004962,0.014528,0.061987,0.006225,0.020525,0.024589,0.175556,0.346794,0.292731,0.311866,0.148098,0.000223,0.000167,0.00017,0.000187,0.000167,0.000172,0.000174,0.000262,0.000377,0.000338,0.000351,0.000246,695.749803,29.747349,85.657496,331.7627,37.18449,119.290736,141.232252,670.712672,920.899035,866.279834,887.880695,602.836364,9303116.583,4603.772928,2043.881969,2046.221609,2044.381969,2050.278391,5.607294,-24.244575,1444450.714,2123.716634,1949.171825,741.058688,5135.880859,680.152282,856.822831,7124,18.997703,19.966088,20.122127,19.81005,1.240295,0.999755,1934.132091,2229.871266,1934.632091,1866.628734,5.606411,-24.224795,46165.9973,1551.768359,29.750573,1063.583252,21.738304,854.408905,15.771235,19.55741,18.418727,20.696094,78.518285,0.984114,1747.492539,2226.536103,1747.992539,1869.963897,5.604934,-24.22534,135157.0419,1576.459368,85.734555,1279.58606,63.641749,853.250991,19.101096,20.874962,20.788484,20.961441,54.869863,0.999398,2479.126926,1700.915903,2479.626926,2395.584097,5.610766,-24.281526,576670.0661,1714.614531,336.326361,2544.696777,271.538141,856.068143,18.934044,20.418537,20.310471,20.526604,299.650075,0.99957,1948.013285,1846.347327,1948.513285,2250.152673,5.606549,-24.266317,57908.16268,1557.056666,37.190787,1103.338867,27.267368,856.642584,20.10047,15.161161,17.41479,12.907532,12.713167,0.896278,1827.391668,1729.010307,1827.891668,2367.489693,5.605602,-24.279143,190947.7946,1597.90105,119.499136,1466.723145,89.912087,855.744644,19.152167,20.382663,20.513893,20.251432,14.758725,0.999781,1604.963604,1777.295451,1605.463604,2319.204549,5.603837,-24.27413,228754.3754,1615.742782,141.57846,1552.826172,107.71417,861.861583,19.875965,20.301593,20.438907,20.16428,26.410242,0.999499,2027.126015,2905.872517,2027.626015,1190.627483,5.607098,-24.151493,1389317.172,1937.309269,717.137524,5413.395996,654.191407,858.666815,17.843116,19.570946,20.105373,19.036518,357.82522,0.997004,2294.896937,1234.238468,2295.396937,2862.261532,5.609342,-24.332257,2395516.926,2189.573962,1094.056181,7277.590332,1127.983314,865.745263,20.56128,20.845582,20.506135,21.185028,74.241177,0.998541,2965.595357,1412.051063,2966.095357,2684.448937,5.614642,-24.312292,2106635.246,2116.970252,995.11802,6927.203613,991.956842,863.867834,19.419458,20.183544,19.743756,20.623332,293.258183,0.995993,3452.463283,1063.585343,3452.963283,3032.914657,5.618528,-24.34949,2211600.596,2142.294983,1032.351107,7312.422363,1041.382151,861.495479,19.609194,20.255056,19.464288,21.045824,291.213854,0.988844,1250.333187,2492.265376,1250.833187,1604.234624,5.60098,-24.197034,1200046.642,1891.119508,634.569437,4402.166504,565.069098,861.88539,18.791907,20.316603,20.886217,19.746989,18.293399,0.995131
cpt1m010-fa16-20201129-0076-e91.fits,0,59183.30215,2459183.302,2459183.306698,1.856361,45.06,20.309481,26,46,69,0.1549,0.004432,0.013934,0.062263,0.006515,0.02014,0.024205,0.175996,0.346609,0.292129,0.312171,0.148054,0.000221,0.000164,0.000167,0.000184,0.000165,0.000169,0.000171,0.000259,0.000373,0.000334,0.000348,0.000243,702.248998,27.014376,83.512088,338.125134,39.469,118.910514,141.394688,679.98796,930.095432,874.381443,898.165921,609.92483,9388262.822,4595.428037,2044.275339,2046.89035,2044.775339,2049.60965,5.607296,-24.244569,1454241.277,2123.716634,1944.646606,747.817764,5711.594238,684.76239,842.980079,7074,18.885835,18.6727,18.795641,18.549759,31.237927,0.999188,1934.16468,2229.510846,1934.66468,1866.989154,5.606411,-24.224902,41608.92751,1540.116636,27.016738,1053.442871,19.592504,841.657794,17.955957,16.052821,16.800282,15.305361,33.115499,0.946846,1748.069791,2226.856962,1748.569791,1869.643038,5.604938,-24.225372,130813.5841,1565.093707,83.58195,1307.733276,61.596534,840.726934,17.976395,18.460026,18.398201,18.52185,47.472075,0.99396,2479.080094,1701.448132,2479.580094,2395.051868,5.610765,-24.281534,584542.3286,1704.932745,342.8536,2864.499268,275.244973,843.070588,18.4785,18.9315,18.694844,19.168156,87.461245,0.99937,1948.249583,1847.153634,1948.749583,2249.346366,5.60655,-24.266295,61163.23377,1549.363248,39.476368,1113.317139,28.800092,842.928722,17.721794,16.127635,16.594001,15.66127,31.622135,0.983524,1827.56582,1729.611056,1828.06582,2366.888944,5.605603,-24.279143,189075.7802,1587.372084,119.112451,1478.631714,89.030607,844.107816,19.440633,18.912145,18.544124,19.280165,57.493995,0.991518,1605.176031,1778.139,1605.676031,2318.361,5.603838,-24.274103,227243.2284,1603.301475,141.73456,1593.921997,107.002613,849.107039,19.144229,18.665789,18.744539,18.587039,42.685493,0.989069,2027.437846,2906.630527,2027.937846,1189.869473,5.6071,-24.151482,1405022.044,1931.52988,727.414087,6035.578125,661.586401,844.730873,17.037737,18.20276,18.867788,17.537733,2.986344,0.994617,2294.851953,1234.780181,2295.351953,2861.719819,5.609341,-24.332261,2416484.29,2188.225726,1104.312165,8206.594727,1137.856271,852.326157,20.159736,19.372199,18.765641,19.978757,85.207994,0.995975,2965.551051,1412.627823,2966.051051,2683.872177,5.614641,-24.312294,2122529.471,2114.717803,1003.693953,7979.472168,999.440998,851.867098,18.299943,18.860048,18.256703,19.463394,288.990191,0.993425,3452.814888,1064.053731,3453.314888,3032.446269,5.618529,-24.349502,2233508.594,2138.087955,1044.628958,8340.292969,1051.698027,849.918479,19.30183,18.854911,17.85845,19.851373,284.850791,0.985275,1250.499005,2492.786326,1250.999005,1603.713674,5.60098,-24.197046,1210718.423,1885.56831,642.097354,4891.629395,570.094147,849.031214,18.50446,18.888057,19.516771,18.259343,24.281402,0.989903
cpt1m010-fa16-20201129-0077-e91.fits,0,59183.30297,2459183.303,2459183.307523,1.843939,45.061,19.821643,26,46,69,0.155886,0.004914,0.014294,0.061798,0.00689,0.020659,0.024228,0.175223,0.345969,0.291465,0.31403,0.148361,0.000221,0.000164,0.000166,0.000184,0.000164,0.000169,0.000171,0.000258,0.000372,0.000333,0.000349,0.000243,706.205559,30.002922,85.956477,335.947712,41.959883,122.007273,141.800439,679.463775,930.467793,874.015068,898.788285,611.713405,9346501.549,4572.67346,2044.450753,2047.426044,2044.950753,2049.073956,5.607299,-24.244464,1456993.199,2123.716634,1936.076448,752.549416,5604.093262,686.058194,832.584881,7074,18.282297,19.30555,19.275819,19.335281,275.295643,0.99999,1934.714245,2230.79944,1935.214245,1865.70056,5.606417,-24.224729,45926.86924,1530.581626,30.006155,1062.370483,21.625705,830.018465,16.416401,19.181971,19.60867,18.755273,347.776712,0.997614,1747.54912,2227.827305,1748.04912,1868.672695,5.604937,-24.225237,133602.5081,1552.929154,86.032584,1332.341064,62.909762,828.02638,16.542313,19.603264,18.892493,20.314035,88.595465,0.994743,2479.516232,1701.740733,2480.016232,2394.759267,5.610768,-24.281425,577598.8599,1695.930229,340.579376,2664.022461,271.975484,832.048112,18.440558,19.976713,19.684869,20.268557,288.987134,0.998627,1948.17281,1847.500408,1948.67281,2248.999592,5.606552,-24.266199,64394.8099,1534.35223,41.968727,1092.974854,30.321752,830.341168,17.198834,18.298999,18.644278,17.95372,25.42512,0.99643,1827.270063,1729.823639,1827.770063,2366.676361,5.605604,-24.279056,193093.0352,1579.813479,122.225211,1469.627808,90.922222,831.427143,18.220461,19.917437,19.625999,20.208876,67.580106,0.998297,1604.539305,1778.176807,1605.039305,2318.323193,5.603837,-24.274043,226444.3122,1593.075043,142.142904,1564.459473,106.626425,837.578259,19.595511,19.638689,19.63351,19.643867,45.239545,0.996022,2027.251477,2906.771631,2027.751477,1189.728369,5.607099,-24.151476,1393540.392,1917.624588,726.701358,5862.687988,656.180005,833.927597,17.147638,18.949793,19.256573,18.643013,353.653767,0.998899,2295.11941,1234.794553,2295.61941,2861.705447,5.609344,-24.332155,2402431.297,2174.841922,1104.646399,7657.616699,1131.239101,841.439608,19.845132,20.380008,19.808216,20.951801,84.836358,0.996752,2965.891051,1412.714896,2966.391051,2683.785104,5.614642,-24.31218,2109372.076,2103.374751,1002.851287,7217.64502,993.24554,841.12017,18.536755,19.829875,19.388255,20.271494,285.910133,0.997255,3452.273249,1064.45807,3452.773249,3032.04193,5.618522,-24.349323,2233648.438,2136.407885,1045.515912,7456.422852,1051.763876,840.618368,19.000836,20.090112,18.953542,21.226682,286.818404,0.981648,1250.108363,2493.413663,1250.608363,1603.086337,5.600983,-24.196974,1207509.346,1874.485831,644.181635,4544.050293,568.583081,835.10233,18.323496,19.937991,20.279591,19.596391,23.120113,0.997547
cpt1m010-fa16-20201129-0078-e91.fits,0,59183.3038,2459183.304,2459183.308350,1.831703,45.064,20.064125,26,46,69,0.154994,0.004869,0.014078,0.061979,0.006415,0.020122,0.024401,0.175458,0.347763,0.292077,0.310984,0.148681,0.000217,0.00016,0.000163,0.000181,0.000161,0.000166,0.000167,0.000254,0.000369,0.00033,0.000343,0.000239,713.338063,30.44133,86.317873,343.096846,39.890563,121.49617,145.797788,689.740918,943.009839,885.426412,907.828099,622.630458,9420591.59,4548.240859,2045.300091,2047.297862,2045.800091,2049.202138,5.607294,-24.244575,1460138.742,2123.716634,1921.687574,759.821087,6312.972656,687.539344,809.503593,7170,18.448832,18.128437,18.192595,18.064278,36.914744,0.999354,1936.126919,2230.08085,1936.626919,1866.41915,5.606416,-24.224886,45865.40842,1506.519428,30.444618,1035.244385,21.596765,806.4193,16.891999,17.4188,19.317309,15.52029,21.544732,0.912983,1748.929375,2227.573194,1749.429375,1868.926806,5.604934,-24.22534,132626.1807,1535.150919,86.392927,1339.161255,62.450036,806.225,18.27549,18.502624,18.267439,18.737808,54.81591,0.994277,2480.420366,1701.945845,2480.920366,2394.554155,5.610766,-24.281538,583879.3762,1678.281841,347.903053,2955.397461,274.932807,809.479652,18.125634,18.613213,18.283218,18.943209,281.273025,0.998527,1949.134021,1847.794668,1949.634021,2248.705332,5.606547,-24.266277,60429.08411,1514.590707,39.897963,1073.038208,28.454401,808.693051,19.298206,15.184387,14.097335,16.271439,279.223,0.97745,1828.664576,1729.972158,1829.164576,2366.527842,5.605601,-24.279156,189562.1154,1557.544685,121.705732,1550.690796,89.259609,810.033949,18.622107,18.098443,17.959706,18.237181,51.112105,0.994758,1606.25959,1778.375012,1606.75959,2318.124988,5.603836,-24.274128,229875.3946,1572.761759,146.160341,1670.716675,108.242028,813.187883,19.390702,17.955872,17.50048,18.411265,62.091869,0.99186,2028.222264,2907.107145,2028.722264,1189.392855,5.607097,-24.15147,1406189.625,1905.606057,737.922521,6751.768555,662.136183,810.142915,16.787251,17.518273,18.118483,16.918063,358.521815,0.995303,2296.204466,1235.010813,2296.704466,2861.489187,5.609341,-24.332298,2430793.475,2170.865973,1119.734477,9217.910156,1144.594074,818.647852,19.399013,18.562919,17.979851,19.145987,270.267302,0.996061,2967.037475,1413.013969,2967.537475,2683.486031,5.614643,-24.312317,2129544.335,2096.354522,1015.832157,8606.334961,1002.744105,819.032552,18.708229,18.490923,17.845215,19.136632,282.64145,0.994049,3453.618156,1064.358548,3454.118156,3032.141452,5.618527,-24.349542,2234696.2,2119.752035,1054.225288,8722.633789,1052.257238,818.606179,19.081095,18.57458,17.454819,19.694341,285.02709,0.980736,1251.586424,2493.264573,1252.086424,1603.235427,5.600979,-24.197033,1219367.956,1858.61519,656.062622,5535.136719,574.166975,811.861667,17.919303,18.178707,18.618753,17.73866,27.725948,0.99272
cpt1m010-fa16-20201129-0079-e91.fits,0,59183.30463,2459183.305,2459183.309174,1.819648,45.06,20.356784,26,46,69,0.155208,0.004908,0.014311,0.061852,0.007038,0.020366,0.024266,0.174737,0.348269,0.292514,0.312118,0.147788,0.000215,0.000157,0.000161,0.000178,0.000159,0.000164,0.000166,0.000252,0.000366,0.000327,0.00034,0.000236,720.414922,31.235721,88.825038,347.159609,44.392198,124.468645,146.579699,693.649127,950.828239,893.522347,917.561783,625.542625,9451766.923,4524.986007,2044.737462,2047.120384,2045.237462,2049.379616,5.607293,-24.244564,1466988.333,2123.716634,1911.364878,767.50826,6337.254395,690.764629,791.513839,7058,18.876886,17.572022,17.490957,17.653087,57.603979,0.999531,1934.914741,2229.776931,1935.414741,1866.723069,5.606411,-24.224894,46388.10971,1484.932012,31.239215,1046.44397,21.84289,787.513045,17.581846,17.29345,16.351589,18.235311,291.084671,0.978528,1748.189508,2227.726625,1748.689508,1868.773375,5.604932,-24.225301,135263.8508,1521.434691,88.90546,1304.595947,63.692043,787.509584,18.584028,17.93113,18.441906,17.420354,10.285547,0.996303,2480.056171,1701.899119,2480.556171,2394.600881,5.610767,-24.2815,584611.5852,1660.564015,352.056036,3053.145752,275.277585,790.260336,18.78067,17.972309,17.506248,18.43837,277.265043,0.997133,1948.865763,1847.651571,1949.365763,2248.848429,5.606549,-24.266261,66520.16871,1498.126851,44.402227,1081.212036,31.322526,790.443637,18.665218,17.808925,18.508003,17.109848,16.323357,0.991333,1828.229308,1730.088484,1828.729308,2366.411516,5.605602,-24.279112,192495.0222,1543.78608,124.690218,1527.969116,90.640634,791.927101,19.410503,17.754121,17.776264,17.731979,43.304775,0.998221,1605.838857,1778.585494,1606.338857,2317.914506,5.603837,-24.274078,229360.3538,1560.890925,146.941948,1690.157593,107.999509,796.950574,19.232245,17.626274,17.424274,17.828275,59.05158,0.997633,2027.875814,2907.175337,2028.375814,1189.324663,5.607097,-24.151444,1405909.359,1895.403726,741.746647,6799.986328,662.004213,791.784399,17.00639,17.054396,17.601738,16.507054,355.592359,0.99579,2295.933471,1235.381323,2296.433471,2861.118677,5.609344,-24.332211,2441467.515,2162.638959,1128.929776,9954.732422,1149.620188,801.03953,19.653736,18.15249,17.419479,18.8855,89.770191,0.993498,2966.326815,1413.099375,2966.826815,2683.400625,5.614641,-24.312252,2139067.344,2086.014412,1025.432677,8965.759766,1007.228229,800.398539,19.141875,18.056741,17.422558,18.690924,287.882267,0.992524,3453.101343,1064.430851,3453.601343,3032.069149,5.618526,-24.349465,2248326.059,2107.645065,1066.747953,9251.268555,1058.675165,798.469394,18.558644,17.823754,16.776295,18.871214,286.601777,0.980404,1251.062771,2493.192487,1251.562771,1603.307513,5.600979,-24.19703,1216996.646,1847.244425,658.817333,5474.9375,573.05039,794.533947,18.725239,17.680016,18.152184,17.207848,27.908208,0.990975
cpt1m010-fa16-20201129-0080-e91.fits,0,59183.30545,2459183.305,2459183.309997,1.807836,45.057,19.994506,26,46,69,0.155726,0.00477,0.013911,0.061656,0.006835,0.019985,0.024253,0.175558,0.347369,0.291776,0.31266,0.147824,0.000215,0.000157,0.00016,0.000178,0.000158,0.000162,0.000164,0.000251,0.000364,0.000326,0.00034,0.000236,724.527576,30.449305,87.052866,347.123274,43.248378,123.016175,147.627777,698.2432,953.669535,895.545203,920.099501,627.50982,9444396.363,4507.012935,2044.158748,2046.841336,2044.658748,2049.658664,5.607294,-24.244538,1470737.352,2123.716634,1904.729321,772.150318,6388.105957,692.529939,780.450664,7024,18.20069,17.645258,17.587631,17.702886,80.314356,0.999952,1934.649532,2229.66257,1935.149532,1866.83743,5.606413,-24.224848,45046.34566,1479.232111,30.45252,1017.030579,21.21109,778.017546,17.067349,17.797777,19.233313,16.362242,15.97951,0.964314,1747.928061,2226.952937,1748.428061,1869.547063,5.604935,-24.225325,131384.3366,1507.944787,87.128082,1287.54248,61.865286,777.88593,17.694444,18.08645,18.430591,17.74231,16.692676,0.997924,2479.398968,1701.074023,2479.898968,2395.425977,5.610766,-24.28154,582299.0644,1654.323287,351.986259,3022.573975,274.188682,780.646587,18.311971,17.683256,17.40917,17.957342,83.26169,0.998984,1948.074581,1847.231665,1948.574581,2249.268335,5.606547,-24.266252,64548.73486,1492.194369,43.257592,1082.226929,30.394231,780.178584,18.269742,15.914861,15.475318,16.354405,50.782571,0.924204,1827.557822,1729.443995,1828.057822,2367.056005,5.605601,-24.279127,188748.4626,1531.692391,123.2287,1539.365479,88.876482,781.70353,19.293865,17.565495,17.374592,17.756397,69.199013,0.999155,1605.112218,1777.921176,1605.612218,2318.578824,5.603836,-24.274093,229053.2766,1547.704308,147.995502,1636.185059,107.854915,787.063128,19.345726,17.473962,17.217893,17.730031,273.357195,0.999129,2027.466373,2906.520674,2027.966373,1189.979326,5.607099,-24.151453,1410427.877,1887.868181,747.100826,6988.226562,664.131859,782.018357,16.15913,16.868598,17.478231,16.258965,357.888834,0.994761,2295.445828,1234.43066,2295.945828,2862.06934,5.609344,-24.332267,2434888.513,2150.76637,1132.102746,9324.349609,1146.522316,789.965218,19.767036,18.15348,17.467181,18.839779,89.280185,0.994296,2966.062678,1412.101902,2966.562678,2684.398098,5.614644,-24.312317,2133225.892,2076.506282,1027.314923,9084.004883,1004.477649,788.631789,18.615167,17.730474,17.061557,18.399392,285.147742,0.992385,3452.940903,1063.393624,3453.440903,3033.106376,5.61853,-24.349541,2249543.076,2103.390361,1069.484351,9409.914062,1059.248226,786.220547,18.5974,17.768763,16.66981,18.867717,285.305963,0.9795,1250.342084,2492.406452,1250.842084,1604.093548,5.600978,-24.197049,1216311.005,1840.433103,660.88303,5608.613281,572.727541,784.811636,18.254762,17.625567,18.126626,17.124508,28.66838,0.98892
