Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_C10,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_err_C10,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,rel_flux_SNR_C10,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9,X(IJ)_C10,Y(IJ)_C10,X(FITS)_C10,Y(FITS)_C10,RA_C10,DEC_C10,Source-Sky_C10,Source_Error_C10,Source_SNR_C10,Peak_C10,Mean_C10,Sky/Pixel_C10,FWHM_C10,Width_C10,X-Width_C10,Y-Width_C10,Angle_C10,Roundness_C10
coj1m011-fa12-20190302-0239-e91.fits,0,58544.99108,2458544.991,2458544.992548,1.191142,8,30.214293,29,48,72,0.477412,0.025929,0.013486,0.010775,0.013863,0.079962,0.415429,0.05849,0.164109,0.773762,0.000557,0.000142,0.000124,0.000118,0.000123,0.000222,0.000611,0.000194,0.000324,0.001049,857.407918,182.266062,109.113016,91.312963,112.507148,359.898646,680.068513,301.741322,505.966888,737.820738,2447378.176,1655.080117,2028.530351,2103.308804,2029.030351,1993.191196,6.563626,-58.524618,1168407.442,2642.079422,1110.253419,1052.379053,2762.882568,442.230249,18.054514,7577,27.273255,22.397237,21.267743,23.526731,283.71523,0.987152,1708.568802,1862.78963,1709.068802,2233.71037,6.559259,-58.550932,63459.12778,345.512545,183.666639,197.682541,24.01863,15.667202,26.957607,21.998725,20.897191,23.100259,85.207542,0.989736,2232.476831,2058.33931,2232.976831,2038.16069,6.566441,-58.529198,33005.51079,301.664582,109.411289,107.390778,12.492248,16.288732,27.860583,22.132106,21.28051,22.983702,289.003437,0.990489,2417.37497,2173.714472,2417.87497,1922.785528,6.568965,-58.516509,26371.1088,288.248016,91.487564,93.589455,9.981195,15.964855,27.362186,22.425386,21.189715,23.661057,273.591133,0.987737,2116.414426,2358.797286,2116.914426,1737.702714,6.564793,-58.496968,33928.58681,300.694135,112.834215,119.56115,12.841623,15.9465,27.34497,22.946717,22.380365,23.513068,284.450056,0.996825,2419.756126,2977.755852,2420.256126,1118.744148,6.568854,-58.429847,181206.6154,487.349622,371.820572,490.87674,68.584848,15.831565,26.662932,21.900973,20.686214,23.115732,283.63627,0.984519,1822.102255,983.41241,1822.602255,3113.08759,6.560958,-58.645577,718306.5912,881.448922,814.915729,1745.059692,271.871688,16.486727,27.306024,22.232193,21.21532,23.249066,277.494915,0.991069,2297.106706,1519.650836,2297.606706,2576.849164,6.567424,-58.58717,135236.9839,438.359433,308.507069,333.543243,51.185813,16.040806,27.472734,22.377645,21.265288,23.490002,281.837031,0.988274,1240.156138,1520.998356,1240.656138,2575.501644,6.552852,-58.588282,345016.6504,634.062527,544.136636,850.664856,130.585268,16.018091,26.998391,22.067605,20.707369,23.427842,278.600437,0.983472,2711.270556,3711.845284,2711.770556,384.654716,6.572715,-58.350308,1067611.336,1063.312775,1004.042612,2735.258057,404.079956,17.602771,26.881341,21.748431,20.561928,22.934934,284.368024,0.984607
coj1m011-fa12-20190302-0240-e91.fits,0,58544.99149,2458544.991,2458544.992963,1.191898,8,29.695065,29,48,72,0.495945,0.026015,0.01544,0.012051,0.014669,0.084568,0.403298,0.066874,0.150169,0.790154,0.000498,0.000118,0.000101,0.000096,0.000101,0.000195,0.000519,0.000174,0.000266,0.00093,995.563951,220.969097,152.248061,125.041973,145.2824,433.871434,776.432146,384.717649,563.955252,849.670491,3161116.774,1855.45529,2027.235993,2104.408975,2027.735993,1992.091025,6.563608,-58.524454,1567740.658,2642.079422,1277.883813,1226.825665,3948.395752,593.373782,18.387001,7862,26.937987,22.030738,20.998549,23.062926,279.599001,0.990198,1707.670247,1863.938395,1708.170247,2232.561605,6.55924,-58.550994,82236.54383,369.019519,222.851474,242.123672,31.12569,15.146393,26.802171,22.054791,21.195128,22.914455,276.419557,0.993626,2231.46574,2059.043695,2231.96574,2037.456305,6.56644,-58.529017,48806.21552,319.287773,152.859644,145.943146,18.472653,14.945808,26.551824,22.278006,21.522901,23.033112,283.470732,0.994231,2415.973682,2174.77518,2416.473682,1921.72482,6.568964,-58.516166,38095.69348,303.841556,125.380129,119.088112,14.41883,15.19057,26.494854,21.247935,20.326546,22.169325,89.231531,0.992501,2114.943109,2360.177155,2115.443109,1736.322845,6.564765,-58.496625,46370.29203,318.010888,145.813536,142.604172,17.550681,15.410117,26.415263,21.702032,20.267388,23.136676,273.562014,0.982401,2418.51802,2979.028358,2419.01802,1117.471642,6.568815,-58.42912,246484.3764,547.968028,449.815251,594.562988,93.291812,15.17053,26.969567,21.975808,21.039874,22.911742,287.820604,0.989054,1820.972345,984.236815,1821.472345,3112.263185,6.560986,-58.646025,908482.8638,982.996758,924.197212,2322.718018,343.851459,16.161831,26.599921,21.749227,20.800616,22.697837,275.130553,0.992171,2296.034332,1520.595065,2296.534332,2575.904935,6.567453,-58.587179,198145.1273,500.99191,395.505642,518.413086,74.995901,14.670297,26.627211,21.895048,20.816559,22.973537,276.078667,0.989894,1239.414027,1521.901764,1239.914027,2574.598236,6.552825,-58.588706,412722.6165,684.480456,602.972098,971.380371,156.211283,15.598268,26.692953,21.791006,20.940182,22.64183,281.503882,0.992824,2710.055042,3712.898448,2710.555042,383.601552,6.572657,-58.349162,1395281.79,1206.920195,1156.067978,3488.676514,528.099867,17.303197,26.644607,21.581639,20.58993,22.573347,289.441943,0.98612
coj1m011-fa12-20190302-0241-e91.fits,0,58544.99191,2458544.992,2458544.993377,1.192665,8,29.78604,29,48,72,0.490987,0.026608,0.014677,0.011205,0.015561,0.088418,0.360416,0.059319,0.155623,0.862787,0.000606,0.000157,0.000138,0.000134,0.000139,0.000252,0.000586,0.000211,0.000338,0.001248,810.176909,169.925967,106.214745,83.748136,111.941547,351.01407,614.551011,281.125635,460.933231,691.246451,2165058.246,1568.732545,2030.117447,2102.747402,2030.617447,1993.752598,6.563653,-58.524631,1063015.978,2642.079422,1062.214772,1000.754279,2800.894287,402.34066,18.487898,7692,26.84885,21.936083,20.927045,22.94512,282.58229,0.989712,1710.192132,1861.831284,1710.692132,2234.668716,6.559277,-58.551272,57607.90146,336.438205,171.228774,168.249207,21.804001,15.743304,27.149671,22.829263,22.41868,23.239846,289.097059,0.997907,2234.180106,2057.358764,2234.680106,2039.141236,6.566486,-58.52919,31777.58801,298.295136,106.530694,109.26442,12.027492,16.347366,26.885496,21.647854,20.6318,22.663909,87.430246,0.991156,2418.662874,2173.409667,2419.162874,1923.090333,6.569011,-58.516278,24259.56591,289.139096,83.902752,96.572815,9.181997,16.680717,26.953445,22.415008,22.134417,22.6956,59.233462,0.997242,2117.925244,2358.05139,2118.425244,1738.44861,6.56481,-58.496815,33690.33338,299.972009,112.31159,106.645424,12.751446,15.880395,26.817887,23.509162,22.40833,24.609994,290.548811,0.984624,2421.496131,2977.664792,2421.996131,1118.835208,6.56886,-58.42913,175880.0002,483.374876,363.858382,472.181915,66.568779,16.232229,26.740758,21.707763,20.868645,22.54688,290.477717,0.989552,1823.666573,982.354457,1824.166573,3114.145543,6.561035,-58.646382,573590.3561,796.113587,720.488088,1518.283691,217.098075,16.925533,26.934514,21.851867,20.821161,22.882574,281.352223,0.989589,2298.425605,1519.056143,2298.925605,2577.443857,6.567501,-58.5874,121237.9066,421.842271,287.401038,352.92514,45.887306,15.940147,26.600035,21.440738,20.332213,22.549263,279.011067,0.988239,1242.232694,1519.883054,1242.732694,2576.616946,6.552861,-58.589048,291559.8955,590.729552,493.559015,810.091248,110.352434,16.109195,26.67194,21.641418,20.57734,22.705495,284.080587,0.987619,2713.278668,3711.79193,2713.778668,384.70807,6.572704,-58.349032,1002790.088,1032.744585,970.995251,2564.996582,379.545777,17.882289,26.562733,21.462582,20.439472,22.485693,286.532172,0.987117
coj1m011-fa12-20190302-0243-e91.fits,0,58544.99273,2458544.993,2458544.994203,1.1942,8,29.761877,29,48,72,0.534101,0.026859,0.016804,0.013247,0.01628,0.099343,0.331308,0.066812,0.1414,0.902096,0.000634,0.000155,0.000139,0.000133,0.000139,0.000262,0.000546,0.000219,0.000317,0.00129,842.478754,172.852527,121.091266,99.765279,117.545407,378.875595,607.293033,305.278553,446.52456,699.082819,2205687.167,1580.482865,2029.482578,2102.317666,2029.982578,1994.182334,6.563635,-58.524651,1178059.191,2642.079422,1114.785026,1056.759073,3010.323486,445.883338,18.211966,7936,26.897328,21.963165,20.777534,23.148796,279.274775,0.987106,1709.789312,1861.682369,1710.289312,2234.817631,6.559267,-58.551277,59242.79786,340.097029,174.193812,168.314468,22.422792,15.833216,26.851992,22.363769,21.813549,22.913989,278.309003,0.997366,2233.555911,2057.343205,2234.055911,2039.156795,6.566468,-58.529145,37064.84553,304.935765,121.549683,116.801025,14.028664,15.685301,26.948413,22.650058,22.222564,23.077552,283.530808,0.998204,2418.308622,2172.678354,2418.808622,1923.821646,6.568995,-58.516299,29218.87557,292.12689,100.021178,108.298729,11.059045,15.775487,26.787526,22.093759,21.284584,22.902933,293.281674,0.98868,2117.084392,2358.746996,2117.584392,1737.753004,6.564787,-58.496717,35908.97263,304.404691,117.964584,133.405075,13.591178,15.955174,26.538816,21.174208,20.564707,21.78371,272.392041,0.996668,2420.884408,2977.466016,2421.384408,1119.033984,6.568831,-58.42913,199319.4289,504.601117,395.003939,521.840454,75.440362,15.54478,26.693145,21.832067,20.791691,22.872443,288.387966,0.985906,1823.041802,982.460973,1823.541802,3114.039027,6.561031,-58.64631,548905.1985,780.828383,702.97803,1439.945068,207.754996,17.084708,26.946475,21.838376,20.765524,22.911227,277.308527,0.989739,2298.008918,1518.88593,2298.508918,2577.61407,6.567491,-58.587342,138137.7505,440.989273,313.245149,378.538757,52.283724,15.894027,26.697909,21.678604,20.622694,22.734514,279.677196,0.98939,1241.620371,1520.014598,1242.120371,2576.485402,6.552855,-58.589047,273246.6351,575.455772,474.835162,669.898315,103.421053,16.219746,26.804437,21.665969,20.634452,22.697485,283.275505,0.98872,2712.538023,3711.445416,2713.038023,385.054584,6.572664,-58.349057,1046078.154,1052.611016,993.793661,2572.107178,395.929867,17.496621,26.666691,21.512129,20.450199,22.57406,288.758363,0.984582
coj1m011-fa12-20190302-0244-e91.fits,0,58544.99317,2458544.993,2458544.994638,1.195007,8,29.850164,29,48,72,0.508145,0.026569,0.015036,0.011893,0.015236,0.085452,0.392888,0.065833,0.154559,0.797179,0.000507,0.000118,0.000101,0.000096,0.000101,0.000196,0.00051,0.000173,0.000271,0.000939,1002.194105,224.284936,148.550623,123.844522,151.188057,435.375358,770.552794,380.637756,569.993843,848.542432,3150221.077,1852.22549,2027.676286,2103.548289,2028.176286,1992.951711,6.563618,-58.524582,1600769.077,2642.079422,1290.503059,1240.422536,4112.74707,605.8747,18.097203,7649,26.681964,21.927417,20.941307,22.913527,279.447652,0.990999,1707.663088,1862.857316,1708.163088,2233.642684,6.559247,-58.551211,83697.40624,369.915415,226.260931,246.343445,31.678611,14.937476,27.173273,22.307857,21.374102,23.241612,280.074641,0.992076,2231.470771,2058.521599,2231.970771,2037.978401,6.566446,-58.529076,47366.9964,317.642387,149.120515,155.225998,17.927923,14.997,27.146407,21.916369,21.218209,22.61453,286.077289,0.994348,2416.675325,2174.197118,2417.175325,1922.302882,6.568977,-58.516195,37465.77539,301.71958,124.17416,121.837044,14.180412,15.021064,26.636536,21.32658,20.124001,22.52916,86.149927,0.987131,2115.565305,2359.0807,2116.065305,1737.4193,6.564772,-58.496754,47995.80386,316.200868,151.788969,173.365082,18.16592,14.58377,26.853599,22.601071,21.623609,23.578533,276.087368,0.992199,2419.252364,2978.389543,2419.752364,1118.110457,6.568812,-58.429123,248000.9196,549.203272,451.564898,660.203491,93.865808,15.072122,26.96412,21.731447,20.508152,22.954743,276.803016,0.986667,1821.232135,983.388403,1821.732135,3113.111597,6.561017,-58.646231,888573.283,972.771144,913.445355,2183.321045,336.315887,16.131784,26.754199,21.750678,20.763162,22.738195,276.21145,0.99139,2296.337216,1519.967862,2296.837216,2576.532138,6.567475,-58.587259,194579.7392,497.516996,391.101692,518.365356,73.646438,14.833322,26.680917,21.697201,20.57469,22.819712,273.656008,0.989176,1239.859489,1521.215657,1240.359489,2575.284343,6.552844,-58.588973,421715.5966,690.527378,610.715245,1053.512451,159.615034,15.446513,27.208237,22.1549,21.080317,23.229482,281.376963,0.988986,2710.530448,3712.405609,2711.030448,384.094391,6.572636,-58.349072,1397351.539,1207.675499,1157.05878,3524.918701,528.883245,17.11306,26.640509,21.642457,20.5927,22.692215,284.980959,0.987521
coj1m011-fa12-20190302-0245-e91.fits,0,58544.99356,2458544.994,2458544.995033,1.195759,8,29.923429,29,48,72,0.471768,0.02481,0.013329,0.01152,0.013749,0.082637,0.389483,0.061411,0.156429,0.818962,0.000573,0.000148,0.000131,0.000127,0.000129,0.000235,0.000603,0.000206,0.000327,0.001149,823.49288,167.073538,101.98262,91.049416,106.259101,351.579131,646.041161,298.783446,478.032874,712.718191,2285298.132,1603.62944,2026.914496,2105.333958,2027.414496,1991.166042,6.563603,-58.524326,1078131.307,2642.079422,1068.50144,1009.012499,2924.573975,408.061657,17.879342,7712,26.816284,21.945917,20.748653,23.14318,278.625305,0.987024,1706.691379,1864.620383,1707.191379,2231.879617,6.559222,-58.55088,56699.17904,337.026275,168.233705,166.937302,21.460059,15.924272,27.000309,21.681564,21.057239,22.305889,288.823955,0.994718,2231.340805,2060.249935,2231.840805,2036.250065,6.566438,-58.528873,30459.934,297.911914,102.244766,121.394852,11.528773,16.407542,26.800726,21.327126,20.378646,22.275607,292.017032,0.984754,2415.678111,2175.117928,2416.178111,1921.382072,6.568961,-58.516125,26326.44791,288.553858,91.23582,110.656532,9.964291,16.003928,27.260344,21.847321,20.669225,23.025418,275.394471,0.988016,2114.60466,2360.733493,2115.10466,1735.766507,6.564761,-58.496536,31419.45568,294.86408,106.555725,128.306534,11.891942,15.603573,26.313898,21.155623,19.183869,23.127378,88.846927,0.965794,2418.154254,2979.764157,2418.654254,1116.735843,6.568817,-58.429015,174434.5139,479.761742,363.585711,429.993744,66.021677,15.734225,27.110162,21.889105,21.016902,22.761308,288.848551,0.989888,1820.663793,984.906497,1821.163793,3111.593503,6.560971,-58.645941,640587.4579,836.143478,766.121455,1506.159912,242.455792,16.334782,26.76051,21.705332,20.690044,22.720619,281.546361,0.989702,2295.666794,1521.310427,2296.166794,2575.189573,6.567443,-58.587107,132222.7638,432.256067,305.889897,340.264465,50.044962,15.375531,26.99321,22.12421,21.006396,23.242024,280.662591,0.988293,1238.845659,1522.516484,1239.345659,2573.983516,6.552809,-58.588578,309129.9648,603.462242,512.260657,768.854248,117.002525,15.450267,27.305484,22.085064,21.170022,23.000107,284.988545,0.99088,2709.909217,3713.405388,2710.409217,383.094612,6.572669,-58.349081,1028923.432,1044.656953,984.939055,2481.202881,389.43698,17.503322,27.023203,21.78585,20.582024,22.989677,288.561336,0.980906
coj1m011-fa12-20190302-0246-e91.fits,0,58544.99397,2458544.994,2458544.995443,1.196536,8,30.133868,29,48,72,0.512273,0.027369,0.015665,0.012169,0.015154,0.08162,0.454351,0.069328,0.165774,0.680946,0.000589,0.000146,0.000127,0.000121,0.000127,0.000226,0.000662,0.00021,0.00033,0.000939,869.668376,188.048051,123.176376,100.203605,119.469598,360.488936,685.878722,330.457719,502.92138,724.851899,2397932.49,1637.045394,2024.842476,2108.399841,2025.342476,1988.100159,6.563573,-58.524022,1228396.867,2642.079422,1136.59583,1080.768409,3079.891602,464.935632,17.79268,7772,27.311354,22.215179,21.256029,23.174329,286.47204,0.989452,1705.555039,1867.712743,1706.055039,2228.787257,6.559178,-58.550603,65629.95013,346.118331,189.617088,188.273087,24.840264,15.179347,27.134389,22.379604,21.584111,23.175097,291.937174,0.990299,2228.721083,2063.221444,2229.221083,2033.278556,6.566411,-58.528654,37562.60197,303.869608,123.614211,133.872284,14.21706,15.425415,27.151199,22.942591,22.346459,23.538722,281.857431,0.996783,2413.69789,2178.784504,2414.19789,1917.715496,6.568958,-58.515823,29179.40171,290.518956,100.438891,99.658211,11.044105,15.570197,27.592319,21.944934,20.53672,23.353148,280.165224,0.981421,2112.704816,2363.484726,2113.204816,1733.015274,6.564748,-58.496167,36338.96674,303.155778,119.868956,117.006088,13.753927,15.60282,26.718387,22.543676,22.017381,23.06997,286.662043,0.996881,2416.270372,2983.199962,2416.770372,1113.300038,6.568843,-58.428355,180950.2825,485.467449,372.73412,474.182526,68.487829,15.352569,27.022849,21.954639,20.993758,22.915519,278.674169,0.991622,1818.547748,988.620855,1819.047748,3107.879145,6.560891,-58.646048,749133.5759,897.853939,834.360182,1864.298828,283.539386,16.022481,27.023927,21.968463,20.860691,23.076235,276.173822,0.989396,2293.406665,1525.218621,2293.906665,2571.281379,6.567408,-58.58706,155465.2739,457.660801,339.695411,404.730469,58.842014,15.17275,26.995117,22.22307,21.276151,23.169989,280.928294,0.9916,1237.5844,1525.971227,1238.0844,2570.528773,6.552723,-58.588301,340988.7051,630.053542,541.205917,823.557251,129.060732,15.680135,27.221321,22.158843,21.235559,23.082126,283.014491,0.991429,2707.755507,3717.143945,2708.255507,379.356055,6.572733,-58.348113,971394.6528,1015.714727,956.365628,2483.83374,367.662927,16.944019,27.244389,21.998296,21.078699,22.917894,289.274591,0.988612
coj1m011-fa12-20190302-0249-e91.fits,0,58544.99517,2458544.995,2458544.996638,1.198832,8,29.750661,29,48,72,0.506053,0.027032,0.014974,0.01229,0.014835,0.082858,0.424004,0.067659,0.158342,0.741125,0.000567,0.000138,0.000119,0.000114,0.000119,0.00022,0.000608,0.0002,0.00031,0.000985,892.877173,195.263134,125.333235,107.870527,124.895866,376.786029,697.75649,339.059819,510.075991,752.209602,2535132.933,1676.768952,2027.013284,2108.82726,2027.513284,1987.67274,6.563605,-58.523985,1282912.673,2642.079422,1159.512518,1106.424167,3138.192627,485.569307,17.238121,7807,26.740763,21.958123,20.826655,23.089591,275.622753,0.989018,1707.212379,1868.087686,1707.712379,2228.412314,6.559223,-58.550673,68529.08774,348.018412,196.912248,194.459061,25.937558,14.734581,26.981733,22.161406,20.729522,23.593289,273.932489,0.983124,2231.123631,2063.916625,2231.623631,2032.583375,6.566445,-58.528491,37961.30832,301.840531,125.766106,126.350227,14.367966,14.912302,26.620333,21.924478,20.617027,23.231929,288.03872,0.978377,2415.668742,2179.157567,2416.168742,1917.342433,6.568976,-58.515633,31156.60666,288.097285,108.146131,103.239662,11.792457,14.492647,26.480446,21.856204,20.257898,23.454509,88.137128,0.978746,2114.622407,2364.143304,2115.122407,1732.356696,6.564761,-58.496108,37609.45134,300.097265,125.324206,117.149139,14.234792,14.695957,26.816766,21.997815,21.471309,22.524321,286.856199,0.996692,2418.471525,2983.531873,2418.971525,1112.968127,6.568819,-58.428298,193983.3787,497.446815,389.958027,492.557709,73.420722,14.966617,27.138722,21.850983,20.864432,22.837534,282.529672,0.990104,1820.384723,988.618722,1820.884723,3107.881278,6.560986,-58.645968,754847.6474,900.337908,838.404826,2021.927368,285.702103,15.665433,26.528352,21.719782,20.625026,22.814537,270.292514,0.989888,2295.6586,1525.561421,2296.1586,2570.938579,6.567468,-58.586821,160654.4054,461.097816,348.41719,433.671509,60.806047,14.580495,26.697453,21.884841,20.902977,22.866705,274.516032,0.991778,1238.934407,1526.48744,1239.434407,2570.01256,6.552793,-58.588507,346546.2747,633.365326,547.150689,898.403015,131.164216,15.249452,26.744051,21.829764,20.931496,22.728031,275.434227,0.993001,2710.327946,3716.965905,2710.827946,379.534095,6.572668,-58.348101,1079101.227,1067.581194,1010.79078,2679.644287,408.428762,17.061429,26.624128,21.650151,20.701471,22.59883,285.501685,0.989586
coj1m011-fa12-20190302-0262-e91.fits,0,58545.00062,2458545.001,2458545.002091,1.209827,8,30.138372,29,48,72,0.49466,0.023934,0.015,0.012713,0.014868,0.093526,0.302314,0.063685,0.128596,1.03468,0.000585,0.000144,0.000129,0.000124,0.000128,0.000245,0.000495,0.000206,0.00029,0.001438,845.88904,166.772454,116.229671,102.649719,116.007243,381.082878,611.335626,309.714104,442.979637,719.71378,2324221.49,1612.74579,2026.746584,2104.716407,2027.246584,1991.783593,6.563597,-58.524367,1149698.741,2642.079422,1100.406703,1044.794382,2741.206055,435.149198,17.310864,7835,27.696359,22.59435,21.642655,23.546046,279.738534,0.992044,1707.228931,1864.312438,1707.728931,2232.187562,6.559225,-58.550889,55627.91784,331.314876,167.900453,178.001663,21.054597,15.191609,27.06826,21.983746,20.937636,23.029856,277.463953,0.990342,2230.817427,2059.330601,2231.317427,2037.169399,6.566428,-58.52895,34863.68083,298.977972,116.60953,106.245216,13.195546,15.24893,27.3264,22.636584,21.747709,23.525459,88.199526,0.993827,2415.5221,2174.656202,2416.0221,1921.843798,6.568957,-58.516151,29548.7272,287.128666,102.911101,100.524826,11.183891,14.818447,26.8026,21.759444,20.879581,22.639308,277.900313,0.992959,2114.503918,2360.02486,2115.003918,1736.47514,6.564758,-58.496581,34555.48295,296.906879,116.384919,124.607445,13.078896,15.075839,26.600671,22.190425,21.512952,22.867899,282.305494,0.995498,2418.102322,2979.408659,2418.602322,1117.091341,6.568816,-58.429009,198783.2324,501.542261,396.343933,489.812897,75.237417,14.765692,27.373916,22.216856,21.198738,23.234975,282.966549,0.989657,1820.442434,984.641119,1820.942434,3111.858881,6.560963,-58.645971,539534.9989,771.766056,699.091382,1323.434448,204.208471,15.757314,27.161767,22.166936,21.23362,23.100252,277.912281,0.992366,2295.486358,1521.274053,2295.986358,2575.225947,6.567438,-58.587103,139154.8801,438.294258,317.491907,348.978821,52.668697,14.894069,27.001544,22.068024,20.981261,23.154786,279.158831,0.989288,1239.677316,1522.291,1240.177316,2574.209,6.552814,-58.588581,264829.9392,565.406683,468.388413,597.280457,100.235419,15.426214,27.211993,22.429178,21.276419,23.581936,280.330235,0.987995,2709.595756,3713.255046,2710.095756,383.244954,6.572666,-58.349036,1181918.439,1114.44826,1060.541329,2780.371826,447.344024,16.920726,27.389553,22.069615,21.104914,23.034316,289.333717,0.987511
coj1m011-fa12-20190302-0264-e91.fits,0,58545.00146,2458545.001,2458545.002934,1.211613,8,30.072775,29,48,72,0.502373,0.02636,0.015439,0.012177,0.014558,0.084601,0.4112,0.067607,0.152842,0.769007,0.000496,0.000115,0.000098,0.000093,0.000097,0.000192,0.00052,0.000172,0.000265,0.000894,1012.645073,229.772247,156.795555,131.283164,149.525961,441.408265,790.196734,393.856326,577.134019,860.064038,3228065.998,1868.727415,2027.934372,2104.479053,2028.434372,1992.020947,6.563625,-58.524462,1621691.803,2642.079422,1297.410578,1249.944952,4067.224854,613.793737,17.272543,7702,27.006526,22.098107,21.147732,23.048483,281.324968,0.991345,1708.215975,1863.718236,1708.715975,2232.781764,6.559252,-58.551034,85090.47866,367.0346,231.832308,242.779922,32.205875,14.018041,27.184887,22.420123,21.831949,23.008297,284.656066,0.996384,2231.816898,2058.844616,2232.316898,2037.655384,6.566453,-58.529061,49839.21135,316.548987,157.445493,152.2491,18.863631,14.065708,26.980096,22.598567,21.09771,24.099423,273.833344,0.982195,2416.418844,2174.682933,2416.918844,1921.817067,6.568979,-58.5162,39308.68776,298.553137,131.663958,129.553558,14.877936,14.005537,26.860855,21.786855,20.853251,22.720458,277.990748,0.992082,2115.529613,2359.868675,2116.029613,1736.631325,6.564781,-58.496669,46993.82952,313.105778,150.089308,157.901459,17.786683,14.320721,27.221101,22.011447,21.386917,22.635977,293.181028,0.993249,2418.979742,2979.148547,2419.479742,1117.351453,6.568833,-58.429107,251795.4725,550.062905,457.757595,633.156494,95.302007,14.22723,27.13383,21.946703,20.96322,22.930186,287.72782,0.987942,1821.583346,984.380549,1822.083346,3112.119451,6.560998,-58.646053,940604.2893,997.30589,943.145227,2255.801758,356.009089,15.162323,27.183929,22.056554,21.036791,23.076318,279.290508,0.990524,2296.444183,1520.72496,2296.944183,2575.77504,6.567465,-58.587204,204418.2915,504.560548,405.141251,552.042664,77.37023,14.072846,26.983135,21.999825,20.841684,23.157965,276.482362,0.988392,1239.853252,1521.770056,1240.353252,2574.729944,6.552834,-58.588736,427971.7736,692.469799,618.036735,1055.46875,161.982933,14.490682,27.160856,22.124118,21.247705,23.000531,280.073624,0.9929,2710.808987,3713.356949,2711.308987,383.143051,6.572681,-58.349097,1403276.171,1208.659649,1161.018466,3522.616699,531.125658,16.144007,26.874162,21.738225,20.737209,22.739242,287.928045,0.987142
