Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,Variance_C5,RA_T1,DEC_T1
cpt1m012-fa06-20200223-0104-e91.fits,0,58903.28823,2458903.288,2458903.291688,1.452895,26.688228,29,43,63,0.086876,1.387768,0.169887,0.133283,0.184802,0.000084,0.000742,0.000128,0.000111,0.000135,1029.123123,1869.311051,1323.307647,1198.461273,1365.393502,15405365.78,4043.888975,1882.917266,1869.517986,1883.417266,1816.982014,1338351.477,2642.079422,1252.125844,1068.863392,2847.236328,506.552326,55.691635,5514,23.74231,26.22649,24.392898,28.060082,303.048312,0.882071,291.072869,2523.951166,2072.238286,2524.451166,1614.261714,8953581.697,3039.212758,2946.020042,20514.25,3388.838967,71.224332,18.464952,27.414315,27.731558,27.097072,316.658982,0.840132,252.710546,3137.590566,2203.732486,3138.090566,1482.767514,2237114.697,1567.445834,1427.235729,5385.758301,846.724999,56.404086,21.241017,24.262906,25.442621,23.083192,330.114685,0.962869,248.136253,946.021516,1639.403286,946.521516,2047.096714,1811788.142,1425.132884,1271.311723,3746.74292,685.743255,56.21254,21.688188,28.039067,24.264466,31.813668,292.564817,0.859501,289.645559,1044.642166,1053.158486,1045.142166,2633.341514,2402881.24,1621.213644,1482.149653,5022.769043,909.465938,57.605662,22.413404,27.863275,24.224402,31.502149,291.649055,0.875485,286.50829,10.447326,-52.488945
cpt1m012-fa06-20200223-0105-e91.fits,0,58903.28872,2458903.289,2458903.292181,1.450026,26.721444,29,43,63,0.086745,1.401983,0.167573,0.132726,0.184309,0.000084,0.000749,0.000127,0.000111,0.000135,1030.252321,1871.087191,1318.961269,1199.236852,1366.905683,15457955.7,4049.913187,1882.917266,1869.517986,1883.417266,1816.982014,1340892.685,2642.079422,1253.209432,1069.966959,3001.36499,507.514147,55.440469,5505,23.115133,25.754879,24.541802,26.967957,306.148751,0.90445,266.672474,2523.951166,2072.238286,2524.451166,1614.261714,9022459.441,3050.763325,2957.443263,20811.13867,3414.908487,71.70709,18.190876,26.748103,27.016674,26.479532,316.575316,0.866528,252.793476,3137.590566,2203.732486,3138.090566,1482.767514,2218560.646,1561.141127,1421.114727,5332.055176,839.702481,56.4752,21.630759,24.13321,25.215601,23.050819,330.969581,0.971364,250.925817,946.021516,1639.403286,946.521516,2047.096714,1811275.922,1424.066217,1271.904284,3688.660645,685.549385,55.729399,22.049678,27.386383,24.297944,30.474822,294.62257,0.883614,302.929055,1044.642166,1053.158486,1045.142166,2633.341514,2405659.691,1621.57755,1483.530461,5000.319824,910.517553,57.166346,21.932547,27.597335,24.380615,30.814055,293.59167,0.885487,292.897869,10.447303,-52.490624
cpt1m012-fa06-20200223-0106-e91.fits,0,58903.2892,2458903.289,2458903.292663,1.447216,25.212314,29,43,63,0.086673,1.419616,0.167142,0.131468,0.18188,0.000084,0.000757,0.000127,0.00011,0.000133,1033.978443,1874.362275,1321.211573,1198.265248,1364.646959,15547911.26,4060.97206,1882.917266,1869.517986,1883.417266,1816.982014,1347584.284,2642.079422,1254.872011,1073.881856,3186.009033,510.046849,55.245338,5566,20.949417,26.157029,24.722026,27.592033,305.68655,0.8827,243.124236,2523.951166,2072.238286,2524.451166,1614.261714,9122134.556,3066.884999,2974.397331,22407.12305,3452.634497,71.201205,17.973362,27.277734,28.106167,26.4493,319.319581,0.836787,230.044656,3137.590566,2203.732486,3138.090566,1482.767514,2226559.383,1564.513181,1423.16435,5582.247559,842.729921,56.998785,16.804644,24.571401,26.257348,22.885455,337.718078,0.963248,233.107741,946.021516,1639.403286,946.521516,2047.096714,1806545.635,1422.283018,1270.173104,3864.311035,683.75902,55.778897,21.663355,27.986311,24.590848,31.381774,295.225489,0.858957,275.208881,1044.642166,1053.158486,1045.142166,2633.341514,2392671.684,1617.133267,1479.576071,5018.94873,905.601726,57.009748,21.949345,27.918072,24.691069,31.145075,294.579696,0.878308,288.193669,10.447304,-52.490586
cpt1m012-fa06-20200223-0107-e91.fits,0,58903.2897,2458903.29,2458903.293158,1.444386,26.94566,29,43,63,0.08646,1.410257,0.167845,0.133181,0.181535,0.000084,0.000752,0.000127,0.00011,0.000133,1032.426563,1876.233913,1324.276403,1205.468103,1363.61616,15552592.14,4061.177193,1882.917266,1869.517986,1883.417266,1816.982014,1344679.212,2642.079422,1254.221572,1072.122535,2991.9104,508.947309,55.057255,5590,24.000505,25.381044,23.924335,26.837753,303.997169,0.906768,270.274121,2523.951166,2072.238286,2524.451166,1614.261714,9099921.524,3063.232435,2970.692469,20607.44531,3444.227092,71.366243,18.513713,26.670541,26.989708,26.351374,316.862616,0.864338,261.419238,3137.590566,2203.732486,3138.090566,1482.767514,2235246.799,1566.360174,1427.032452,5242.524414,846.018019,56.440467,21.297191,23.87889,24.67412,23.08366,327.508687,0.975249,259.299292,946.021516,1639.403286,946.521516,2047.096714,1827872.211,1429.30459,1278.854223,3682.456787,691.83091,55.909573,22.671971,27.302364,24.022945,30.581782,293.399362,0.88033,310.466446,1044.642166,1053.158486,1045.142166,2633.341514,2389551.601,1616.592539,1478.140931,4950.392578,904.420806,57.441259,23.032607,27.694882,23.859329,31.530435,289.64109,0.87672,292.012624,10.447359,-52.48917
cpt1m012-fa06-20200223-0108-e91.fits,0,58903.29018,2458903.29,2458903.293643,1.441611,24.408116,29,43,63,0.087068,1.413362,0.16779,0.131558,0.182614,0.000084,0.000756,0.000127,0.00011,0.000134,1031.449933,1869.059353,1319.218782,1193.971997,1362.108229,15455043.25,4049.909686,1882.917266,1869.517986,1883.417266,1816.982014,1345638.936,2642.079422,1256.051685,1071.324494,3011.406982,509.310555,56.322203,5626,21.32012,26.364612,24.593543,28.135681,303.796064,0.876895,265.117232,2523.951166,2072.238286,2524.451166,1614.261714,9051096.618,3055.455258,2962.274311,21512.0957,3425.747365,71.705772,18.081384,27.467161,27.866501,27.067821,317.046397,0.834088,238.54544,3137.590566,2203.732486,3138.090566,1482.767514,2220607.471,1562.162058,1421.496227,5561.266113,840.477184,56.720109,19.407812,24.497427,25.61019,23.384664,327.114104,0.951193,229.141731,946.021516,1639.403286,946.521516,2047.096714,1796842.696,1419.797983,1265.562227,3605.190186,680.086557,55.986569,14.648161,28.528359,24.290766,32.765952,291.282707,0.844247,306.337271,1044.642166,1053.158486,1045.142166,2633.341514,2386496.466,1615.482909,1477.265066,4741.521973,903.264469,57.422815,21.637441,28.363906,24.333652,32.39416,291.222171,0.857506,316.878004,10.447301,-52.490542
cpt1m012-fa06-20200223-0109-e91.fits,0,58903.29067,2458903.291,2458903.294130,1.438809,26.047887,29,43,63,0.086658,1.401571,0.167023,0.134018,0.183566,0.000084,0.000748,0.000127,0.000111,0.000134,1030.697945,1872.542666,1317.800935,1204.684325,1365.825936,15498509.26,4057.03085,1882.917266,1869.517986,1883.417266,1816.982014,1343077.33,2642.079422,1254.751051,1070.393469,2969.916504,508.341013,56.328136,5445,23.451031,25.973662,24.075284,27.872039,302.409112,0.883225,276.183838,2523.951166,2072.238286,2524.451166,1614.261714,9045020.746,3055.012767,2960.714549,21777.52539,3423.44771,72.431446,18.499034,27.044262,27.0582,27.030324,315.075335,0.846366,234.588671,3137.590566,2203.732486,3138.090566,1482.767514,2218126.043,1562.732999,1419.389009,5677.129883,839.537989,57.751617,21.209919,24.119397,25.065775,23.17302,327.693031,0.966597,222.130167,946.021516,1639.403286,946.521516,2047.096714,1831610.314,1432.788314,1278.35375,3942.865234,693.245744,56.753748,21.482619,27.958806,24.090007,31.827604,292.71907,0.85023,275.510275,1044.642166,1053.158486,1045.142166,2633.341514,2403752.152,1622.152747,1481.828488,5222.206055,909.79557,57.924068,21.188715,28.338346,24.033394,32.643298,290.374289,0.846336,272.406691,10.447309,-52.490541
cpt1m012-fa06-20200223-0110-e91.fits,0,58903.29116,2458903.291,2458903.294623,1.436002,25.022633,29,43,63,0.086831,1.414699,0.167103,0.132359,0.182124,0.000084,0.000756,0.000127,0.000111,0.000134,1029.937236,1870.200958,1317.660134,1197.816891,1361.458795,15492670.9,4056.442035,1882.917266,1869.517986,1883.417266,1816.982014,1345250.948,2642.079422,1257.759984,1069.560937,2853.530518,509.163705,56.673622,5596,20.494857,26.695553,25.17654,28.214565,305.80825,0.870628,293.674111,2523.951166,2072.238286,2524.451166,1614.261714,9076687.133,3060.139227,2966.10267,19919.49219,3435.433113,72.263492,17.588855,28.173771,28.425848,27.921693,316.170434,0.808088,278.654784,3137.590566,2203.732486,3138.090566,1482.767514,2218199.677,1562.914904,1419.270923,5574.621582,839.565858,57.889146,19.159778,24.809325,26.119314,23.499336,327.892919,0.941393,223.637802,946.021516,1639.403286,946.521516,2047.096714,1810908.849,1425.836512,1270.067665,3635.037109,685.410451,56.877659,21.160566,28.620892,24.857076,32.384708,294.734538,0.841722,308.544111,1044.642166,1053.158486,1045.142166,2633.341514,2386875.243,1616.959226,1476.150545,4713.861328,903.407832,58.454005,20.661221,28.658363,24.936756,32.37997,294.015819,0.854117,320.018154,10.447304,-52.488824
cpt1m012-fa06-20200223-0111-e91.fits,0,58903.29166,2458903.292,2458903.295118,1.433212,26.456849,29,43,63,0.08649,1.418548,0.168849,0.131734,0.1801,0.000084,0.000757,0.000127,0.00011,0.000133,1031.021209,1873.764214,1325.853395,1198.805139,1358.947932,15546626.2,4062.154976,1882.917266,1869.517986,1883.417266,1816.982014,1344622.145,2642.079422,1255.950425,1070.60129,2921.708496,508.92571,56.31003,5685,23.567234,25.710761,24.136187,27.285335,303.934081,0.895088,284.946441,2523.951166,2072.238286,2524.451166,1614.261714,9118544.8,3067.109999,2973.008729,21018.56055,3451.275811,72.709772,18.407552,26.878299,26.985604,26.770995,315.586926,0.8481,256.614808,3137.590566,2203.732486,3138.090566,1482.767514,2245823.326,1571.35171,1429.230205,5491.927246,850.021127,57.642337,21.210704,23.964731,24.84078,23.088682,326.608194,0.965694,243.169033,946.021516,1639.403286,946.521516,2047.096714,1809627.131,1423.90159,1270.893399,3592.655762,684.925334,56.213647,21.538045,27.920267,24.22404,31.616494,292.916874,0.860523,315.303603,1044.642166,1053.158486,1045.142166,2633.341514,2372630.941,1611.613281,1472.208605,4583.686035,898.01651,57.970201,22.538079,27.963822,24.109543,31.818102,290.515406,0.871396,338.190413,10.447358,-52.489111
cpt1m012-fa06-20200223-0112-e91.fits,0,58903.29215,2458903.292,2458903.295611,1.430461,26.249672,29,43,63,0.086269,1.410017,0.168215,0.132725,0.181709,0.000084,0.000754,0.000127,0.000111,0.000134,1027.104971,1870.937481,1321.266011,1200.015177,1360.341832,15476263.32,4052.4586,1882.917266,1869.517986,1883.417266,1816.982014,1335116.546,2642.079422,1251.988886,1066.396484,2937.070801,505.327938,56.041196,5583,24.012019,26.081814,24.453675,27.709953,303.982817,0.890112,275.064363,2523.951166,2072.238286,2524.451166,1614.261714,9054623.766,3055.975961,2962.923754,21357.81445,3427.082355,71.722899,17.540481,27.527937,27.700467,27.355408,315.869585,0.829431,243.810009,3137.590566,2203.732486,3138.090566,1482.767514,2228472.854,1565.02363,1423.922816,5451.118652,843.454151,56.756286,18.603291,24.576762,25.779797,23.373726,328.964772,0.956521,239.481758,946.021516,1639.403286,946.521516,2047.096714,1813408.36,1424.79873,1272.747036,3804.876709,686.356491,55.777697,21.831803,27.849356,24.34417,31.354542,293.690824,0.86607,285.408437,1044.642166,1053.158486,1045.142166,2633.341514,2379758.344,1613.716594,1474.706496,5024.516113,900.714159,57.547362,22.803919,27.765122,24.256975,31.273269,292.530998,0.875998,283.252786,10.447306,-52.490566
cpt1m012-fa06-20200223-0113-e91.fits,0,58903.29265,2458903.293,2458903.296107,1.427703,26.375362,29,43,63,0.086578,1.402547,0.167976,0.133321,0.183109,0.000084,0.000749,0.000127,0.000111,0.000134,1031.842966,1873.623208,1321.895843,1203.510291,1365.276946,15496102.93,4054.201529,1882.917266,1869.517986,1883.417266,1816.982014,1341618.361,2642.079422,1251.941304,1071.6304,3045.723877,507.788808,55.201795,5523,23.452184,26.212139,24.307603,28.116675,302.568574,0.881795,261.302296,2523.951166,2072.238286,2524.451166,1614.261714,9046237.371,3054.1651,2961.934629,21922.9375,3423.90819,71.019768,18.027816,27.567532,27.788917,27.346147,316.102573,0.825783,234.392371,3137.590566,2203.732486,3138.090566,1482.767514,2228617.068,1564.491293,1424.499502,5747.382812,843.508734,56.303195,21.03421,24.452479,25.634478,23.27048,328.253739,0.953298,220.038695,946.021516,1639.403286,946.521516,2047.096714,1822922.235,1427.69291,1276.830768,3883.762695,689.957395,55.518922,21.677976,27.987116,24.141898,31.832335,292.910751,0.850236,282.149991,1044.642166,1053.158486,1045.142166,2633.341514,2398326.252,1619.470756,1480.932115,5199.17627,907.741922,57.356263,21.434952,28.189222,24.194579,32.183865,291.120898,0.859153,272.151216,10.44731,-52.489942
cpt1m012-fa06-20200223-0114-e91.fits,0,58903.29314,2458903.293,2458903.296600,1.424958,25.151042,29,43,63,0.08695,1.402778,0.168357,0.133463,0.182507,0.000084,0.000749,0.000127,0.000111,0.000134,1032.40097,1873.264268,1322.591585,1203.736004,1363.923321,15492577.18,4054.139223,1882.917266,1869.517986,1883.417266,1816.982014,1347080.379,2642.079422,1256.284405,1072.273423,2917.862793,509.856126,55.766883,5643,20.786422,26.357394,24.72624,27.988547,304.905002,0.872371,286.052371,2523.951166,2072.238286,2524.451166,1614.261714,9044801.18,3054.519967,2961.120332,21137.625,3423.364607,71.484201,17.394808,27.763362,28.378526,27.148198,318.069305,0.828431,247.532192,3137.590566,2203.732486,3138.090566,1482.767514,2232442.57,1566.13017,1425.451481,5659.268555,844.956647,56.483396,18.196375,24.654582,26.02286,23.286304,329.610359,0.94862,225.447262,946.021516,1639.403286,946.521516,2047.096714,1824222.732,1428.361599,1277.1435,3787.451416,690.44962,55.426756,20.63103,28.140481,24.45837,31.822593,293.988349,0.852283,290.280292,1044.642166,1053.158486,1045.142166,2633.341514,2391110.699,1616.469005,1479.218403,4931.074707,905.010909,57.110305,22.371214,28.361005,24.447493,32.274516,292.156544,0.856746,294.463004,10.447302,-52.490561
cpt1m012-fa06-20200223-0115-e91.fits,0,58903.29364,2458903.294,2458903.297102,1.422234,24.939856,29,43,63,0.087144,1.4085,0.167436,0.132981,0.182594,0.000084,0.000752,0.000127,0.000111,0.000134,1034.271781,1872.137503,1319.465278,1201.706149,1363.245576,15495309.42,4055.096996,1882.917266,1869.517986,1883.417266,1816.982014,1350320.889,2642.079422,1256.843172,1074.375005,2930.820312,511.082626,55.447381,5510,23.31602,26.594033,25.16181,28.026255,306.358346,0.869322,284.343566,2523.951166,2072.238286,2524.451166,1614.261714,9061715.537,3056.890036,2964.357706,20478.43164,3429.766517,71.790765,18.606977,27.715419,28.245523,27.185314,317.604419,0.822588,264.491002,3137.590566,2203.732486,3138.090566,1482.767514,2222367.606,1563.449813,1421.451196,5304.063965,841.143377,56.962407,19.767632,24.705272,25.921827,23.488717,327.22353,0.943643,252.868979,946.021516,1639.403286,946.521516,2047.096714,1818730.472,1426.800299,1274.691682,3551.259521,688.370856,56.018486,21.026383,28.652406,24.807147,32.497665,294.597498,0.837216,324.154599,1044.642166,1053.158486,1045.142166,2633.341514,2392495.802,1618.363538,1478.342625,4823.329102,905.535156,57.886882,16.831225,28.888107,24.579316,33.196898,291.375881,0.842067,303.166248,10.447302,-52.489773
cpt1m012-fa06-20200223-0116-e91.fits,0,58903.29413,2458903.294,2458903.297584,1.419568,26.64979,29,43,63,0.086734,1.398023,0.168305,0.133658,0.183504,0.000084,0.000747,0.000127,0.000111,0.000134,1030.205823,1872.492141,1322.165461,1203.468929,1365.170842,15460090.57,4048.826164,1882.917266,1869.517986,1883.417266,1816.982014,1340912.544,2642.079422,1253.329019,1069.880712,2885.793701,507.521664,55.265668,5684,23.584478,25.895399,24.292778,27.498021,303.858617,0.894252,287.561262,2523.951166,2072.238286,2524.451166,1614.261714,9013075.016,3048.576172,2956.486736,21050.24414,3411.356578,70.785585,18.762414,27.191677,27.375176,27.008179,315.996612,0.849436,243.814568,3137.590566,2203.732486,3138.090566,1482.767514,2227161.602,1562.786197,1425.122391,5201.975586,842.957855,55.631855,21.575468,24.238147,25.367992,23.108301,330.953325,0.969021,260.961394,946.021516,1639.403286,946.521516,2047.096714,1822743.908,1427.404251,1276.964046,3800.135254,689.8899,55.426615,21.855389,27.792146,24.290881,31.293411,293.238874,0.870279,284.456837,1044.642166,1053.158486,1045.142166,2633.341514,2397110.048,1618.453903,1481.111105,4623.968262,907.281601,57.351115,22.531345,28.091647,24.150383,32.03291,290.428762,0.867623,332.570633,10.447306,-52.490542
cpt1m012-fa06-20200223-0117-e91.fits,0,58903.29462,2458903.295,2458903.298082,1.416854,26.11502,29,43,63,0.086242,1.412734,0.168346,0.131834,0.181893,0.000084,0.000753,0.000127,0.00011,0.000133,1032.311157,1876.706868,1326.674933,1201.12532,1365.101867,15555470.22,4060.399527,1882.917266,1869.517986,1883.417266,1816.982014,1341531.962,2642.079422,1251.4738,1071.961684,2904.861328,507.756107,54.310192,5472,23.569253,25.776909,24.57414,26.979679,306.06639,0.907885,280.865252,2523.951166,2072.238286,2524.451166,1614.261714,9108232.816,3064.217203,2972.450128,20019.39258,3447.372831,70.962277,18.604678,26.898127,27.673899,26.122355,319.398154,0.857957,278.332124,3137.590566,2203.732486,3138.090566,1482.767514,2241372.159,1567.378737,1430.013121,5357.86084,848.336405,55.144087,17.236454,24.322662,25.735198,22.910127,338.11509,0.974303,249.813972,946.021516,1639.403286,946.521516,2047.096714,1811877.857,1422.728692,1273.523102,3422.625488,685.777211,54.942628,22.348545,27.652652,24.454835,30.850468,294.357634,0.880346,343.807325,1044.642166,1053.158486,1045.142166,2633.341514,2393987.391,1617.585923,1479.97541,4841.552734,906.099707,56.733694,22.166382,27.576155,24.448922,30.703388,293.56191,0.891691,306.367087,10.447303,-52.490612
cpt1m012-fa06-20200223-0118-e91.fits,0,58903.29512,2458903.295,2458903.298574,1.414217,25.496742,29,43,63,0.086449,1.408374,0.166831,0.133531,0.182647,0.000084,0.000751,0.000126,0.000111,0.000134,1032.864868,1876.565807,1320.985241,1207.055985,1367.198956,15542734.83,4058.682708,1882.917266,1869.517986,1883.417266,1816.982014,1343646.841,2642.079422,1252.683202,1072.615039,3060.852539,508.556567,54.097508,5681,23.312129,26.227737,24.490963,27.964511,303.705598,0.882157,257.17924,2523.951166,2072.238286,2524.451166,1614.261714,9089114.219,3060.949012,2969.377858,21241.08789,3440.136638,70.779309,17.854803,27.337995,27.632266,27.043725,316.533566,0.838149,247.817665,3137.590566,2203.732486,3138.090566,1482.767514,2222261.58,1561.879463,1422.812472,5467.166504,841.103247,56.089301,17.007038,24.440666,25.805862,23.07547,330.912963,0.9554,240.510866,946.021516,1639.403286,946.521516,2047.096714,1830953.682,1429.555206,1280.785571,3940.007568,692.997215,54.686105,22.006535,27.70696,24.473331,30.940589,295.58027,0.865171,273.814437,1044.642166,1053.158486,1045.142166,2633.341514,2400405.344,1618.765248,1482.861921,5001.650879,908.528837,56.75056,21.188186,28.016602,24.434199,31.599005,292.920206,0.869548,291.732186,10.447304,-52.490562
cpt1m012-fa06-20200223-0119-e91.fits,0,58903.2956,2458903.296,2458903.299059,1.411578,23.424072,29,43,63,0.086974,1.411532,0.167229,0.132968,0.18209,0.000084,0.000752,0.000126,0.00011,0.000133,1035.377552,1876.593976,1322.790477,1205.107219,1365.789473,15554158.34,4060.616944,1882.917266,1869.517986,1883.417266,1816.982014,1352809.207,2642.079422,1257.94968,1075.408045,2924.690918,512.024429,55.116524,5556,20.813673,26.734143,24.620542,28.847745,302.571224,0.860263,285.421182,2523.951166,2072.238286,2524.451166,1614.261714,9104250.909,3063.753373,2971.600453,21340.41016,3445.86572,71.074993,18.608288,27.93438,27.89397,27.974789,314.80718,0.815227,244.916801,3137.590566,2203.732486,3138.090566,1482.767514,2228451.315,1563.760628,1425.059101,5315.155273,843.445998,55.877592,20.68506,24.669751,25.773407,23.566094,326.264823,0.945688,252.552866,946.021516,1639.403286,946.521516,2047.096714,1825480.518,1427.971686,1278.373049,3778.766113,690.925679,55.091815,15.561183,28.834388,24.489024,33.179751,292.449898,0.826899,291.973895,1044.642166,1053.158486,1045.142166,2633.341514,2395975.595,1617.892086,1480.924232,4855.010742,906.852222,56.758885,15.955414,29.076425,24.384781,33.768069,290.046469,0.830964,305.810786,10.447375,-52.489573
cpt1m012-fa06-20200223-0120-e91.fits,0,58903.2961,2458903.296,2458903.299556,1.408955,25.33602,29,43,63,0.086748,1.415565,0.167191,0.133427,0.180665,0.000084,0.000753,0.000126,0.00011,0.000132,1036.743952,1878.8584,1325.060108,1208.888556,1364.107577,15578903.47,4061.454909,1882.917266,1869.517986,1883.417266,1816.982014,1351442.725,2642.079422,1255.029124,1076.821804,2904.998047,511.50723,53.888333,5605,23.358551,25.80434,24.3444,27.26428,304.658884,0.898008,285.971504,2523.951166,2072.238286,2524.451166,1614.261714,9129519.661,3067.130882,2976.566705,20125.46875,3455.429684,69.755694,18.154309,27.343589,27.886883,26.800295,317.884033,0.843783,276.085811,3137.590566,2203.732486,3138.090566,1482.767514,2231551.886,1563.153391,1427.596229,5464.111328,844.619533,54.758806,16.971061,24.722109,26.38442,23.059799,337.346442,0.963767,239.243701,946.021516,1639.403286,946.521516,2047.096714,1833952.64,1429.751095,1282.707631,3751.994629,694.13229,53.965413,21.769302,27.671513,24.632514,30.710512,296.565608,0.869154,297.073623,1044.642166,1053.158486,1045.142166,2633.341514,2383879.283,1612.602683,1478.280613,4762.287109,902.273892,55.635608,23.002802,27.943082,24.629882,31.256281,293.737478,0.880299,311.368335,10.447304,-52.490582
cpt1m012-fa06-20200223-0121-e91.fits,0,58903.29658,2458903.297,2458903.300038,1.406362,25.888109,29,43,63,0.0869,1.415255,0.166523,0.133128,0.181748,0.000084,0.000755,0.000126,0.000111,0.000133,1035.465329,1874.19884,1319.468232,1204.586583,1363.61191,15508504.81,4052.960229,1882.917266,1869.517986,1883.417266,1816.982014,1347692.115,2642.079422,1252.97275,1075.59571,2882.060059,510.087662,53.615617,5659,23.971903,26.072989,24.591539,27.554439,304.776181,0.89487,288.451718,2523.951166,2072.238286,2524.451166,1614.261714,9087440.719,3060.035893,2969.717035,20284.58398,3439.503235,69.732522,18.261614,27.311683,27.416996,27.206369,315.559372,0.843988,267.432141,3137.590566,2203.732486,3138.090566,1482.767514,2213865.927,1557.871748,1421.083559,5225.902832,837.925578,54.676279,18.876705,24.48467,25.569352,23.399988,328.471128,0.961911,253.443268,946.021516,1639.403286,946.521516,2047.096714,1822048.229,1425.775624,1277.934759,3735.575195,689.626593,54.129143,21.47326,27.971123,24.237709,31.704538,292.708148,0.860395,296.295199,1044.642166,1053.158486,1045.142166,2633.341514,2385149.939,1613.34015,1478.392476,4846.436035,902.754822,56.092452,21.521041,27.963274,24.230852,31.695697,291.193342,0.873906,301.589857,10.447368,-52.489543
cpt1m012-fa06-20200223-0122-e91.fits,0,58903.29707,2458903.297,2458903.300531,1.403743,27.239889,29,43,63,0.086898,1.402374,0.168282,0.133253,0.182912,0.000084,0.000748,0.000127,0.000111,0.000134,1034.224421,1874.413593,1323.375475,1204.526765,1365.819324,15482727.08,4049.766517,1882.917266,1869.517986,1883.417266,1816.982014,1345412.005,2642.079422,1252.385759,1074.279227,2894.727539,509.224664,53.63468,5509,23.644455,25.814104,24.907546,26.720662,307.965857,0.916713,278.986172,2523.951166,2072.238286,2524.451166,1614.261714,9037964.414,3052.149317,2961.180295,19440.66992,3420.776961,70.159138,18.470984,26.928922,27.632696,26.225148,319.238597,0.874453,281.755058,3137.590566,2203.732486,3138.090566,1482.767514,2230170.402,1563.563085,1426.338613,5051.25293,844.096655,55.061126,22.197323,24.272125,25.466077,23.078173,337.883706,0.981238,270.771393,946.021516,1639.403286,946.521516,2047.096714,1820523.691,1424.482953,1278.024204,3627.505859,689.049571,53.75043,22.490995,27.449534,24.794796,30.104273,297.592116,0.887341,309.378843,1044.642166,1053.158486,1045.142166,2633.341514,2394068.57,1615.893617,1481.575609,4711.952637,906.130433,55.437672,23.507578,27.443652,24.767175,30.120129,295.600556,0.904914,315.153447,10.447352,-52.48918
cpt1m012-fa06-20200223-0123-e91.fits,0,58903.29757,2458903.298,2458903.301027,1.401138,26.803946,29,43,63,0.086756,1.411436,0.168684,0.132063,0.18161,0.000084,0.000752,0.000127,0.00011,0.000133,1035.574992,1876.951852,1327.397987,1202.340776,1364.929647,15542069.12,4057.071336,1882.917266,1869.517986,1883.417266,1816.982014,1348371.263,2642.079422,1253.574522,1075.621146,2869.702637,510.344713,53.969821,5525,23.926312,26.245434,24.462792,28.028076,303.122803,0.887315,293.019679,2523.951166,2072.238286,2524.451166,1614.261714,9096918.866,3061.71256,2971.186448,20520.60156,3443.090617,69.887097,18.540551,27.73233,27.667456,27.797203,314.678942,0.825717,264.466709,3137.590566,2203.732486,3138.090566,1482.767514,2243296.424,1567.692667,1430.954211,5304.246582,849.06472,54.972932,19.500542,24.62908,25.754807,23.503353,326.680226,0.94707,256.27382,946.021516,1639.403286,946.521516,2047.096714,1813085.498,1422.023859,1275.00357,3583.155518,686.234291,53.899892,22.027596,27.896567,24.266113,31.52702,291.997088,0.873428,314.884769,1044.642166,1053.158486,1045.142166,2633.341514,2388768.333,1614.289896,1479.764161,4793.835449,904.124347,55.520543,22.784838,28.156484,24.33284,31.980128,290.673903,0.873806,305.380342,10.447373,-52.489094
