Label	slice	Saturated	J.D.-2400000	JD_UTC	BJD_TDB	AIRMASS	WMSHUMID	CCDATEMP	 CCD-TEMP	EXPTIME	RA	DEC	AIR	DQUALITY	FOCPOSN	MOONFRAC	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_C6	rel_flux_C7	rel_flux_C8	rel_flux_C9	rel_flux_C10	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_err_C7	rel_flux_err_C8	rel_flux_err_C9	rel_flux_err_C10	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	rel_flux_SNR_C6	rel_flux_SNR_C7	rel_flux_SNR_C8	rel_flux_SNR_C9	rel_flux_SNR_C10	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	RA_C6	DEC_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	RA_C7	DEC_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	X(IJ)_C8	Y(IJ)_C8	X(FITS)_C8	Y(FITS)_C8	RA_C8	DEC_C8	Source-Sky_C8	Source_Error_C8	Source_SNR_C8	Peak_C8	Mean_C8	Sky/Pixel_C8	FWHM_C8	Width_C8	X-Width_C8	Y-Width_C8	Angle_C8	Roundness_C8	X(IJ)_C9	Y(IJ)_C9	X(FITS)_C9	Y(FITS)_C9	RA_C9	DEC_C9	Source-Sky_C9	Source_Error_C9	Source_SNR_C9	Peak_C9	Mean_C9	Sky/Pixel_C9	FWHM_C9	Width_C9	X-Width_C9	Y-Width_C9	Angle_C9	Roundness_C9	X(IJ)_C10	Y(IJ)_C10	X(FITS)_C10	Y(FITS)_C10	RA_C10	DEC_C10	Source-Sky_C10	Source_Error_C10	Source_SNR_C10	Peak_C10	Mean_C10	Sky/Pixel_C10	FWHM_C10	Width_C10	X-Width_C10	Y-Width_C10	Angle_C10	Roundness_C10	rel_flux_T1_n	rel_flux_err_T1_n
elp1m006-fa07-20210620-0058-e91.fits	1	0	59386.628126	2459386.628126	2459386.628512	1.436022	13.800000	-89.999634	NaN	63.076000	16.951930	70.066132	NaN	NaN	0.099055	0.817620	5.638859	15	30	45	0.057196	0.206724	0.308928	0.088920	0.120938	0.069809	0.082611	0.083340	0.160078	0.048929	0.000103	0.000183	0.000238	0.000123	0.000139	0.000113	0.000119	0.000120	0.000159	0.000103	557.991329	1130.638712	1300.591274	722.880583	868.533401	615.187331	691.420248	692.550515	1005.270868	476.233796	13764151.891071	4887.147587	2479.708569	2404.768511	2480.208569	1691.731489	16.942821	70.027328	787255.559149	706.858347	1382.906844	569.275915	22575.841797	1113.738789	1142.898770	2989	5.248228	9.551017	9.361230	9.740804	272.119236	0.998413	3714.351920	1308.562688	3714.851920	2787.937312	16.916466	70.145011	2357937.105883	1864.720906	1264.498670	58167.363281	3335.798630	1135.705754	5.784179	9.599346	9.473514	9.725178	278.641432	0.999246	2596.286562	725.072581	2596.786562	3371.427419	16.940171	70.209194	3248558.722724	2092.150315	1552.736770	77651.101562	4595.770477	1145.577578	5.654819	9.667045	9.291380	10.042710	85.097176	0.993798	2046.634516	1413.817516	2047.134516	2682.682484	16.951927	70.134821	1123967.866649	1498.819573	749.902048	28158.294922	1590.089261	1146.982309	5.593451	9.643774	9.287757	9.999792	77.670858	0.993418	1039.926409	720.224318	1040.426409	3376.275682	16.973363	70.209912	1485018.194677	1616.258106	918.800153	31457.095703	2100.870989	1152.874060	6.115454	9.971655	9.579709	10.363602	67.994378	0.988089	920.308286	303.892309	920.808286	3792.607691	16.975946	70.254963	898157.818361	1423.025007	631.160952	18813.029297	1270.633391	1147.426634	6.300030	10.119482	9.649876	10.589088	67.639452	0.983011	2519.657328	3718.896982	2520.157328	377.603018	16.942109	69.884975	1050298.339730	1469.433562	714.764088	30778.353516	1485.868200	1132.547870	5.073996	9.463079	9.280305	9.645853	279.691187	0.998324	564.795486	3068.950585	565.295486	1027.549415	16.983227	69.955308	1058856.331600	1478.819193	716.014734	25124.160156	1497.975282	1150.106040	5.585282	9.720073	9.636685	9.803462	65.077335	0.999292	445.583796	3210.337843	446.083796	886.162157	16.985720	69.939921	1899300.192834	1742.229015	1090.155299	44626.851562	2686.960125	1155.767387	5.629160	9.732673	9.638169	9.827176	65.028755	0.999090	2419.769368	1700.717370	2420.269368	2395.782630	16.944025	70.103613	642057.318613	1328.412907	483.326619	17105.726562	908.325298	1140.225969	5.403993	9.594467	9.305487	9.883448	271.797546	0.996364	0.998204	0.001798
elp1m006-fa07-20210620-0059-e91.fits	2	0	59386.629210	2459386.629210	2459386.629596	1.433256	13.800000	-90.003128	NaN	63.064000	16.951925	70.066115	NaN	NaN	0.099055	0.817692	5.557398	15	30	45	0.057208	0.207442	0.309575	0.088675	0.121047	0.069781	0.082647	0.083010	0.160108	0.048382	0.000101	0.000181	0.000236	0.000121	0.000138	0.000112	0.000118	0.000118	0.000157	0.000101	566.951753	1144.648862	1314.483252	731.561035	878.356459	625.446015	699.677297	700.901496	1016.935485	480.057506	13842625.687801	4855.874548	2479.490397	2404.660062	2479.990397	1691.839938	16.942820	70.027323	791906.911107	706.858347	1368.877268	578.508336	22169.863281	1120.319106	1093.890771	2991	5.333136	9.566852	9.553330	9.580374	49.945904	0.999729	3713.811126	1308.410529	3714.311126	2788.089471	16.916471	70.145030	2378198.832742	1857.554085	1280.285108	58869.753906	3364.463110	1085.765021	5.489374	9.655058	9.860894	9.449221	8.066635	0.998032	2596.187308	725.083134	2596.687308	3371.416866	16.940170	70.209193	3272309.062271	2086.817355	1568.085992	76846.335938	4629.370334	1094.157838	5.606795	9.668390	9.637590	9.699191	55.759692	0.999698	2046.592079	1413.860276	2047.092079	2682.639724	16.951925	70.134806	1127509.247691	1485.718401	758.898353	28728.462891	1595.099290	1094.647396	5.509781	9.643945	9.559161	9.728729	60.589499	0.998847	1039.793337	720.306145	1040.293337	3376.193855	16.973365	70.209892	1494679.165760	1608.767468	929.083410	32619.177734	2114.538467	1099.551194	5.905612	9.884004	9.731947	10.036061	56.210324	0.993495	920.109248	303.967675	920.609248	3792.532325	16.975950	70.254946	902942.054077	1406.777411	641.851402	20284.144531	1277.401700	1091.778270	6.100308	9.948679	9.743710	10.153649	57.311141	0.990227	2519.432490	3718.741785	2519.932490	377.758215	16.942106	69.884963	1056719.114427	1460.996105	723.286743	30351.591797	1494.951738	1084.931497	5.048475	9.486998	9.529633	9.444363	18.598088	0.999873	564.327258	3068.813166	564.827258	1027.686834	16.983234	69.955285	1061004.446710	1464.170815	724.645264	26890.761719	1501.014243	1101.919589	5.477055	9.685013	9.798357	9.571668	28.172304	0.998217	445.250947	3210.214401	445.750947	886.285599	16.985724	69.939895	1910439.324398	1732.548542	1102.675786	46649.312500	2702.718773	1106.748033	5.474051	9.678661	9.839723	9.517599	20.811516	0.998019	2419.554309	1700.624365	2420.054309	2395.875635	16.944025	70.103613	638824.439724	1311.357658	487.147374	16830.328125	903.751710	1092.571727	5.629390	9.615186	9.654549	9.575824	2.160927	0.999933	0.998414	0.001763
elp1m006-fa07-20210620-0060-e91.fits	3	0	59386.630288	2459386.630288	2459386.630674	1.430522	13.800000	-90.002365	NaN	63.140000	16.951929	70.066142	NaN	NaN	0.099055	0.817754	5.485987	15	30	45	0.057419	0.206865	0.309266	0.088807	0.120906	0.069712	0.082655	0.083344	0.160391	0.048532	0.000098	0.000177	0.000231	0.000118	0.000134	0.000108	0.000115	0.000115	0.000154	0.000097	587.144967	1168.279249	1341.436715	753.688714	901.786143	644.595826	721.440589	723.685139	1042.030215	497.967167	14002556.699617	4788.177507	2479.575556	2404.879715	2480.075556	1691.620285	16.942822	70.027326	804019.417167	706.858347	1341.487412	599.349207	24331.000000	1137.454796	992.727665	2940	5.103580	9.396808	9.220416	9.573200	86.953152	0.998575	3714.153513	1308.755257	3714.653513	2787.744743	16.916468	70.145016	2400135.914476	1839.664173	1304.659812	57980.910156	3395.497732	986.206734	5.885919	9.601413	9.663984	9.538841	347.174014	0.999791	2596.280984	725.274188	2596.780984	3371.225812	16.940171	70.209196	3307587.430402	2073.151146	1595.439598	80441.820312	4679.279016	995.001221	5.507583	9.569079	9.317544	9.820614	78.135405	0.996707	2046.544082	1414.014276	2047.044082	2682.485724	16.951929	70.134815	1142096.974310	1460.228239	782.135932	29979.796875	1615.736702	996.012899	5.267647	9.472774	9.238207	9.707342	70.981776	0.996051	1040.046751	720.496181	1040.546751	3376.003819	16.973362	70.209896	1510379.341007	1583.257152	953.969694	33941.734375	2136.749672	1000.028192	5.922502	9.724716	9.376268	10.073164	66.639486	0.989101	920.478817	304.271227	920.978817	3792.228773	16.975945	70.254938	912528.948229	1379.101374	661.683735	20165.408203	1290.964381	992.626725	6.026319	9.861317	9.463576	10.259057	63.511504	0.982111	2519.528579	3718.928231	2520.028579	377.571769	16.942108	69.884972	1069022.640651	1432.861809	746.075186	32294.699219	1512.357667	982.992422	4.887406	9.321976	9.180679	9.463273	88.977039	0.999080	564.622477	3069.012681	565.122477	1027.487319	16.983230	69.955294	1077242.265740	1439.068124	748.569333	27170.972656	1523.986058	996.915384	5.409091	9.462794	9.301925	9.623664	70.234800	0.998058	445.371191	3210.375600	445.871191	886.124400	16.985725	69.939908	1935449.852512	1713.359803	1129.622540	49124.027344	2738.101432	1001.485611	5.574726	9.447843	9.316018	9.579668	65.899657	0.998248	2419.606355	1700.816325	2420.106355	2395.683675	16.944027	70.103617	648113.332291	1282.116114	505.502836	18273.279297	916.892805	991.397602	5.275098	9.455056	9.220712	9.689399	84.099908	0.997439	1.002096	0.001710
elp1m006-fa07-20210620-0061-e91.fits	4	0	59386.631361	2459386.631361	2459386.631746	1.427854	13.800000	-90.002365	NaN	63.076000	16.951921	70.066126	NaN	NaN	0.105278	0.817815	5.020036	15	30	45	0.057225	0.206758	0.308298	0.088825	0.121072	0.069707	0.082506	0.083505	0.161038	0.048537	0.000095	0.000174	0.000227	0.000116	0.000132	0.000106	0.000112	0.000113	0.000152	0.000095	600.121621	1185.925832	1358.328921	767.196199	918.292270	658.007278	735.173685	737.858081	1061.525288	511.213861	14139265.938212	4753.250491	2479.186237	2404.539983	2479.686237	1691.960017	16.942821	70.027340	809116.130988	706.858347	1320.530868	612.720346	27040.099609	1144.665171	931.406805	3038	4.697572	8.927941	8.799515	9.056368	67.228193	0.998313	3713.903163	1308.451366	3714.403163	2788.048634	16.916459	70.145047	2422528.806883	1830.335224	1323.543783	68360.726562	3427.177195	922.927245	5.098141	9.043709	9.106450	8.980968	27.318118	0.999425	2595.939674	725.007114	2596.439674	3371.492886	16.940168	70.209234	3331887.775052	2067.809947	1611.312384	93460.140625	4713.656971	933.638699	5.222193	9.061964	8.845381	9.278548	74.687083	0.996918	2046.156319	1413.624886	2046.656319	2682.875114	16.951930	70.134853	1153461.686366	1448.703846	796.202543	35265.371094	1631.814480	933.529481	5.076953	8.981511	8.769953	9.193069	69.481279	0.996104	1039.561767	720.120039	1040.061767	3376.379961	16.973369	70.209946	1526996.375670	1571.669336	971.576107	41970.257812	2160.257967	937.681329	5.110049	9.141757	8.802330	9.481184	64.122777	0.985649	919.852195	303.769786	920.352195	3792.730214	16.975955	70.255009	921375.647722	1363.803456	675.592692	23889.648438	1303.479900	930.754373	5.429025	9.328228	8.985853	9.670603	62.790988	0.984127	2519.035010	3718.506631	2519.535010	377.993369	16.942108	69.884969	1077657.905235	1417.252857	760.385065	35340.992188	1524.574067	921.873094	4.605859	8.858032	8.679477	9.036588	70.652430	0.997334	564.048768	3068.540929	564.548768	1027.959071	16.983240	69.955308	1089703.582369	1427.494714	763.367858	32245.833984	1541.615215	937.171552	4.986694	8.974185	8.861143	9.087227	59.621828	0.997342	444.816654	3209.925397	445.316654	886.574603	16.985735	69.939917	1961140.736346	1703.676427	1151.122775	56999.894531	2774.446598	939.690836	5.050670	8.962459	8.866088	9.058830	56.619624	0.997030	2419.291853	1700.504834	2419.791853	2395.995166	16.944024	70.103642	654513.422568	1260.840127	519.108972	20490.462891	925.947080	929.103667	4.923209	8.973061	8.783623	9.162498	73.554018	0.997474	0.998711	0.001658
elp1m006-fa07-20210620-0062-e91.fits	5	0	59386.632431	2459386.632431	2459386.632816	1.425191	13.800000	-90.001991	NaN	63.164000	16.951915	70.066198	NaN	NaN	0.105278	0.817877	5.798702	15	30	45	0.057160	0.207238	0.308225	0.089028	0.120880	0.070121	0.082448	0.083023	0.160739	0.048554	0.000093	0.000173	0.000225	0.000114	0.000130	0.000104	0.000110	0.000111	0.000150	0.000093	612.328854	1198.795656	1371.374047	781.531824	930.741381	674.482558	748.646428	749.348753	1072.127061	522.249327	14037176.634973	4654.103667	2478.899900	2405.446041	2479.399900	1691.053959	16.942822	70.027324	802371.367086	706.858347	1283.071147	625.352202	19556.148438	1135.123282	823.105711	2893	5.437188	9.950172	9.905987	9.994357	302.028359	0.999588	3713.564276	1309.271199	3714.064276	2787.228801	16.916467	70.145027	2409658.152737	1802.681105	1336.707943	50772.164062	3408.968944	820.676116	5.967106	10.121398	10.324082	9.918715	349.580585	0.998165	2595.717348	725.814926	2596.217348	3370.685074	16.940171	70.209196	3307238.819652	2037.796546	1622.948486	70449.570312	4678.785832	829.335351	6.018336	10.045786	9.948636	10.142937	292.500334	0.999252	2046.111335	1414.545967	2046.611335	2681.954033	16.951925	70.134813	1147534.275079	1414.255486	811.405214	25048.585938	1623.428909	827.004607	5.732086	10.037713	9.932784	10.142642	273.044427	0.999558	1039.320756	720.869840	1039.820756	3375.630160	16.973365	70.209905	1513821.204667	1537.344595	984.698688	31626.517578	2141.618913	829.156388	6.090768	10.069332	9.799113	10.339552	74.072124	0.996013	919.715829	304.545032	920.215829	3791.954968	16.975949	70.254956	919801.787586	1327.357017	692.957340	18323.218750	1301.253344	824.243959	6.221734	10.260519	10.024235	10.496803	67.137151	0.995652	2518.792379	3719.503559	2519.292379	376.996441	16.942107	69.884969	1069184.076615	1380.340605	774.579892	26262.048828	1512.586052	815.547144	5.364903	9.931534	9.863457	9.999610	270.637998	0.999812	563.950452	3069.506024	564.450452	1026.993976	16.983229	69.955287	1076064.850541	1387.829410	775.358155	24208.921875	1522.320356	825.860622	5.700964	9.927690	9.901668	9.953712	274.675076	0.999972	444.769217	3210.906604	445.269217	885.593396	16.985722	69.939896	1943871.180609	1673.325244	1161.681620	42947.128906	2750.015174	830.148378	5.813900	9.979762	9.919345	10.040179	82.645370	0.999843	2418.997138	1701.389526	2419.497138	2395.110474	16.944026	70.103614	650002.287486	1225.379678	530.449704	15185.247070	919.565130	823.939479	5.640032	9.937594	9.837533	10.037655	296.717512	0.998858	0.997576	0.001623
elp1m006-fa07-20210620-0063-e91.fits	6	0	59386.633501	2459386.633501	2459386.633887	1.422566	13.800000	-90.001709	NaN	63.104000	16.951909	70.066132	NaN	NaN	0.105278	0.817939	5.902187	15	30	45	0.057413	0.207263	0.309082	0.088675	0.121032	0.069768	0.082702	0.083232	0.160334	0.048413	0.000092	0.000171	0.000223	0.000112	0.000128	0.000102	0.000108	0.000109	0.000148	0.000091	625.537277	1211.947139	1386.810473	792.079824	944.090849	682.415514	762.235315	763.548777	1085.164260	533.041145	14108964.708327	4614.670296	2478.593373	2404.754286	2479.093373	1691.745714	16.942822	70.027331	810041.912522	706.858347	1267.560857	639.055639	21875.923828	1145.974884	767.986300	3063	5.462116	9.677219	9.470839	9.883599	280.383571	0.997921	3713.178752	1308.756211	3713.678752	2787.743789	16.916469	70.145014	2422232.842125	1793.865659	1350.286645	53593.550781	3426.758490	768.737709	6.105121	9.734278	9.736811	9.731746	315.697716	0.999543	2595.346215	725.198090	2595.846215	3371.301910	16.940172	70.209199	3331210.330192	2032.267907	1639.159049	71737.625000	4712.698582	776.037077	5.916295	9.799516	9.560350	10.038683	87.799111	0.997606	2045.727225	1413.869759	2046.227225	2682.630241	16.951927	70.134821	1149202.664502	1397.470477	822.344861	26696.234375	1625.789197	773.338512	5.894377	9.700280	9.423499	9.977061	79.451083	0.996265	1039.350342	720.409665	1039.850342	3376.090335	16.973359	70.209894	1523267.235098	1524.933125	998.907565	30679.914062	2154.982312	775.196437	6.334548	9.986801	9.599271	10.374331	68.580754	0.988832	919.866851	304.161364	920.366851	3792.338636	16.975940	70.254938	920162.063448	1312.586780	701.029507	17629.810547	1301.763030	771.235921	6.564832	10.116890	9.719008	10.514773	68.056107	0.988125	2518.442384	3718.709991	2518.942384	377.790009	16.942109	69.884985	1077716.226566	1366.087151	788.907374	27663.261719	1524.656575	760.145090	5.483553	9.581733	9.405820	9.757646	285.905489	0.998134	563.712435	3068.745753	564.212435	1027.754247	16.983229	69.955305	1084092.605937	1371.627658	790.369456	24803.769531	1533.677307	767.625773	5.887984	9.753071	9.571696	9.934446	79.247537	0.998403	444.520795	3210.155179	445.020795	886.344821	16.985722	69.939913	1949560.363345	1658.585315	1175.435683	44583.507812	2758.063722	773.689852	5.611998	9.740597	9.597654	9.883540	72.985314	0.998746	2418.639698	1700.755668	2419.139698	2395.744332	16.944028	70.103616	651520.377113	1203.089559	541.539383	16428.994141	921.712787	770.641175	5.761043	9.616253	9.466995	9.765511	275.119778	0.999005	1.001992	0.001606
elp1m006-fa07-20210620-0064-e91.fits	7	0	59386.634575	2459386.634575	2459386.634961	1.419989	13.900000	-90.001518	NaN	63.069000	16.951914	70.066143	NaN	NaN	0.105278	0.818000	5.983421	15	30	45	0.057204	0.207160	0.308449	0.088553	0.121134	0.069605	0.082699	0.083700	0.160471	0.048531	0.000094	0.000174	0.000226	0.000114	0.000131	0.000105	0.000111	0.000112	0.000151	0.000094	606.251458	1191.866482	1364.813048	774.005897	926.342068	664.691285	743.029310	747.346703	1065.096951	518.317557	13991487.529103	4668.916884	2478.844144	2404.984600	2479.344144	1691.515400	16.942821	70.027320	800370.547090	706.858347	1292.897605	619.051767	17790.826172	1132.292701	850.129669	3021	5.858905	10.220412	10.210565	10.230258	48.800001	0.999788	3713.432811	1308.944833	3713.932811	2787.555167	16.916468	70.145025	2401066.718144	1806.354476	1329.233409	50089.554688	3396.814550	844.916201	5.973527	10.265450	10.407948	10.122952	7.967744	0.999167	2595.728982	725.448589	2596.228982	3371.051411	16.940171	70.209195	3298300.813833	2040.182391	1616.669582	63811.238281	4666.141141	852.613422	6.186979	10.325459	10.222047	10.428870	65.712432	0.999084	2046.123171	1414.142458	2046.623171	2682.357542	16.951925	70.134807	1138198.348875	1416.777411	803.371327	22454.361328	1610.221275	852.132795	6.085577	10.335290	10.215411	10.455169	59.863687	0.997812	1039.202718	720.472779	1039.702718	3376.027221	16.973371	70.209896	1511723.800204	1542.148907	980.270967	29092.847656	2138.651692	855.623924	6.152046	10.395274	10.155360	10.635188	58.288163	0.989367	919.716256	304.194031	920.216256	3792.305969	16.975953	70.254945	910497.144750	1333.931948	682.566413	17064.728516	1288.089967	849.075556	6.347141	10.520272	10.272993	10.767552	58.137202	0.988735	2518.678910	3718.906724	2519.178910	377.593276	16.942106	69.884971	1068703.664804	1390.272846	768.700668	25655.177734	1511.906408	840.839791	5.600119	10.127195	10.098651	10.155740	54.573310	0.999705	563.652249	3068.916811	564.152249	1027.583189	16.983236	69.955279	1080643.020736	1397.066271	773.508776	23435.423828	1528.797142	852.952596	5.868654	10.207233	10.145707	10.268759	51.090571	0.996736	444.381620	3210.274346	444.881620	886.225654	16.985730	69.939891	1934757.004293	1676.526211	1154.027293	41136.039062	2737.121253	860.510436	5.837037	10.177387	10.171256	10.183518	45.681912	0.997438	2418.992636	1700.932612	2419.492636	2395.567388	16.944026	70.103614	647597.013464	1230.152582	526.436332	14432.297852	916.162363	848.256016	5.924228	10.259906	10.201979	10.317833	276.651101	0.999865	0.998344	0.001641
elp1m006-fa07-20210620-0065-e91.fits	8	0	59386.635639	2459386.635639	2459386.636025	1.417425	13.900000	-90.001709	NaN	63.152000	16.951902	70.066192	NaN	NaN	0.105278	0.818062	5.382384	15	30	45	0.057262	0.207259	0.309155	0.088680	0.120734	0.069781	0.082668	0.083034	0.160616	0.048601	0.000092	0.000171	0.000223	0.000112	0.000128	0.000102	0.000108	0.000109	0.000148	0.000091	623.227672	1211.290101	1385.845586	792.439113	941.788879	682.059971	762.020114	761.765938	1084.972252	533.450797	14102525.857403	4615.846563	2478.186785	2405.047950	2478.686785	1691.452050	16.942821	70.027350	807535.542952	706.858347	1268.486805	636.613278	24266.892578	1142.429097	772.195532	3018	4.966725	9.423254	9.196832	9.649675	273.113082	0.997666	3712.873098	1308.952035	3713.373098	2787.547965	16.916458	70.145086	2421085.298694	1793.898516	1349.622220	63857.640625	3425.135048	770.360274	5.526125	9.540700	9.531528	9.549873	312.636756	0.999455	2595.117450	725.543832	2595.617450	3370.956168	16.940168	70.209269	3330292.725085	2033.094631	1638.041178	82307.882812	4711.400437	777.583248	5.363956	9.529719	9.331351	9.728088	89.269650	0.998267	2045.485914	1414.216101	2045.985914	2682.283899	16.951926	70.134866	1148746.283932	1396.141493	822.800761	30798.925781	1625.143551	776.389049	5.141392	9.418585	9.186931	9.650239	79.188338	0.997203	1038.979971	720.625980	1039.479971	3375.874020	16.973368	70.209971	1519228.378138	1524.964908	996.238254	34416.703125	2149.268498	780.227002	5.820881	9.739997	9.456199	10.023794	65.206323	0.991933	919.383410	304.260918	919.883410	3792.239082	16.975952	70.255042	919899.272401	1312.881070	700.672204	20647.111328	1301.391256	774.453585	6.120346	9.890250	9.590367	10.190133	62.144238	0.988434	2517.955978	3718.968294	2518.455978	377.531706	16.942108	69.884963	1076806.134630	1365.272460	788.711533	31355.603516	1523.369058	763.164513	5.018385	9.417890	9.328659	9.507121	285.900281	0.999503	563.296930	3069.126538	563.796930	1027.373462	16.983240	69.955282	1081211.836960	1371.357222	788.424649	28199.621094	1529.601852	774.838148	5.291868	9.547712	9.399440	9.695984	69.457931	0.998303	444.181146	3210.510194	444.681146	885.989806	16.985733	69.939888	1951632.369830	1660.455109	1175.359911	50554.464844	2760.995011	779.471051	5.325287	9.516535	9.426332	9.606738	61.225361	0.998752	2418.351628	1700.998263	2418.851628	2395.501737	16.944025	70.103664	653623.557732	1205.988137	541.981747	19093.373047	924.688179	773.683850	5.248870	9.463372	9.257468	9.669276	275.083557	0.998047	0.999356	0.001606
elp1m006-fa07-20210620-0066-e91.fits	9	0	59386.636722	2459386.636722	2459386.637108	1.414865	14.000000	-90.001907	NaN	63.160000	16.951915	70.066168	NaN	NaN	0.105278	0.818134	5.271072	15	30	45	0.057437	0.207384	0.308812	0.088759	0.120917	0.069600	0.082663	0.083159	0.160441	0.048698	0.000093	0.000172	0.000224	0.000113	0.000129	0.000103	0.000110	0.000110	0.000149	0.000092	617.190439	1204.612699	1378.778808	786.334474	935.544591	674.618700	753.783942	754.370651	1078.166193	527.599988	14157391.560267	4667.862119	2478.935896	2404.990430	2479.435896	1691.509570	16.942819	70.027338	813162.208287	706.858347	1289.954481	630.380545	27056.994141	1150.389200	829.866805	3016	4.788522	9.047849	8.826243	9.269456	69.406064	0.995768	3713.619434	1308.864300	3714.119434	2787.635700	16.916460	70.145057	2431715.667284	1810.787272	1342.905213	74365.031250	3440.173943	825.081280	5.102027	9.079043	8.963857	9.194229	71.567109	0.998994	2595.637262	725.244094	2596.137262	3371.255906	16.940171	70.209253	3340408.956032	2047.301663	1631.615417	94118.312500	4725.711976	832.382872	5.258483	9.093474	8.730392	9.456556	72.806926	0.990666	2045.881382	1413.955617	2046.381382	2682.544383	16.951930	70.134858	1154156.523990	1413.658116	816.432567	32824.863281	1632.797475	830.549762	5.303641	9.084769	8.786278	9.383260	67.390623	0.991316	1039.238553	720.331805	1039.738553	3376.168195	16.973371	70.209955	1527201.659405	1543.060150	989.722701	35818.902344	2160.548384	833.502213	5.875005	9.429074	9.071692	9.786456	60.570825	0.978576	919.707270	303.963773	920.207270	3792.536227	16.975954	70.255018	921233.519894	1329.576600	692.877356	20498.361328	1303.278831	827.587007	6.034346	9.643376	9.218966	10.067787	60.775701	0.971813	2518.756102	3718.997220	2519.256102	377.502780	16.942106	69.884965	1080941.521187	1385.875265	779.970282	36782.921875	1529.219434	821.522724	4.764836	8.898873	8.704706	9.093040	72.169605	0.997118	563.624691	3068.764724	564.124691	1027.735276	16.983241	69.955316	1086923.625913	1392.384230	780.620466	30184.884766	1537.682381	833.028820	5.214336	9.205482	9.140094	9.270869	49.814457	0.992787	444.391155	3210.209851	444.891155	886.290149	16.985735	69.939918	1957384.537293	1675.511620	1168.230953	52485.886719	2769.132663	836.069506	5.307087	9.212327	9.164068	9.260585	48.321475	0.991798	2418.972468	1700.883061	2419.472468	2395.616939	16.944025	70.103645	657425.549269	1226.613633	535.967913	20397.298828	930.066897	826.714852	5.062442	9.061790	8.832717	9.290862	74.572273	0.996536	1.002410	0.001623
