 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_T7,rel_flux_T8,rel_flux_T9,rel_flux_T10,rel_flux_T11,rel_flux_T12,rel_flux_T13,rel_flux_T14,rel_flux_T15,rel_flux_T16,rel_flux_T17,rel_flux_T18,rel_flux_T19,rel_flux_T20,rel_flux_T21,rel_flux_T22,rel_flux_T23,rel_flux_T24,rel_flux_T25,rel_flux_C26,rel_flux_C27,rel_flux_C28,rel_flux_C29,rel_flux_C30,rel_flux_C31,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_T7,rel_flux_err_T8,rel_flux_err_T9,rel_flux_err_T10,rel_flux_err_T11,rel_flux_err_T12,rel_flux_err_T13,rel_flux_err_T14,rel_flux_err_T15,rel_flux_err_T16,rel_flux_err_T17,rel_flux_err_T18,rel_flux_err_T19,rel_flux_err_T20,rel_flux_err_T21,rel_flux_err_T22,rel_flux_err_T23,rel_flux_err_T24,rel_flux_err_T25,rel_flux_err_C26,rel_flux_err_C27,rel_flux_err_C28,rel_flux_err_C29,rel_flux_err_C30,rel_flux_err_C31,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_T7,rel_flux_SNR_T8,rel_flux_SNR_T9,rel_flux_SNR_T10,rel_flux_SNR_T11,rel_flux_SNR_T12,rel_flux_SNR_T13,rel_flux_SNR_T14,rel_flux_SNR_T15,rel_flux_SNR_T16,rel_flux_SNR_T17,rel_flux_SNR_T18,rel_flux_SNR_T19,rel_flux_SNR_T20,rel_flux_SNR_T21,rel_flux_SNR_T22,rel_flux_SNR_T23,rel_flux_SNR_T24,rel_flux_SNR_T25,rel_flux_SNR_C26,rel_flux_SNR_C27,rel_flux_SNR_C28,rel_flux_SNR_C29,rel_flux_SNR_C30,rel_flux_SNR_C31,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_T7,Y(IJ)_T7,X(FITS)_T7,Y(FITS)_T7,RA_T7,DEC_T7,Source-Sky_T7,Source_Error_T7,Source_SNR_T7,Peak_T7,Mean_T7,Sky/Pixel_T7,FWHM_T7,Width_T7,X-Width_T7,Y-Width_T7,Angle_T7,Roundness_T7,X(IJ)_T8,Y(IJ)_T8,X(FITS)_T8,Y(FITS)_T8,RA_T8,DEC_T8,Source-Sky_T8,Source_Error_T8,Source_SNR_T8,Peak_T8,Mean_T8,Sky/Pixel_T8,FWHM_T8,Width_T8,X-Width_T8,Y-Width_T8,Angle_T8,Roundness_T8,X(IJ)_T9,Y(IJ)_T9,X(FITS)_T9,Y(FITS)_T9,RA_T9,DEC_T9,Source-Sky_T9,Source_Error_T9,Source_SNR_T9,Peak_T9,Mean_T9,Sky/Pixel_T9,FWHM_T9,Width_T9,X-Width_T9,Y-Width_T9,Angle_T9,Roundness_T9,X(IJ)_T10,Y(IJ)_T10,X(FITS)_T10,Y(FITS)_T10,RA_T10,DEC_T10,Source-Sky_T10,Source_Error_T10,Source_SNR_T10,Peak_T10,Mean_T10,Sky/Pixel_T10,FWHM_T10,Width_T10,X-Width_T10,Y-Width_T10,Angle_T10,Roundness_T10,X(IJ)_T11,Y(IJ)_T11,X(FITS)_T11,Y(FITS)_T11,RA_T11,DEC_T11,Source-Sky_T11,Source_Error_T11,Source_SNR_T11,Peak_T11,Mean_T11,Sky/Pixel_T11,FWHM_T11,Width_T11,X-Width_T11,Y-Width_T11,Angle_T11,Roundness_T11,X(IJ)_T12,Y(IJ)_T12,X(FITS)_T12,Y(FITS)_T12,RA_T12,DEC_T12,Source-Sky_T12,Source_Error_T12,Source_SNR_T12,Peak_T12,Mean_T12,Sky/Pixel_T12,FWHM_T12,Width_T12,X-Width_T12,Y-Width_T12,Angle_T12,Roundness_T12,X(IJ)_T13,Y(IJ)_T13,X(FITS)_T13,Y(FITS)_T13,RA_T13,DEC_T13,Source-Sky_T13,Source_Error_T13,Source_SNR_T13,Peak_T13,Mean_T13,Sky/Pixel_T13,FWHM_T13,Width_T13,X-Width_T13,Y-Width_T13,Angle_T13,Roundness_T13,X(IJ)_T14,Y(IJ)_T14,X(FITS)_T14,Y(FITS)_T14,RA_T14,DEC_T14,Source-Sky_T14,Source_Error_T14,Source_SNR_T14,Peak_T14,Mean_T14,Sky/Pixel_T14,FWHM_T14,Width_T14,X-Width_T14,Y-Width_T14,Angle_T14,Roundness_T14,X(IJ)_T15,Y(IJ)_T15,X(FITS)_T15,Y(FITS)_T15,RA_T15,DEC_T15,Source-Sky_T15,Source_Error_T15,Source_SNR_T15,Peak_T15,Mean_T15,Sky/Pixel_T15,FWHM_T15,Width_T15,X-Width_T15,Y-Width_T15,Angle_T15,Roundness_T15,X(IJ)_T16,Y(IJ)_T16,X(FITS)_T16,Y(FITS)_T16,RA_T16,DEC_T16,Source-Sky_T16,Source_Error_T16,Source_SNR_T16,Peak_T16,Mean_T16,Sky/Pixel_T16,FWHM_T16,Width_T16,X-Width_T16,Y-Width_T16,Angle_T16,Roundness_T16,X(IJ)_T17,Y(IJ)_T17,X(FITS)_T17,Y(FITS)_T17,RA_T17,DEC_T17,Source-Sky_T17,Source_Error_T17,Source_SNR_T17,Peak_T17,Mean_T17,Sky/Pixel_T17,FWHM_T17,Width_T17,X-Width_T17,Y-Width_T17,Angle_T17,Roundness_T17,X(IJ)_T18,Y(IJ)_T18,X(FITS)_T18,Y(FITS)_T18,RA_T18,DEC_T18,Source-Sky_T18,Source_Error_T18,Source_SNR_T18,Peak_T18,Mean_T18,Sky/Pixel_T18,FWHM_T18,Width_T18,X-Width_T18,Y-Width_T18,Angle_T18,Roundness_T18,X(IJ)_T19,Y(IJ)_T19,X(FITS)_T19,Y(FITS)_T19,RA_T19,DEC_T19,Source-Sky_T19,Source_Error_T19,Source_SNR_T19,Peak_T19,Mean_T19,Sky/Pixel_T19,FWHM_T19,Width_T19,X-Width_T19,Y-Width_T19,Angle_T19,Roundness_T19,X(IJ)_T20,Y(IJ)_T20,X(FITS)_T20,Y(FITS)_T20,RA_T20,DEC_T20,Source-Sky_T20,Source_Error_T20,Source_SNR_T20,Peak_T20,Mean_T20,Sky/Pixel_T20,FWHM_T20,Width_T20,X-Width_T20,Y-Width_T20,Angle_T20,Roundness_T20,X(IJ)_T21,Y(IJ)_T21,X(FITS)_T21,Y(FITS)_T21,RA_T21,DEC_T21,Source-Sky_T21,Source_Error_T21,Source_SNR_T21,Peak_T21,Mean_T21,Sky/Pixel_T21,FWHM_T21,Width_T21,X-Width_T21,Y-Width_T21,Angle_T21,Roundness_T21,X(IJ)_T22,Y(IJ)_T22,X(FITS)_T22,Y(FITS)_T22,RA_T22,DEC_T22,Source-Sky_T22,Source_Error_T22,Source_SNR_T22,Peak_T22,Mean_T22,Sky/Pixel_T22,FWHM_T22,Width_T22,X-Width_T22,Y-Width_T22,Angle_T22,Roundness_T22,X(IJ)_T23,Y(IJ)_T23,X(FITS)_T23,Y(FITS)_T23,RA_T23,DEC_T23,Source-Sky_T23,Source_Error_T23,Source_SNR_T23,Peak_T23,Mean_T23,Sky/Pixel_T23,FWHM_T23,Width_T23,X-Width_T23,Y-Width_T23,Angle_T23,Roundness_T23,X(IJ)_T24,Y(IJ)_T24,X(FITS)_T24,Y(FITS)_T24,RA_T24,DEC_T24,Source-Sky_T24,Source_Error_T24,Source_SNR_T24,Peak_T24,Mean_T24,Sky/Pixel_T24,FWHM_T24,Width_T24,X-Width_T24,Y-Width_T24,Angle_T24,Roundness_T24,X(IJ)_T25,Y(IJ)_T25,X(FITS)_T25,Y(FITS)_T25,RA_T25,DEC_T25,Source-Sky_T25,Source_Error_T25,Source_SNR_T25,Peak_T25,Mean_T25,Sky/Pixel_T25,FWHM_T25,Width_T25,X-Width_T25,Y-Width_T25,Angle_T25,Roundness_T25,X(IJ)_C26,Y(IJ)_C26,X(FITS)_C26,Y(FITS)_C26,RA_C26,DEC_C26,Source-Sky_C26,Source_Error_C26,Source_SNR_C26,Peak_C26,Mean_C26,Sky/Pixel_C26,FWHM_C26,Width_C26,X-Width_C26,Y-Width_C26,Angle_C26,Roundness_C26,X(IJ)_C27,Y(IJ)_C27,X(FITS)_C27,Y(FITS)_C27,RA_C27,DEC_C27,Source-Sky_C27,Source_Error_C27,Source_SNR_C27,Peak_C27,Mean_C27,Sky/Pixel_C27,FWHM_C27,Width_C27,X-Width_C27,Y-Width_C27,Angle_C27,Roundness_C27,X(IJ)_C28,Y(IJ)_C28,X(FITS)_C28,Y(FITS)_C28,RA_C28,DEC_C28,Source-Sky_C28,Source_Error_C28,Source_SNR_C28,Peak_C28,Mean_C28,Sky/Pixel_C28,FWHM_C28,Width_C28,X-Width_C28,Y-Width_C28,Angle_C28,Roundness_C28,X(IJ)_C29,Y(IJ)_C29,X(FITS)_C29,Y(FITS)_C29,RA_C29,DEC_C29,Source-Sky_C29,Source_Error_C29,Source_SNR_C29,Peak_C29,Mean_C29,Sky/Pixel_C29,FWHM_C29,Width_C29,X-Width_C29,Y-Width_C29,Angle_C29,Roundness_C29,X(IJ)_C30,Y(IJ)_C30,X(FITS)_C30,Y(FITS)_C30,RA_C30,DEC_C30,Source-Sky_C30,Source_Error_C30,Source_SNR_C30,Peak_C30,Mean_C30,Sky/Pixel_C30,FWHM_C30,Width_C30,X-Width_C30,Y-Width_C30,Angle_C30,Roundness_C30,X(IJ)_C31,Y(IJ)_C31,X(FITS)_C31,Y(FITS)_C31,RA_C31,DEC_C31,Source-Sky_C31,Source_Error_C31,Source_SNR_C31,Peak_C31,Mean_C31,Sky/Pixel_C31,FWHM_C31,Width_C31,X-Width_C31,Y-Width_C31,Angle_C31,Roundness_C31
1,coj1m011-fa12-20190425-0058-e91.fits,1,0,58598.85309,2458598.853,2019,NaN,2458598.855,NaN,NaN,1.056576,79.976,5.121956,9,27,42,0.096886,0.168624,0.011376,0.18905,0.044265,0.009306,0.003922,0.003186,0.007555,0.003733,0.022803,0.018805,0.018196,0.018189,0.039952,0.011653,0.005573,0.004233,0.017695,0.006161,0.002598,0.003619,0.001639,0.001604,0.002567,0.183763,0.143845,0.131309,0.259147,0.398907,0.126091,0.000228,0.00028,0.000161,0.000294,0.000188,0.000159,0.000155,0.000155,0.000158,0.000155,0.000171,0.000168,0.000167,0.000167,0.000184,0.000161,0.000156,0.000156,0.000166,0.000157,0.000154,0.000155,0.000153,0.000153,0.000155,0.000323,0.000286,0.000275,0.000394,0.000532,0.00027,424.35053,602.868581,70.586679,643.227711,236.03881,58.514471,25.278837,20.606387,47.716682,24.077972,133.741238,112.246589,109.154397,108.935045,216.973818,72.413738,35.72178,27.185876,106.400709,39.356613,16.910344,23.414069,10.723259,10.49665,16.603824,568.298309,502.113975,477.455492,657.928988,749.479476,467.081131,3078223.646,1940.444381,2074.169516,2060.081535,2074.669516,2036.418465,8.939206,-12.934872,298235.5867,254.469005,677.192844,440.399791,9723.294922,1171.991798,866.319387,2775,5.047222,7.615076,7.044073,8.186079,284.885218,0.970484,2085.031837,2099.007345,2085.531837,1997.492655,8.939283,-12.930648,519063.6699,796.391478,651.769493,16800.51172,2039.79133,862.951387,5.026192,7.595768,7.064192,8.127344,285.510926,0.973584,2195.785321,2080.750353,2196.285321,2015.749647,8.940104,-12.932489,35019.35097,495.627028,70.656661,1856.549683,137.617353,859.598517,5.056666,7.813538,7.34077,8.286306,287.044299,0.978804,2238.561177,2222.918865,2239.061177,1873.581135,8.940409,-12.917058,581939.1783,827.006914,703.66906,17531,2286.876464,865.589072,4.858108,7.648691,7.136709,8.160673,285.460153,0.975864,2078.44733,2314.25844,2078.94733,1782.24156,8.939216,-12.907372,136257.6187,570.841866,238.69591,4492.494629,535.458606,860.439625,5.153912,7.667533,7.047273,8.287793,286.71162,0.962911,2174.881488,2179.821137,2175.381488,1916.678863,8.939941,-12.921798,28645.57289,489.213665,58.554319,1709.111938,112.569988,860.380836,5.044998,7.440992,6.972959,7.909025,291.394109,0.970847,2225.38804,2159.155848,2225.88804,1937.344152,8.940316,-12.923972,12072.87445,477.527573,25.282047,1276.13916,47.443399,865.317505,4.669876,7.453344,6.828844,8.077844,294.617717,0.935049,2247.71974,2126.779397,2248.21974,1969.720603,8.940484,-12.927447,9807.483154,475.903685,20.608126,1145.113525,38.540973,863.969425,5.956965,7.951869,7.475623,8.428115,83.219554,0.984926,2288.099624,2171.262896,2288.599624,1925.237104,8.940779,-12.922586,23256.09314,487.158142,47.738283,1559.769287,91.390671,865.18979,5.118681,7.738729,7.593948,7.883511,309.842173,0.95637,2307.838155,2141.987333,2308.338155,1954.512667,8.940928,-12.925728,11489.99292,477.144386,24.080746,1176.907471,45.152819,864.790867,5.352462,7.896226,7.856215,7.936238,306.937158,0.998669,2418.89195,2162.299602,2419.39195,1934.200398,8.941748,-12.923395,70193.5869,522.977682,134.219087,3091.135986,275.843366,861.145109,4.814359,7.568439,7.095987,8.040891,288.752233,0.975424,2387.495399,2051.647329,2387.995399,2044.852671,8.941525,-12.935403,57886.27584,514.41372,112.528639,2489.072021,227.47869,863.426974,5.073921,7.556819,6.985877,8.127761,289.089991,0.963466,2328.210994,1858.557164,2328.710994,2237.942836,8.941102,-12.956363,56010.40684,511.913922,109.413721,2627.505859,220.10699,858.94158,4.835726,7.556888,7.043653,8.070124,284.308046,0.976277,2153.939114,1918.672374,2154.439114,2177.827626,8.939808,-12.950072,55990.37329,512.766146,109.192804,2476.838623,220.028264,861.779168,5.326764,7.512164,7.06105,7.963278,289.299701,0.976553,2028.764852,1842.762415,2029.264852,2253.737585,8.938888,-12.958435,122982.6405,561.481838,219.032268,4366.596191,483.291238,859.464489,5.143133,7.591007,7.059782,8.122232,283.672501,0.975413,1929.797968,1970.064024,1930.297968,2126.435976,8.938145,-12.944784,35870.54585,494.839169,72.489302,1954.430786,140.962338,857.349374,5.364439,7.516758,6.861181,8.172334,279.180237,0.966731,2041.300315,2205.548685,2041.800315,1890.951315,8.938951,-12.919176,17153.42472,480.073363,35.73084,1355.092163,67.4087,858.514935,4.796447,7.395055,7.138707,7.651402,63.210664,0.986397,2066.169034,2018.67782,2066.669034,2077.82218,8.93915,-12.939361,13030.03516,479.223908,27.189869,1246.755127,51.204803,863.577075,5.807477,7.384843,6.828921,7.940766,283.085086,0.972175,2276.447864,2326.417128,2276.947864,1770.082872,8.94068,-12.905816,54467.65592,510.757871,106.640855,2481.612793,214.044362,860.273485,4.798119,7.593762,7.055983,8.13154,285.552639,0.972908,2323.77409,1804.934787,2324.27409,2291.565213,8.941074,-12.962169,18964.23632,481.708092,39.368731,1455.058472,74.52474,858.550433,5.108708,7.782442,7.182117,8.382767,292.95216,0.951426,2141.604052,2243.706875,2142.104052,1852.793125,8.93969,-12.914927,7998.729206,472.981199,16.911305,1115.899902,31.43302,859.918427,5.213532,6.495488,5.562087,7.428889,273.427113,0.919564,1846.409222,2263.61864,1846.909222,1832.88136,8.937504,-12.913129,11140.95631,475.77133,23.41662,1211.339233,43.781192,859.802038,5.173922,7.607607,7.168839,8.046375,297.965517,0.957881,2117.811593,1955.025924,2118.311593,2141.474076,8.939537,-12.946184,5044.888817,470.451528,10.723504,1008.04425,19.82516,862.091241,5.708201,8.479049,8.597586,8.360513,41.588594,0.94463,2149.277951,2035.617528,2149.777951,2060.882472,8.939764,-12.937428,4935.936749,470.228964,10.496879,1039.233154,19.397006,860.63176,5.51751,9.52168,9.021257,10.022103,55.625697,0.916365,2297.682923,1934.001072,2298.182923,2162.498928,8.94087,-12.948239,7901.884245,475.881436,16.604733,1134.676514,31.052443,867.282988,5.108308,8.453088,7.379126,9.52705,286.22659,0.912181,1739.484686,2555.052872,1739.984686,1541.447128,8.936689,-12.881732,477852.9664,774.688151,616.832677,14629.82715,1877.843498,863.377935,4.870008,7.592137,7.053365,8.130909,285.388498,0.972984,2623.935597,2215.652341,2624.435597,1880.847659,8.943261,-12.917372,387103.3202,726.196828,533.055647,11974.52441,1521.219923,862.304658,4.993682,7.624739,7.079132,8.170346,286.133597,0.971645,2957.956761,1716.48153,2958.456761,2380.01847,8.945775,-12.970953,357282.7499,709.736164,503.402205,11256.19043,1404.032487,862.29174,5.055902,7.612598,7.040773,8.184423,284.373965,0.970967,2718.450679,1360.766639,2718.950679,2735.733361,8.944032,-13.00973,633533.658,850.233101,745.129373,18114.82813,2489.629958,856.170683,5.031876,7.587162,7.03355,8.140773,283.950615,0.97302,1449.904417,1553.277886,1450.404417,2543.222114,8.934628,-12.990441,877775.1431,958.480205,915.798927,28630.42578,3449.438344,857.638295,5.071186,7.588262,7.094465,8.082059,282.607583,0.97948,1490.153112,2032.82361,1490.653112,2063.67639,8.934887,-12.938519,344675.8085,701.793973,491.135321,11462.86719,1354.490338,857.497218,4.682338,7.594698,7.12352,8.065877,286.039132,0.97872
2,coj1m011-fa12-20190425-0059-e91.fits,2,0,58598.85433,2458598.854,2019,NaN,2458598.857,NaN,NaN,1.055956,79.972,5.591799,9,27,42,0.097217,0.169793,0.011539,0.188487,0.044144,0.009147,0.003776,0.003031,0.007479,0.004115,0.022628,0.018971,0.018456,0.017842,0.03983,0.011623,0.005113,0.003987,0.017783,0.006035,0.002547,0.003888,0.001755,0.001706,0.002175,0.183765,0.143353,0.131569,0.259395,0.398187,0.126577,0.000221,0.000274,0.000151,0.000287,0.000179,0.000149,0.000144,0.000143,0.000147,0.000144,0.000161,0.000158,0.000157,0.000156,0.000175,0.00015,0.000145,0.000144,0.000156,0.000146,0.000143,0.000144,0.000142,0.000142,0.000143,0.000316,0.000278,0.000267,0.000386,0.000522,0.000262,439.584717,619.590721,76.664452,655.993185,247.1485,61.56018,26.218566,21.171338,50.716294,28.513249,140.925048,120.203138,117.812751,114.336226,227.686202,77.292668,35.350923,27.614969,113.825431,41.4548,17.863392,27.056142,12.370809,12.048358,15.186185,582.376759,515.448639,492.474497,672.372731,763.39845,482.583824,3061268.819,1884.526753,2074.023428,2059.650384,2074.523428,2036.849616,8.939206,-12.934885,297607.9562,254.469005,651.760479,456.621666,8661.029297,1169.525366,715.39233,2801,5.323446,7.786671,7.388851,8.184491,284.689263,0.986322,2084.903208,2098.636467,2085.403208,1997.863533,8.939283,-12.930655,519781.1694,775.489738,670.261828,14783.57227,2042.610924,712.520944,5.334896,7.759369,7.348544,8.170195,284.751648,0.985279,2195.760145,2080.359371,2196.260145,2016.140629,8.940105,-12.932497,35324.89726,460.259399,76.749975,1613.006226,138.818074,709.070951,5.762805,7.884975,7.389958,8.379992,281.899818,0.981316,2238.500531,2222.511242,2239.000531,1873.988758,8.940409,-12.917068,577008.9609,804.683765,717.063008,15806.82715,2267.501934,716.428988,5.793174,7.746557,7.329268,8.163847,283.985011,0.985206,2078.28511,2313.906609,2078.78511,1782.593391,8.939216,-12.907376,135137.9502,540.422825,250.059664,3940.612061,531.058587,707.912902,5.485962,7.855139,7.342261,8.368016,280.779364,0.980453,2174.904488,2179.487148,2175.404488,1917.012852,8.939942,-12.9218,28000.26633,454.517071,61.604433,1552.926636,110.034094,710.76227,5.109088,7.582924,7.178202,7.987645,279.216232,0.987411,2225.170187,2158.635503,2225.670187,1937.864497,8.940316,-12.923994,11558.67226,440.800873,26.221981,1052.897949,45.422712,713.768815,5.55973,7.713067,7.155255,8.270879,294.592349,0.951539,2247.267927,2125.840974,2247.767927,1970.659026,8.940482,-12.927515,9277.426479,438.169679,21.173137,983.580627,36.457982,712.495168,5.501083,7.740564,7.178544,8.302584,300.22987,0.914159,2288.166298,2170.844167,2288.666298,1925.655833,8.940781,-12.922597,22894.92928,451.21136,50.74103,1325.046143,89.971387,713.721246,5.192817,7.653505,7.561478,7.745532,309.32107,0.985093,2308.033606,2141.781038,2308.533606,1954.718962,8.940931,-12.925716,12596.43855,441.70687,28.517642,1004.214294,49.500876,712.341774,6.168917,8.385865,8.386676,8.385053,315.053558,0.989274,2418.897527,2161.836412,2419.397527,1934.663588,8.941749,-12.923411,69269.70782,489.682611,141.458378,2538.711914,272.212751,711.907857,5.529746,7.737982,7.305797,8.170168,286.776588,0.982145,2387.474648,2051.184798,2387.974648,2045.315202,8.941526,-12.935419,58074.76717,481.813972,120.533589,2137.254639,228.219414,713.082548,5.529614,7.80258,7.367884,8.237276,282.523446,0.984967,2328.208403,1857.971956,2328.708403,2238.528044,8.941104,-12.956392,56500.0364,478.311936,118.123827,2130.997314,222.031113,708.42231,5.612575,7.821048,7.281643,8.360454,287.095772,0.972454,2153.778736,1918.212197,2154.278736,2178.287803,8.939808,-12.950088,54619.73806,476.526772,114.620503,2186.900879,214.642007,709.547608,5.54579,7.627182,7.14857,8.105793,284.237794,0.979775,2028.652409,1842.224498,2029.152409,2254.275502,8.938888,-12.958459,121929.6688,530.229802,229.956272,3839.496582,479.153321,708.921351,5.658339,7.77753,7.385058,8.170002,283.243652,0.98735,1929.613227,1969.462335,1930.113227,2127.037665,8.938145,-12.944815,35581.62896,459.827933,77.380312,1674.773193,139.826966,705.769469,5.521939,7.852748,7.476686,8.22881,289.250468,0.98509,2041.267377,2205.014491,2041.767377,1891.485509,8.938952,-12.9192,15653.10925,442.687229,35.359297,1126.899536,61.512832,706.997084,5.494266,7.82884,7.261884,8.395796,83.969762,0.978293,2065.645418,2018.317986,2066.145418,2078.182014,8.939147,-12.939366,12204.77113,441.898279,27.618961,1066.486206,47.96172,714.426093,5.294414,7.312498,6.831575,7.793422,284.372621,0.977687,2276.408208,2325.982234,2276.908208,1770.517766,8.940681,-12.905829,54439.06604,477.092454,114.105905,2229.02417,213.932011,711.16752,5.302576,7.712298,7.318585,8.106011,285.976953,0.985595,2323.774109,1804.513562,2324.274109,2291.986438,8.941075,-12.96218,18474.79701,445.51608,41.468306,1221.880249,72.601365,708.624149,5.453571,7.581443,7.072472,8.090414,291.158407,0.967323,2141.46841,2243.720676,2141.96841,1852.779324,8.93969,-12.914892,7797.821462,436.498841,17.864472,953.564148,30.643502,709.966085,4.863945,7.873359,7.266633,8.480084,88.902359,0.976492,1845.908614,2263.217154,1846.408614,1833.282846,8.937501,-12.91314,11900.93507,439.799743,27.059895,1058.048096,46.76772,708.084506,5.492861,7.491047,6.808481,8.173614,87.239837,0.96703,2117.622127,1954.4772,2118.122127,2142.0228,8.939537,-12.946209,5373.77829,434.379221,12.371168,851.267334,21.117614,710.2287,5.605949,7.685551,7.722027,7.649075,43.928396,0.935579,2149.295044,2035.503071,2149.795044,2060.996929,8.939765,-12.937406,5221.154548,433.337981,12.048689,862.337952,20.517841,710.904355,4.300539,8.49122,7.621673,9.360766,273.163492,0.958414,2297.80447,1934.269056,2298.30447,2162.230944,8.940872,-12.948176,6658.02076,438.406991,15.186849,933.468445,26.164368,719.084738,4.548975,6.651425,4.482172,8.820677,79.677723,0.60308,1739.285009,2554.752273,1739.785009,1541.747727,8.936689,-12.881731,475225.4016,751.679546,632.218083,13258.66016,1867.517821,712.949974,5.127916,7.788831,7.450517,8.127146,287.59719,0.988742,2623.863447,2215.210819,2624.363447,1881.289181,8.943261,-12.917385,383820.2906,701.141169,547.42227,11053.95117,1508.318432,713.413065,5.706338,7.798522,7.386333,8.21071,285.607483,0.984807,2957.833679,1716.058655,2958.333679,2380.441345,8.945775,-12.970963,355937.9751,684.846999,519.733569,9931.540039,1398.747856,712.648635,5.791199,7.795261,7.307973,8.28255,282.02736,0.981401,2718.303024,1360.31794,2718.803024,2736.18206,8.944033,-13.009743,630522.8728,828.630917,760.921249,16469.9707,2477.798319,704.842219,5.603118,7.818213,7.328105,8.308321,279.340734,0.982621,1449.841683,1552.840813,1450.341683,2543.659187,8.934628,-12.990454,871813.022,938.485297,928.957571,23769.12109,3426.008689,707.294544,5.595575,7.833724,7.426298,8.241151,277.585478,0.988447,1490.061962,2032.395996,1490.561962,2064.104004,8.934887,-12.938532,343949.2565,677.067753,507.998284,10392.98047,1351.635169,707.347601,5.412657,7.76847,7.425964,8.110975,284.459794,0.989891
