Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,AIRMASS,EXPTIME,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_C10,rel_flux_C11,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_err_C10,rel_flux_err_C11,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,rel_flux_SNR_C10,rel_flux_SNR_C11,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9,X(IJ)_C10,Y(IJ)_C10,X(FITS)_C10,Y(FITS)_C10,RA_C10,DEC_C10,Source-Sky_C10,Source_Error_C10,Source_SNR_C10,Peak_C10,Mean_C10,Sky/Pixel_C10,Width_C10,X-Width_C10,Y-Width_C10,Angle_C10,Roundness_C10,X(IJ)_C11,Y(IJ)_C11,X(FITS)_C11,Y(FITS)_C11,RA_C11,DEC_C11,Source-Sky_C11,Source_Error_C11,Source_SNR_C11,Peak_C11,Mean_C11,Sky/Pixel_C11,Width_C11,X-Width_C11,Y-Width_C11,Angle_C11,Roundness_C11
lsc1m004-fa03-20190203-0118-e91.fits,1,145997.7031,58518.61238,2458518.612000,NaN,1.051543,42,9.85547,1.4,9,18,22,0.026522,0.244671,0.104189,0.335232,0.119933,0.064886,0.024686,0.083129,0.045234,0.095618,0.062235,0.000043,0.000145,0.000085,0.000182,0.000093,0.000066,0.000042,0.000075,0.000055,0.000081,0.000065,617.436344,1683.263159,1219.037429,1838.540654,1295.166667,981.472986,581.683826,1104.381136,816.966878,1173.285752,961.196333,15145601.46,3622.187811,2041.641911,2033.241776,2042.141911,2063.258224,4.10929,-25.094265,401685.9974,643.438812,624.280025,14824.33106,1429.046378,107.710861,6.832327,6.674474,6.99018,298.163165,0.993062,2618.555352,2177.895083,2619.055352,1918.604917,4.113874,-25.078046,2977244.408,1578.664554,1885.925924,114833.2656,9850.18769,152.323168,6.804814,6.652845,6.956782,301.562015,0.990248,1937.642804,1127.39079,1938.142804,2969.10921,4.108525,-25.192373,1429112.689,1115.996775,1280.570627,48448.46094,4886.445397,122.736433,7.020953,6.72838,7.313526,287.923471,0.989465,562.932692,2644.303265,563.432692,1452.196735,4.097476,-25.029459,3802550.708,1777.099406,2139.751269,145997.7031,12548.03297,161.874309,6.77242,6.612504,6.932336,285.988637,0.996904,668.158733,1293.668141,668.658733,2802.831859,4.098395,-25.175507,1621933.542,1183.072395,1370.950373,54516.32031,5412.293663,129.122516,7.155807,6.985163,7.326451,277.529248,0.997563,1510.875671,3047.278912,1511.375671,1049.221088,4.104995,-24.985044,922856.012,912.351802,1011.513333,37543.19141,3132.25325,116.38393,6.739046,6.663679,6.814414,305.653975,0.99513,1919.873732,3389.520117,1920.373732,706.979883,4.108226,-24.947637,364878.2817,621.062788,587.506269,15111.58887,1291.442906,106.773161,6.757012,6.819492,6.694532,321.967347,0.994104,1130.292832,3192.622281,1130.792832,903.877719,4.101957,-24.969656,1162410.718,1012.058297,1148.561029,50255.09375,3955.493228,119.154224,6.701082,6.629987,6.772176,305.031544,0.996129,617.572581,2151.902491,618.072581,1944.597509,4.09794,-25.08269,655444.5805,786.18642,833.701224,25109.75,2245.778624,110.77999,6.853175,6.663531,7.04282,282.254377,0.996306,3092.102668,1503.654447,3092.602668,2592.845553,4.117698,-25.150506,1321806.316,1076.959651,1227.349896,48951.30859,4427.351206,121.793172,6.965368,6.745943,7.184793,298.707719,0.98634,3101.343566,998.284575,3101.843566,3098.215425,4.117811,-25.205174,887364.2027,896.980158,989.279634,29922.04102,3033.053086,114.091893,7.080688,6.753552,7.407824,293.276383,0.982022
lsc1m004-fa03-20190203-0119-e91.fits,2,145779.7344,58518.61333,2458518.613000,NaN,1.052998,42,9.924302,1.4,9,18,22,0.026477,0.244183,0.104141,0.335372,0.119798,0.065098,0.024697,0.083271,0.045096,0.095664,0.062408,0.000043,0.000145,0.000085,0.000183,0.000093,0.000067,0.000043,0.000076,0.000055,0.000081,0.000065,613.943984,1679.831161,1218.043296,1836.339945,1294.069099,978.77457,580.175669,1100.850538,813.443591,1174.002014,957.876845,15124281.51,3623.151632,2041.97526,2033.220388,2042.47526,2063.279612,4.10929,-25.094268,400449.6914,645.164568,620.693869,15003.14844,1397.685484,110.065897,6.845988,6.662281,7.029695,298.047094,0.990757,2618.921581,2177.852008,2619.421581,1918.647992,4.113875,-25.078053,2968287.498,1577.331319,1881.841477,112108.4922,9758.304088,152.19568,6.862902,6.733481,6.992323,303.763052,0.990272,1938.091015,1127.34042,1938.591015,2969.15958,4.108526,-25.192377,1426503.43,1114.757558,1279.653517,49318.13281,4711.839863,125.012115,7.070385,6.737489,7.403282,288.513049,0.986149,563.163459,2644.269835,563.663459,1452.230165,4.097475,-25.029462,3798388.219,1776.831097,2137.731733,145779.7344,12340.40284,166.081628,6.822557,6.69539,6.949723,293.081777,0.997105,668.501525,1293.61268,669.001525,2802.88732,4.098396,-25.17551,1618025.593,1181.089243,1369.943552,51764.83203,5453.68499,131.232382,7.170251,6.989159,7.351344,278.638972,0.997205,1511.136872,3047.282702,1511.636872,1049.217298,4.104995,-24.985046,924381.0443,916.445259,1008.659312,38700.72266,3070.637174,117.343102,6.748211,6.654878,6.841544,302.322249,0.995829,1920.184842,3389.477561,1920.684842,707.022439,4.108226,-24.947645,364524.14,622.084784,585.971799,15284.81445,1290.831601,107.311666,6.771735,6.738517,6.804952,310.932622,0.995193,1130.461719,3192.648019,1130.961719,903.851981,4.101956,-24.969655,1162603.701,1015.610961,1144.733315,49462.53516,3920.407401,121.048899,6.708809,6.638716,6.778903,304.181493,0.996789,617.654633,2152.016201,618.154633,1944.483799,4.097939,-25.082677,652608.8622,786.265469,830.010839,24437.5293,2218.578945,113.389066,6.884149,6.672982,7.095315,282.318168,0.995453,3092.443121,1503.68468,3092.943121,2592.81532,4.117698,-25.150504,1320525.093,1075.002303,1228.392804,45824.37109,4439.170921,123.729441,6.997277,6.752024,7.242531,297.653817,0.984868,3101.710871,998.257557,3102.210871,3098.242443,4.117811,-25.205178,888433.9285,901.275953,985.751285,29430.56055,3002.008669,117.482927,7.103129,6.719215,7.487044,294.159616,0.973729
lsc1m004-fa03-20190203-0120-e91.fits,3,162703.7031,58518.61428,2458518.614000,NaN,1.054771,42,9.5885,1.4,9,18,22,0.026365,0.244696,0.103649,0.335629,0.119683,0.064865,0.024669,0.083429,0.045283,0.095724,0.062292,0.000043,0.000145,0.000085,0.000182,0.000092,0.000066,0.000042,0.000075,0.000055,0.000081,0.000065,617.742261,1683.646552,1218.602948,1839.707247,1295.750321,981.836759,586.866129,1105.10538,818.441781,1176.979275,963.919797,15102030.39,3608.174701,2041.798778,2032.97198,2042.298778,2063.52802,4.10929,-25.09427,398162.007,637.485178,624.582376,17042.29688,1486.876941,109.153733,6.583798,6.355227,6.812369,293.351863,0.989773,2618.748401,2177.53746,2619.248401,1918.96254,4.113875,-25.07806,2968920.731,1574.296736,1885.871109,129404.0547,10496.2438,151.572261,6.556247,6.380645,6.73185,300.643806,0.987585,1937.880402,1127.072591,1938.380402,2969.427409,4.108525,-25.192385,1418305.573,1108.124846,1279.914965,52828.12109,5048.146834,123.474706,6.829567,6.506281,7.152853,287.779868,0.986517,563.123316,2644.076192,563.623316,1452.423808,4.097476,-25.029461,3794973.751,1772.759007,2140.716102,162703.7031,13338.43205,161.439857,6.592322,6.453072,6.731573,286.030758,0.997517,668.305711,1293.41745,668.805711,2803.08255,4.098395,-25.175513,1614253.404,1177.02774,1371.465896,56707.25391,5735.186199,130.139657,6.988119,6.819593,7.156645,275.951414,0.997573,1510.903129,3047.066543,1511.403129,1049.433457,4.104994,-24.985043,919918.1894,909.148236,1011.846202,42011.45313,3300.203266,117.095344,6.482554,6.403855,6.561253,304.342017,0.99554,1919.857143,3389.297286,1920.357143,707.202714,4.108224,-24.947636,363588.948,613.302276,592.838087,17676.27539,1375.141108,108.280662,6.427062,6.410729,6.443395,312.788284,0.995657,1130.26327,3192.36968,1130.76327,904.13032,4.101955,-24.969659,1162920.763,1011.869926,1149.278908,57098.11328,4143.48951,119.542231,6.473319,6.407214,6.539423,303.294216,0.997358,617.624865,2151.781569,618.124865,1944.718431,4.097939,-25.082682,654239.3314,783.299144,835.235601,27381.68555,2384.334601,112.670256,6.661911,6.45647,6.867351,276.726487,0.995986,3092.314382,1503.449078,3092.814382,2593.050922,4.117698,-25.150503,1319340.759,1071.336775,1231.490219,53917.5,4687.942293,122.749354,6.717978,6.414894,7.021063,294.745569,0.980782,3101.455737,998.046547,3101.955737,3098.453453,4.117811,-25.205176,885568.942,892.532359,992.198135,32420.76758,3212.72432,116.329418,6.873931,6.427425,7.320436,290.854275,0.969971
lsc1m004-fa03-20190203-0121-e91.fits,4,167479.7344,58518.61523,2458518.615000,NaN,1.056578,42,9.667413,1.4,9,18,22,0.026528,0.245123,0.104203,0.334584,0.120191,0.065109,0.02463,0.083316,0.045101,0.095299,0.062169,0.000043,0.000145,0.000085,0.000182,0.000092,0.000066,0.000042,0.000075,0.000055,0.000081,0.000065,621.914722,1686.809264,1223.530439,1840.336026,1299.499087,984.922164,587.293918,1107.18239,819.352731,1175.337703,962.266279,15147786.19,3614.490281,2042.072982,2033.077976,2042.572982,2063.422024,4.10929,-25.094263,401843.153,638.984421,628.877857,16724.55469,1472.645378,105.831932,6.665604,6.456697,6.87451,292.203784,0.992316,2619.061091,2177.6801,2619.561091,1918.8199,4.113875,-25.078052,2982091.755,1577.992804,1889.800604,131028.4766,10293.88088,150.711644,6.626205,6.425099,6.827311,297.876912,0.988387,1938.157296,1127.202744,1938.657296,2969.297256,4.108525,-25.192374,1429482.082,1112.004825,1285.499891,53206.09375,5015.16647,119.679888,6.873697,6.510748,7.236646,284.948978,0.985243,563.326935,2644.060286,563.826935,1452.439714,4.097476,-25.029461,3797596.124,1774.275972,2140.363835,167479.7344,13033.95496,160.747763,6.604552,6.422335,6.786769,282.196543,0.996335,668.567527,1293.427918,669.067527,2803.072082,4.098395,-25.175509,1625279.421,1181.387545,1375.737731,57363.35938,5674.593571,127.564831,6.977488,6.760638,7.194337,273.215661,0.996095,1511.347441,3047.093609,1511.847441,1049.406391,4.104996,-24.985043,925965.0382,912.144884,1015.151271,43579.61719,3242.892494,114.63223,6.501347,6.37814,6.624553,295.475703,0.996383,1920.291407,3389.349391,1920.791407,707.150609,4.108226,-24.947636,364118.7933,613.755615,593.263482,18311.29883,1350.874003,103.891834,6.505552,6.448005,6.563098,306.983429,0.995898,1130.764722,3192.408059,1131.264722,904.091941,4.101958,-24.969657,1164991.487,1011.715657,1151.500898,55618.09375,4081.09816,118.542083,6.516622,6.42412,6.609123,295.787844,0.997914,617.950115,2151.778299,618.450115,1944.721701,4.09794,-25.08268,653693.7819,781.780912,836.159814,27169.08984,2340.248223,109.211424,6.674874,6.450417,6.899332,274.168098,0.99539,3092.576809,1503.524345,3093.076809,2592.975655,4.117698,-25.150505,1317964.232,1072.012743,1229.429632,48993.31641,4619.047742,120.876302,6.810599,6.554748,7.066451,296.793216,0.984025,3101.767733,998.162661,3102.267733,3098.337339,4.117811,-25.205172,886603.4741,895.280229,990.308336,31318.4082,3119.041878,113.606373,6.906632,6.537152,7.276113,291.797031,0.9783
lsc1m004-fa03-20190203-0122-e91.fits,5,147426.1406,58518.61618,2458518.616000,NaN,1.05842,42,9.871364,1.4,9,18,22,0.02651,0.244503,0.104461,0.336255,0.11976,0.064688,0.024565,0.083285,0.045065,0.095341,0.062227,0.000043,0.000145,0.000086,0.000183,0.000092,0.000066,0.000042,0.000075,0.000055,0.000081,0.000065,619.568201,1681.637933,1220.17501,1839.182925,1295.45402,977.961219,582.107981,1105.187097,814.294168,1173.350186,959.116685,15130632.41,3619.707831,2042.110159,2033.160192,2042.610159,2063.339808,4.10929,-25.094261,401111.3643,640.253775,626.488089,15321.16406,1415.32223,104.500778,6.797224,6.630007,6.964441,297.128481,0.992914,2619.063057,2177.738883,2619.563057,1918.761117,4.113874,-25.078052,2972661.732,1578.110169,1883.684542,122288.8516,9770.7716,150.507096,6.777663,6.586402,6.968925,297.461584,0.99037,1938.177156,1127.232798,1938.677156,2969.267202,4.108525,-25.192373,1431070.929,1116.324391,1281.948993,49141.07813,4782.522291,121.053466,6.984591,6.610404,7.358779,284.706677,0.984957,563.316787,2644.160155,563.816787,1452.339845,4.097476,-25.029464,3807466.191,1778.133315,2141.2715,147426.1406,12525.25677,163.353555,6.835485,6.684544,6.986427,285.208804,0.99738,668.448111,1293.517956,668.948111,2802.982044,4.098394,-25.175506,1618248.723,1180.037994,1371.353068,51414.89453,5541.009045,128.805957,7.159656,6.98069,7.338623,275.343747,0.997415,1511.239405,3047.184646,1511.739405,1049.315354,4.104994,-24.985046,919300.6501,912.298661,1007.675106,38768.9375,3099.122722,114.380352,6.730159,6.662753,6.797564,305.21422,0.996425,1920.235294,3389.451247,1920.735294,707.048753,4.108225,-24.947639,362773.4768,617.016693,587.947588,16538.74219,1294.207557,104.786321,6.665995,6.705533,6.626457,320.652875,0.996339,1130.603482,3192.469836,1131.103482,904.030164,4.101956,-24.969665,1163269.386,1011.974183,1149.505003,51507.90625,3996.606263,119.041643,6.653259,6.565771,6.740746,298.520103,0.997664,617.752193,2151.860918,618.252193,1944.639082,4.097938,-25.082682,652461.7325,785.278064,830.867131,24516.28711,2236.02776,110.745244,6.861175,6.675811,7.046539,279.320681,0.996753,3092.614765,1503.480567,3093.114765,2593.019433,4.117698,-25.15051,1316999.288,1072.943623,1227.463643,45803.92969,4525.554601,120.874708,6.933109,6.663757,7.20246,294.132869,0.986417,3101.889187,998.049218,3102.389187,3098.450782,4.117811,-25.205183,886380.3021,898.034145,987.022941,28202.93555,2998.823243,111.590989,7.107586,6.685412,7.52976,289.960379,0.976175
lsc1m004-fa03-20190203-0123-e91.fits,6,164702.3906,58518.61712,2458518.617000,NaN,1.060305,42,9.744213,1.4,9,18,22,0.026469,0.244171,0.104102,0.336168,0.120015,0.064634,0.024632,0.083028,0.045326,0.09552,0.062419,0.000043,0.000145,0.000085,0.000183,0.000093,0.000066,0.000042,0.000075,0.000055,0.000081,0.000065,616.110513,1683.137519,1219.402943,1841.064757,1296.23672,979.209542,585.099664,1104.128748,819.993855,1175.536766,962.410649,15126669.65,3614.489438,2042.208848,2033.064804,2042.708848,2063.435196,4.109291,-25.094275,400384.9901,642.778183,622.897604,16566.45117,1438.198225,103.581592,6.663739,6.405506,6.921972,286.586543,0.991452,2618.977204,2177.768598,2619.477204,1918.731402,4.113874,-25.078053,2968634.002,1574.724776,1885.176411,125716.0469,10142.29678,146.896103,6.650412,6.435866,6.864958,295.80943,0.989224,1938.195698,1127.212963,1938.695698,2969.287037,4.108526,-25.192374,1426240.964,1113.494557,1280.869273,51640.46875,4875.205465,121.068917,6.880893,6.492014,7.269772,282.766195,0.984409,563.256691,2644.335734,563.756691,1452.164266,4.097476,-25.029451,3805731.82,1775.657407,2143.280458,164702.3906,12929.29537,158.383219,6.65948,6.444773,6.874186,272.283754,0.995824,668.52153,1293.560485,669.02153,2802.939515,4.098396,-25.175502,1620892.463,1181.3452,1372.073516,55526.66797,5658.562137,126.505951,7.026573,6.789452,7.263694,271.35795,0.995445,1511.189098,3047.306935,1511.689098,1049.193065,4.104995,-24.985041,918341.4635,910.17912,1008.967843,43262.85547,3205.792117,113.733317,6.531156,6.399904,6.662408,294.959022,0.996107,1920.265147,3389.519247,1920.765147,706.980753,4.108226,-24.947641,363639.3835,615.276566,591.017769,18347.42188,1326.043407,101.668378,6.456746,6.393784,6.519708,304.248037,0.99717,1130.504061,3192.616006,1131.004061,903.883994,4.101956,-24.969658,1159652.641,1009.986986,1148.185726,58202.82031,4060.057568,115.660829,6.492089,6.358199,6.625979,289.773177,0.997141,617.872304,2151.912635,618.372304,1944.587365,4.09794,-25.082681,655902.6091,783.73533,836.892997,25680.93164,2294.281747,107.939717,6.762189,6.480815,7.043562,274.841403,0.992897,3092.670184,1503.565343,3093.170184,2592.934657,4.117698,-25.150503,1318915.351,1072.429812,1229.838388,48579.13672,4561.228143,120.435714,6.797771,6.448083,7.147459,291.978178,0.979682,3101.932539,998.153718,3102.432539,3098.346282,4.117811,-25.205171,888718.95,897.194613,990.553149,32598.12695,3085.586503,113.282322,6.926553,6.485132,7.367974,289.137388,0.973853
lsc1m004-fa03-20190203-0124-e91.fits,7,147865.7969,58518.61807,2458518.618000,NaN,1.062218,42,9.973892,1.4,9,18,22,0.026523,0.244679,0.104074,0.334773,0.119958,0.064873,0.024713,0.083267,0.045202,0.095467,0.062632,0.000043,0.000146,0.000086,0.000183,0.000093,0.000067,0.000042,0.000076,0.000056,0.000081,0.000065,613.790012,1679.71697,1215.450615,1834.185628,1293.039459,975.425923,582.591347,1101.344736,813.384758,1172.980859,961.44039,15108209.03,3621.338925,2042.159806,2032.951773,2042.659806,2063.548227,4.109291,-25.094284,400721.9103,645.760636,620.542486,15294.19043,1383.788942,103.527248,6.843769,6.576362,7.111177,288.299852,0.990554,2619.007902,2177.684239,2619.507902,1918.815761,4.113875,-25.078054,2969969.07,1578.063417,1882.034041,117285.7734,9548.682322,150.046024,6.815096,6.565339,7.064853,292.961278,0.988928,1938.118104,1127.217121,1938.618104,2969.282879,4.108526,-25.192387,1424152.065,1115.49619,1276.698278,49072.73828,4657.140831,121.624699,7.051628,6.656788,7.446468,283.314387,0.984405,563.386152,2644.203473,563.886152,1452.296527,4.097475,-25.029459,3789271.917,1775.23677,2134.516354,147865.7969,12307.59833,162.496036,6.818425,6.594127,7.042723,277.712344,0.995352,668.696041,1293.529652,669.196041,2802.970348,4.098396,-25.175521,1618234.812,1182.220209,1368.809972,50624.47656,5364.491641,127.485776,7.161635,6.960461,7.36281,85.547642,0.996771,1511.19555,3047.191189,1511.69555,1049.308811,4.104994,-24.985036,920399.5951,915.803883,1005.018227,39269.73828,3027.229474,114.572528,6.673373,6.533682,6.813065,293.632475,0.996197,1920.191899,3389.45721,1920.691899,707.04279,4.108225,-24.947622,364362.0719,619.169186,588.469324,15882.26953,1279.872536,104.511014,6.696069,6.597537,6.794601,298.113283,0.997199,1130.613678,3192.477779,1131.113678,904.022221,4.101956,-24.969654,1161313.352,1013.93727,1145.350296,51185.54688,3850.891809,116.765275,6.654194,6.502923,6.805465,291.065377,0.996245,617.995865,2151.855456,618.495865,1944.644544,4.09794,-25.082689,653388.62,787.245465,829.968097,24584.56836,2203.320608,109.126313,6.860182,6.612507,7.107857,274.44999,0.994672,3092.327361,1503.561295,3092.827361,2592.938705,4.117698,-25.150504,1316638.648,1072.805982,1227.284961,48821.18359,4382.4948,121.528302,6.937159,6.580918,7.2934,291.891119,0.97987,3101.544773,998.205686,3102.044773,3098.294314,4.117811,-25.205175,890478.8755,899.758512,989.686525,29105.63867,2985.582414,113.069912,7.061408,6.598941,7.523875,289.911726,0.971161
lsc1m004-fa03-20190203-0125-e91.fits,8,160625.9219,58518.61902,2458518.619000,NaN,1.064168,42,9.597508,1.4,9,18,22,0.026351,0.244736,0.10438,0.335188,0.120223,0.064556,0.024679,0.083212,0.045295,0.095265,0.062305,0.000042,0.000145,0.000085,0.000182,0.000092,0.000066,0.000042,0.000075,0.000055,0.000081,0.000065,621.389979,1685.228327,1225.097549,1841.616126,1300.103136,981.995958,586.748422,1107.483546,822.183868,1175.629906,964.308263,15121862.98,3607.337183,2041.917279,2033.358772,2042.417279,2063.141228,4.109291,-25.094269,398477.1962,634.183046,628.331518,16271.27832,1482.087893,103.274066,6.647041,6.428377,6.865705,289.396806,0.99289,2618.687874,2178.001115,2619.187874,1918.498885,4.113874,-25.078052,2973213.894,1575.411753,1887.261465,119058.1172,10326.56393,144.324564,6.59487,6.426844,6.762897,297.64183,0.992005,1937.870052,1127.519471,1938.370052,2968.980529,4.108526,-25.192374,1429230.444,1110.256465,1287.297566,53448.28906,5081.331517,118.725808,6.797314,6.420855,7.173773,280.809102,0.98589,563.062844,2644.483989,563.562844,1452.016011,4.097476,-25.029457,3796218.85,1771.986761,2142.3517,160625.9219,13383.06187,155.818486,6.594912,6.478423,6.7114,272.957562,0.998739,668.394808,1293.75084,668.894808,2802.74916,4.098396,-25.175513,1622887.922,1179.069291,1376.414375,54349.39453,5739.700353,124.171212,7.016381,6.86857,7.164192,82.932196,0.998114,1511.046135,3047.518192,1511.546135,1048.981808,4.104995,-24.985037,917004.1205,906.203854,1011.918143,44192.85156,3285.404442,112.379803,6.445766,6.384677,6.506855,303.16488,0.997771,1919.985735,3389.702793,1920.485735,706.797207,4.108226,-24.947637,364198.5453,614.47637,592.697398,17848.35352,1348.841506,101.586214,6.43558,6.406462,6.464699,310.25465,0.996988,1130.287895,3192.875458,1130.787895,903.624542,4.101956,-24.969648,1161655.721,1008.543945,1151.81468,56305.34766,4147.833226,114.306415,6.470313,6.407101,6.533525,300.29206,0.998418,617.548912,2152.144307,618.048912,1944.355693,4.097939,-25.082681,655263.3425,780.851449,839.165174,26804.46875,2374.730678,107.383472,6.654703,6.420927,6.888478,273.150315,0.995016,3092.304003,1503.770666,3092.804003,2592.729334,4.117698,-25.150509,1315277.99,1069.564029,1229.73282,49463.04688,4636.654391,116.798756,6.795419,6.524965,7.065873,295.891604,0.983497,3101.546514,998.412231,3102.046514,3098.087769,4.117811,-25.205175,886912.1515,893.590928,992.525913,30086.64258,3136.400322,109.396392,6.876999,6.482399,7.271598,288.392068,0.979603
lsc1m004-fa03-20190203-0126-e91.fits,9,159197,58518.61997,2458518.620000,NaN,1.066163,42,9.834369,1.4,9,18,22,0.026635,0.244355,0.104122,0.335889,0.120274,0.064965,0.024693,0.082999,0.045133,0.09534,0.062212,0.000043,0.000145,0.000085,0.000182,0.000093,0.000066,0.000043,0.000075,0.000055,0.000081,0.000065,621.191534,1683.709994,1220.695712,1840.86185,1298.715961,982.060866,579.786011,1103.422897,816.462126,1174.288241,962.009697,15149878.36,3620.282453,2041.859491,2033.100673,2042.359491,2063.399327,4.109291,-25.09428,403516.3788,642.387739,628.15081,16629.85156,1420.3033,101.622324,6.711898,6.431064,6.992733,291.046837,0.987327,2618.874325,2177.798322,2619.374325,1918.701678,4.113875,-25.078056,2974989.809,1577.34176,1886.078137,121841.4219,9931.486099,145.335411,6.701748,6.441789,6.961706,294.189222,0.986399,1937.990645,1127.277009,1938.490645,2969.222991,4.108527,-25.19238,1428676.976,1114.0699,1282.394377,54602.97656,4817.346437,117.75112,6.895867,6.449442,7.342292,286.211654,0.976668,562.928515,2644.333377,563.428515,1452.166623,4.097475,-25.029465,3809206.635,1777.52188,2142.9872,159197,12729.91603,158.276969,6.656879,6.433574,6.880184,283.737549,0.994295,668.106689,1293.579145,668.606689,2802.920855,4.098395,-25.175517,1626504.774,1182.851313,1375.0712,58414.67969,5440.342089,124.96701,7.046489,6.819532,7.273445,278.724581,0.99545,1511.021342,3047.279766,1511.521342,1049.220234,4.104995,-24.985052,924177.2268,913.123996,1012.104852,41614.30469,3152.943303,112.886636,6.565069,6.409665,6.720472,296.896211,0.993584,1920.005102,3389.583991,1920.505102,706.916009,4.108226,-24.947639,365076.0589,623.48597,585.540135,16522.44531,1295.663933,102.604917,6.549144,6.458968,6.639319,304.542935,0.994051,1130.142836,3192.699509,1130.642836,903.800491,4.101955,-24.969658,1161051.683,1011.903628,1147.393538,55309.27734,3921.864693,115.137863,6.539381,6.39274,6.686022,297.465671,0.993913,617.47876,2151.994368,617.97876,1944.505632,4.097939,-25.082687,654226.6332,785.25904,833.1348,27050.43555,2258.742885,106.681592,6.722654,6.42506,7.020249,279.501575,0.991266,3092.214165,1503.642643,3092.714165,2592.857357,4.117697,-25.150501,1318661.472,1073.474702,1228.404795,51233.21094,4472.241285,120.223225,6.886352,6.52848,7.244223,293.653511,0.976631,3101.443306,998.198408,3101.943306,3098.301592,4.11781,-25.205174,887307.0862,896.16191,990.119169,31342.70117,3021.128159,111.924598,6.991475,6.473554,7.509396,289.338963,0.964375
