 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_T7,rel_flux_T8,rel_flux_T9,rel_flux_T10,rel_flux_T11,rel_flux_T12,rel_flux_T13,rel_flux_T14,rel_flux_T15,rel_flux_T16,rel_flux_T17,rel_flux_T18,rel_flux_T19,rel_flux_T20,rel_flux_T21,rel_flux_C22,rel_flux_C23,rel_flux_C24,rel_flux_C25,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_T7,rel_flux_err_T8,rel_flux_err_T9,rel_flux_err_T10,rel_flux_err_T11,rel_flux_err_T12,rel_flux_err_T13,rel_flux_err_T14,rel_flux_err_T15,rel_flux_err_T16,rel_flux_err_T17,rel_flux_err_T18,rel_flux_err_T19,rel_flux_err_T20,rel_flux_err_T21,rel_flux_err_C22,rel_flux_err_C23,rel_flux_err_C24,rel_flux_err_C25,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_T7,rel_flux_SNR_T8,rel_flux_SNR_T9,rel_flux_SNR_T10,rel_flux_SNR_T11,rel_flux_SNR_T12,rel_flux_SNR_T13,rel_flux_SNR_T14,rel_flux_SNR_T15,rel_flux_SNR_T16,rel_flux_SNR_T17,rel_flux_SNR_T18,rel_flux_SNR_T19,rel_flux_SNR_T20,rel_flux_SNR_T21,rel_flux_SNR_C22,rel_flux_SNR_C23,rel_flux_SNR_C24,rel_flux_SNR_C25,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_T7,Y(IJ)_T7,X(FITS)_T7,Y(FITS)_T7,RA_T7,DEC_T7,Source-Sky_T7,Source_Error_T7,Source_SNR_T7,Peak_T7,Mean_T7,Sky/Pixel_T7,FWHM_T7,Width_T7,X-Width_T7,Y-Width_T7,Angle_T7,Roundness_T7,X(IJ)_T8,Y(IJ)_T8,X(FITS)_T8,Y(FITS)_T8,RA_T8,DEC_T8,Source-Sky_T8,Source_Error_T8,Source_SNR_T8,Peak_T8,Mean_T8,Sky/Pixel_T8,FWHM_T8,Width_T8,X-Width_T8,Y-Width_T8,Angle_T8,Roundness_T8,X(IJ)_T9,Y(IJ)_T9,X(FITS)_T9,Y(FITS)_T9,RA_T9,DEC_T9,Source-Sky_T9,Source_Error_T9,Source_SNR_T9,Peak_T9,Mean_T9,Sky/Pixel_T9,FWHM_T9,Width_T9,X-Width_T9,Y-Width_T9,Angle_T9,Roundness_T9,X(IJ)_T10,Y(IJ)_T10,X(FITS)_T10,Y(FITS)_T10,RA_T10,DEC_T10,Source-Sky_T10,Source_Error_T10,Source_SNR_T10,Peak_T10,Mean_T10,Sky/Pixel_T10,FWHM_T10,Width_T10,X-Width_T10,Y-Width_T10,Angle_T10,Roundness_T10,X(IJ)_T11,Y(IJ)_T11,X(FITS)_T11,Y(FITS)_T11,RA_T11,DEC_T11,Source-Sky_T11,Source_Error_T11,Source_SNR_T11,Peak_T11,Mean_T11,Sky/Pixel_T11,FWHM_T11,Width_T11,X-Width_T11,Y-Width_T11,Angle_T11,Roundness_T11,X(IJ)_T12,Y(IJ)_T12,X(FITS)_T12,Y(FITS)_T12,RA_T12,DEC_T12,Source-Sky_T12,Source_Error_T12,Source_SNR_T12,Peak_T12,Mean_T12,Sky/Pixel_T12,FWHM_T12,Width_T12,X-Width_T12,Y-Width_T12,Angle_T12,Roundness_T12,X(IJ)_T13,Y(IJ)_T13,X(FITS)_T13,Y(FITS)_T13,RA_T13,DEC_T13,Source-Sky_T13,Source_Error_T13,Source_SNR_T13,Peak_T13,Mean_T13,Sky/Pixel_T13,FWHM_T13,Width_T13,X-Width_T13,Y-Width_T13,Angle_T13,Roundness_T13,X(IJ)_T14,Y(IJ)_T14,X(FITS)_T14,Y(FITS)_T14,RA_T14,DEC_T14,Source-Sky_T14,Source_Error_T14,Source_SNR_T14,Peak_T14,Mean_T14,Sky/Pixel_T14,FWHM_T14,Width_T14,X-Width_T14,Y-Width_T14,Angle_T14,Roundness_T14,X(IJ)_T15,Y(IJ)_T15,X(FITS)_T15,Y(FITS)_T15,RA_T15,DEC_T15,Source-Sky_T15,Source_Error_T15,Source_SNR_T15,Peak_T15,Mean_T15,Sky/Pixel_T15,FWHM_T15,Width_T15,X-Width_T15,Y-Width_T15,Angle_T15,Roundness_T15,X(IJ)_T16,Y(IJ)_T16,X(FITS)_T16,Y(FITS)_T16,RA_T16,DEC_T16,Source-Sky_T16,Source_Error_T16,Source_SNR_T16,Peak_T16,Mean_T16,Sky/Pixel_T16,FWHM_T16,Width_T16,X-Width_T16,Y-Width_T16,Angle_T16,Roundness_T16,X(IJ)_T17,Y(IJ)_T17,X(FITS)_T17,Y(FITS)_T17,RA_T17,DEC_T17,Source-Sky_T17,Source_Error_T17,Source_SNR_T17,Peak_T17,Mean_T17,Sky/Pixel_T17,FWHM_T17,Width_T17,X-Width_T17,Y-Width_T17,Angle_T17,Roundness_T17,X(IJ)_T18,Y(IJ)_T18,X(FITS)_T18,Y(FITS)_T18,RA_T18,DEC_T18,Source-Sky_T18,Source_Error_T18,Source_SNR_T18,Peak_T18,Mean_T18,Sky/Pixel_T18,FWHM_T18,Width_T18,X-Width_T18,Y-Width_T18,Angle_T18,Roundness_T18,X(IJ)_T19,Y(IJ)_T19,X(FITS)_T19,Y(FITS)_T19,RA_T19,DEC_T19,Source-Sky_T19,Source_Error_T19,Source_SNR_T19,Peak_T19,Mean_T19,Sky/Pixel_T19,FWHM_T19,Width_T19,X-Width_T19,Y-Width_T19,Angle_T19,Roundness_T19,X(IJ)_T20,Y(IJ)_T20,X(FITS)_T20,Y(FITS)_T20,RA_T20,DEC_T20,Source-Sky_T20,Source_Error_T20,Source_SNR_T20,Peak_T20,Mean_T20,Sky/Pixel_T20,FWHM_T20,Width_T20,X-Width_T20,Y-Width_T20,Angle_T20,Roundness_T20,X(IJ)_T21,Y(IJ)_T21,X(FITS)_T21,Y(FITS)_T21,RA_T21,DEC_T21,Source-Sky_T21,Source_Error_T21,Source_SNR_T21,Peak_T21,Mean_T21,Sky/Pixel_T21,FWHM_T21,Width_T21,X-Width_T21,Y-Width_T21,Angle_T21,Roundness_T21,X(IJ)_C22,Y(IJ)_C22,X(FITS)_C22,Y(FITS)_C22,RA_C22,DEC_C22,Source-Sky_C22,Source_Error_C22,Source_SNR_C22,Peak_C22,Mean_C22,Sky/Pixel_C22,FWHM_C22,Width_C22,X-Width_C22,Y-Width_C22,Angle_C22,Roundness_C22,X(IJ)_C23,Y(IJ)_C23,X(FITS)_C23,Y(FITS)_C23,RA_C23,DEC_C23,Source-Sky_C23,Source_Error_C23,Source_SNR_C23,Peak_C23,Mean_C23,Sky/Pixel_C23,FWHM_C23,Width_C23,X-Width_C23,Y-Width_C23,Angle_C23,Roundness_C23,X(IJ)_C24,Y(IJ)_C24,X(FITS)_C24,Y(FITS)_C24,RA_C24,DEC_C24,Source-Sky_C24,Source_Error_C24,Source_SNR_C24,Peak_C24,Mean_C24,Sky/Pixel_C24,FWHM_C24,Width_C24,X-Width_C24,Y-Width_C24,Angle_C24,Roundness_C24,X(IJ)_C25,Y(IJ)_C25,X(FITS)_C25,Y(FITS)_C25,RA_C25,DEC_C25,Source-Sky_C25,Source_Error_C25,Source_SNR_C25,Peak_C25,Mean_C25,Sky/Pixel_C25,FWHM_C25,Width_C25,X-Width_C25,Y-Width_C25,Angle_C25,Roundness_C25
1,lsc1m009-fa04-20190904-0107-e91.fits,1,0,58731.58588,2458731.586,2458731.588,1.837806,35,16.491936,19,34,51,0.094165,0.003698,0.001241,0.005078,0.006263,0.008648,0.013699,0.055112,0.182703,0.004303,0.005425,0.004607,0.001275,0.000998,0.00091,0.00069,0.001282,0.001285,0.000611,0.001121,0.00193,0.131817,0.327202,0.914939,0.189357,0.000116,0.000067,0.000065,0.000067,0.000068,0.000069,0.000073,0.000097,0.000154,0.000067,0.000068,0.000067,0.000065,0.000065,0.000064,0.000064,0.000065,0.000066,0.000064,0.000065,0.000065,0.000143,0.000246,0.000592,0.000174,815.019995,55.34431,19.184233,75.360871,92.222073,124.642823,188.060663,571.003807,1185.107625,64.251339,79.853011,68.383055,19.700229,15.439784,14.145987,10.735757,19.812691,19.566392,9.517639,17.290223,29.559792,921.5971,1327.676331,1545.92813,1090.490555,9066733.776,2938.902401,2108.006997,2005.383436,2108.506997,2091.116564,19.787984,-87.323143,853764.4788,1134.114948,1010.322146,845.041834,3727.52417,752.802421,174.157367,3678,16.613932,15.269762,14.830005,15.709519,56.104211,0.976817,2069.740119,2051.193144,2070.240119,2045.306856,19.782323,-87.318046,33531.77584,605.778256,55.353218,348.810638,29.56647,173.154531,16.26731,15.435718,15.436727,15.434709,44.966416,0.987561,2108.007466,2099.934058,2108.507466,1996.565942,19.788471,-87.312914,11253.29254,586.579351,19.184604,254.075989,9.922533,171.945889,15.90602,16.312004,15.500642,17.123366,70.357957,0.983563,2377.517699,2081.971528,2378.017699,2014.528472,19.829881,-87.315673,46036.95662,610.704454,75.383365,381.806213,40.592849,172.115831,16.665567,16.237074,15.482335,16.991814,68.001482,0.983372,2384.995498,2286.833362,2385.495498,1809.666638,19.831729,-87.293523,56785.95017,615.477089,92.263305,438.641022,50.070718,171.872884,16.682512,15.212076,14.632122,15.79203,60.678855,0.978592,2323.348685,1875.529284,2323.848685,2220.970716,19.820746,-87.337872,78411.57088,628.576494,124.744676,542.18927,69.138998,170.804966,16.044371,14.946592,14.438695,15.45449,56.981495,0.972064,2260.88313,1824.263123,2261.38313,2272.236877,19.810826,-87.343242,124201.8654,659.206913,188.411048,717.7771,109.514354,173.217938,16.281971,15.699816,15.486557,15.913075,49.176446,0.96504,2264.55985,1756.7026,2265.05985,2339.7974,19.811109,-87.350563,499689.0182,859.9865,581.042863,2257.860596,440.598212,173.51163,16.435392,15.179447,14.78603,15.572865,54.050794,0.972204,2088.885412,1641.446827,2089.385412,2455.053173,19.783077,-87.362441,1656517.662,1290.532196,1283.592666,6860.395996,1460.625896,176.526874,16.52345,15.307694,14.996931,15.618456,52.637495,0.976268,1869.632552,1715.973025,1870.132552,2380.526975,19.749239,-87.353451,39016.2228,607.112021,64.265278,363.097504,34.402353,171.888448,16.637478,15.825435,15.453552,16.197317,52.353044,0.965763,2401.778689,1859.356653,2402.278689,2237.143347,19.832873,-87.33982,49188.04892,615.776017,79.879774,432.521454,43.371308,171.056064,16.278147,14.977813,14.202709,15.752918,57.165569,0.937231,2425.026736,1895.104484,2425.526736,2201.395516,19.836602,-87.336005,41766.34077,610.620269,68.39986,391.697571,36.827255,171.27157,16.030465,14.968162,14.689169,15.247156,51.927569,0.975783,2013.861151,2283.857219,2014.361151,1812.642781,19.775034,-87.292662,11563.79333,586.975788,19.700631,260.737427,10.196315,171.58352,14.270839,16.709251,16.446169,16.972333,47.586307,0.878068,1978.259591,2296.02518,1978.759591,1800.47482,19.76967,-87.291201,9051.637111,586.246768,15.439978,251.840805,7.981234,172.634812,16.739861,14.49582,13.627895,15.363746,284.072254,0.981688,2126.274975,2230.291719,2126.774975,1866.208281,19.791932,-87.298878,8255.098276,583.558557,14.146135,251.073685,7.27889,172.012926,19.920292,18.208501,21.389072,15.02793,19.27587,0.812089,2000.130581,2196.50285,2000.630581,1899.99715,19.772437,-87.302055,6254.116202,582.546551,10.735822,234.870834,5.514535,170.554713,16.807863,12.935637,16.355532,9.515742,13.919307,0.687636,2055.079476,1939.855696,2055.579476,2156.644304,19.77945,-87.330033,11622.20884,586.592168,19.813099,255.571671,10.247823,171.541672,15.751239,16.618161,17.37027,15.866051,22.808053,0.983322,2137.5649,1668.177564,2138.0649,2428.322436,19.790843,-87.359727,11654.51787,595.627603,19.566786,267.986053,10.276311,173.769668,15.434959,14.910338,15.358685,14.461992,7.501733,0.996131,2171.104927,2068.758688,2171.604927,2027.741312,19.79803,-87.316506,5542.031243,582.287776,9.517684,247.648361,4.886657,171.332816,14.615707,16.815324,15.732572,17.898076,54.936467,0.857662,2163.400862,2317.139863,2163.900862,1779.360137,19.798024,-87.289609,10166.44789,587.979005,17.290495,251.756104,8.964213,171.720452,15.026204,15.641204,14.436982,16.845426,85.46991,0.975973,2476.849618,2261.129335,2477.349618,1835.370665,19.845691,-87.296505,17498.04165,591.926975,29.561149,289.859741,15.428808,172.125318,17.100455,15.026174,12.965753,17.086595,78.082224,0.913398,1244.529398,2457.187736,1245.029398,1639.312264,19.659527,-87.269598,1055959.849,1087.807901,970.722724,4217.133789,931.087145,174.790018,17.709687,15.69003,15.383766,15.996293,59.216426,0.993282,908.948521,2618.243459,909.448521,1478.256541,19.6108,-87.249547,2235270.853,1462.453771,1528.43864,8256.375977,1970.938534,184.860023,18.114998,15.926528,15.746546,16.106509,56.818398,0.996823,1867.869492,3057.696221,1868.369492,1038.803779,19.757644,-87.208349,4331995.329,1954.188343,2216.774727,16968.69727,3819.714516,187.322562,17.461914,15.670833,14.895942,16.445724,70.348038,0.983745,1382.474807,1393.493164,1382.974807,2703.006836,19.670022,-87.385461,1443507.745,1223.1918,1180.115616,5818.54248,1272.805501,173.299036,16.977759,15.443863,15.449315,15.43841,44.85293,0.981081
2,lsc1m009-fa04-20190904-0108-e91.fits,2,0,58731.58659,2458731.587,2458731.588,1.837858,34.98,16.454687,19,34,51,0.094575,0.00358,0.001308,0.004779,0.006438,0.008654,0.013608,0.055392,0.183609,0.004351,0.005433,0.004456,0.001333,0.001065,0.001012,0.000833,0.001366,0.001263,0.000588,0.001169,0.001974,0.131233,0.328495,0.912101,0.190062,0.000116,0.000067,0.000065,0.000068,0.000069,0.00007,0.000074,0.000097,0.000155,0.000067,0.000068,0.000068,0.000065,0.000065,0.000065,0.000065,0.000065,0.000066,0.000065,0.000065,0.000066,0.000143,0.000248,0.000592,0.000175,813.87006,53.291067,20.090539,70.566523,93.873978,123.426508,184.713781,571.605325,1183.66677,64.786422,79.649788,65.543508,20.463931,16.291693,15.560379,12.853312,20.942813,19.068334,9.083494,17.950665,30.071128,915.511412,1324.296766,1540.141538,1087.501276,9014069.789,2932.986243,2108.056968,2005.237434,2108.556968,2091.262566,19.787977,-87.323133,852509.6855,1134.114948,1010.080417,844.001796,3772.366211,751.696014,174.848319,3608,16.661818,15.111389,14.744357,15.478422,54.388706,0.977253,2070.154908,2050.979308,2070.654908,2045.520692,19.782371,-87.318044,32268.93316,605.431337,53.29908,371.43396,28.452965,174.687447,16.343361,14.544036,14.389343,14.698729,48.287821,0.965501,2107.34662,2099.641003,2107.84662,1996.858997,19.788354,-87.312917,11793.34761,586.99748,20.090968,259.775543,10.398723,172.974645,16.132109,16.045371,15.535726,16.555016,56.836394,0.975018,2377.547849,2082.141603,2378.047849,2014.358397,19.829875,-87.315627,43074.47823,610.248603,70.585132,414.876648,37.980699,173.476195,15.835165,15.443242,14.640106,16.246378,67.822076,0.978953,2385.139304,2286.868942,2385.639304,1809.631058,19.831739,-87.29349,58033.74889,617.920663,93.917799,446.733398,51.170958,171.994674,16.709576,15.180763,14.689906,15.67162,56.66795,0.973404,2323.42429,1875.370867,2323.92429,2221.129133,19.820746,-87.337864,78006.63649,631.498906,123.526163,549.553467,68.781949,171.758672,16.214174,14.970875,14.548634,15.393117,55.037736,0.973038,2260.943993,1823.908874,2261.443993,2272.591126,19.810823,-87.343256,122664.8325,662.880073,185.048303,732.60968,108.159083,173.917416,16.696481,15.385816,15.252902,15.51873,47.230448,0.950663,2264.623632,1756.354381,2265.123632,2340.145619,19.811107,-87.350577,499303.1361,858.26927,581.755812,2295.839111,440.257962,173.949263,16.502229,14.96994,14.674825,15.265054,51.855382,0.97235,2088.937965,1641.199043,2089.437965,2455.300957,19.783072,-87.362445,1655064.742,1290.388541,1282.609609,7165.121094,1459.344791,176.446369,16.401018,15.040325,14.781248,15.299401,51.174824,0.974069,1869.540263,1715.807596,1870.040263,2380.692404,19.749209,-87.353446,39221.39708,605.260799,64.800822,369.969238,34.583264,172.442918,17.144093,15.051952,15.102264,15.001641,43.42227,0.985251,2401.894683,1859.188968,2402.394683,2237.311032,19.832881,-87.339813,48970.78021,614.619739,79.67655,410.903778,43.179733,171.386995,16.376646,14.767368,14.231677,15.303059,56.664731,0.966526,2425.026922,1894.806307,2425.526922,2201.693693,19.836591,-87.336012,40166.72277,612.685961,65.558419,388.895081,35.4168,172.351665,16.072457,14.367686,13.892369,14.843003,56.789248,0.972699,2013.429331,2283.141927,2013.929331,1813.358073,19.774948,-87.29271,12015.19642,587.127167,20.464385,251.830093,10.594337,171.9431,17.019862,16.658531,16.34572,16.971343,47.788582,0.850777,1977.757916,2295.95358,1978.257916,1800.54642,19.769576,-87.291179,9596.928131,589.060515,16.291922,249.425323,8.462042,173.467957,16.015255,14.785121,11.971393,17.598848,79.627639,0.845726,2127.66618,2230.251711,2128.16618,1866.248289,19.79213,-87.298859,9118.667662,586.01084,15.560578,239.30191,8.040338,172.737568,6.957419,19.329774,22.41497,16.244577,25.795068,0.74896,2000.671752,2195.332364,2001.171752,1901.167636,19.772497,-87.302157,7507.885449,584.115581,12.853424,249.437576,6.620039,171.042434,12.454898,15.083549,15.591778,14.57532,40.617132,0.804905,2054.835771,1939.988399,2055.335771,2156.511601,19.779399,-87.329993,12315.54013,588.042013,20.9433,250.709259,10.859164,172.257546,14.770389,16.638792,17.81764,15.459943,347.663115,0.975926,2137.929697,1667.389382,2138.429697,2429.110618,19.790885,-87.359791,11380.5102,596.816226,19.068701,265.701202,10.034706,174.653826,15.835752,13.901859,15.1777,12.626018,24.963022,0.920062,2172.577708,2068.919379,2173.077708,2027.580621,19.798245,-87.316467,5300.423619,583.520026,9.083533,242.64003,4.673621,171.664942,13.62478,15.170889,14.058726,16.283052,301.231934,0.900492,2162.972522,2317.03567,2163.472522,1779.46433,19.797944,-87.289591,10538.84761,587.090656,17.950971,253.764862,9.292574,173.474106,15.230352,15.708617,15.23395,16.183283,278.556406,0.996009,2477.553935,2260.535203,2478.053935,1835.964797,19.845786,-87.296542,17792.20089,591.642236,30.072567,282.498627,15.688181,172.985325,15.78022,14.666616,13.3286,16.004632,61.337319,0.887656,1244.770373,2457.078768,1245.270373,1639.421232,19.659537,-87.269585,1045712.633,1084.792238,963.975033,4155.693848,922.051715,175.809326,17.64188,15.476657,15.263603,15.689711,55.012391,0.993538,909.175678,2618.034415,909.675678,1478.465585,19.610802,-87.249545,2228895.548,1461.11114,1525.479812,8509.862305,1965.317142,185.532125,18.045346,15.693128,15.601608,15.784649,51.285859,0.997129,1867.795405,3057.317167,1868.295405,1039.182833,19.75761,-87.208356,4299847.895,1948.104539,2207.195666,17240.39258,3791.368682,188.46556,17.553294,15.54531,14.902925,16.187694,66.87882,0.985769,1382.658528,1393.302157,1383.158528,2703.197843,19.67003,-87.385466,1439613.713,1222.978757,1177.137137,5984.210938,1269.371959,174.166958,16.856677,15.230573,15.389888,15.071257,40.650478,0.980871
3,lsc1m009-fa04-20190904-0109-e91.fits,3,0,58731.5873,2458731.587,2458731.589,1.837912,34.992,16.764096,19,34,51,0.094689,0.003695,0.001215,0.004925,0.006409,0.008572,0.013648,0.055341,0.183863,0.004278,0.00546,0.004468,0.001255,0.001137,0.001116,0.000806,0.001367,0.001328,0.000586,0.001139,0.001956,0.131324,0.32746,0.915213,0.189588,0.000116,0.000067,0.000065,0.000068,0.000069,0.00007,0.000073,0.000097,0.000155,0.000067,0.000069,0.000068,0.000066,0.000065,0.000065,0.000065,0.000065,0.000066,0.000065,0.000065,0.000066,0.000143,0.000247,0.000594,0.000174,814.558351,54.787917,18.607298,72.634433,93.35489,122.561231,185.826816,569.718817,1185.640891,63.460086,79.64427,65.744443,19.112926,17.373059,17.09029,12.371163,20.8863,19.985566,9.040837,17.419019,29.747384,915.577207,1323.6975,1540.848863,1086.638802,9037596.859,2939.270228,2108.323869,2005.257671,2108.823869,2091.242329,19.787975,-87.323153,855757.6182,1134.114948,1013.042951,844.73972,3775.742432,754.559862,177.194066,3614,16.753901,15.110284,14.491092,15.729476,59.48612,0.971468,2070.4061,2050.969696,2070.9061,2045.530304,19.782367,-87.318068,33395.60373,609.446456,54.796617,347.328125,29.446401,177.791269,16.900559,14.824242,14.157186,15.491298,63.732213,0.978198,2107.484285,2099.522969,2107.984285,1996.977031,19.788332,-87.312952,10976.68969,589.90235,18.607639,253.791962,9.678639,176.054991,16.487227,14.540211,13.153584,15.926838,83.17283,0.962167,2377.949022,2082.18043,2378.449022,2014.31957,19.829894,-87.315647,44512.32325,612.655737,72.654707,395.834534,39.248511,176.511881,16.325932,15.628874,14.325548,16.932199,73.679023,0.961309,2385.322693,2286.895292,2385.822693,1809.604708,19.831725,-87.293512,57919.45314,620.136246,93.397948,452.838593,51.070179,174.530043,16.821508,15.686454,15.021698,16.35121,61.128289,0.974872,2323.609833,1875.346784,2324.109833,2221.153216,19.82073,-87.337889,77472.91299,631.613619,122.658712,551.339294,68.311341,174.619785,16.454988,14.865132,14.309552,15.420711,58.553981,0.973165,2261.318462,1823.973249,2261.818462,2272.526751,19.810836,-87.343272,123343.833,662.543614,186.167115,722.377625,108.757788,176.934659,16.430002,15.414668,15.102133,15.727203,50.076933,0.947135,2264.862076,1756.416952,2265.362076,2340.083048,19.811099,-87.350592,500150.4906,862.688766,579.757742,2306.678955,441.005113,177.267535,16.46794,15.080932,14.603406,15.558458,55.777142,0.970345,2089.204054,1641.31037,2089.704054,2455.18963,19.783068,-87.362454,1661682.335,1293.120224,1285.017668,7108.476562,1465.17982,180.374247,16.490746,15.097444,14.633828,15.561059,55.399541,0.970141,1869.925081,1716.05208,1870.425081,2380.44792,19.749226,-87.35344,38659.25477,609.06032,63.473606,375.442902,34.087598,176.262403,16.401569,15.190868,14.816748,15.564987,52.997817,0.968089,2402.158789,1859.405589,2402.658789,2237.094411,19.832877,-87.339813,49345.31218,619.36352,79.671002,416.968262,43.509974,174.1759,16.43454,14.833191,14.512017,15.154366,50.988691,0.956497,2425.232897,1895.211251,2425.732897,2201.288749,19.836579,-87.335991,40381.77712,614.083006,65.759477,384.707428,35.606423,175.640162,16.56516,14.932358,14.170924,15.693792,59.543197,0.956216,2013.808243,2284.170714,2014.308243,1812.329286,19.774971,-87.292622,11340.18077,593.313735,19.113296,269.860443,9.999146,176.032324,16.096876,16.242736,17.059862,15.42561,33.15417,0.937616,1979.241852,2294.410295,1979.741852,1802.089705,19.769754,-87.291374,10280.03875,591.713576,17.373336,257.456543,9.064371,176.430489,14.099471,18.095436,17.446134,18.744738,76.783717,0.993594,2127.28315,2229.960529,2127.78315,1866.539471,19.792029,-87.298912,10084.89482,590.0859,17.090554,237.586731,8.892304,175.322725,NaN,19.959302,21.3815,18.537103,31.777926,0.898624,2000.660583,2197.958966,2001.160583,1898.541034,19.772469,-87.301894,7283.454881,588.739785,12.371263,239.965958,6.422149,174.575159,15.408892,16.170083,18.109505,14.230662,356.189594,0.943078,2056.196033,1939.481184,2056.696033,2157.018816,19.779564,-87.330073,12357.18049,591.626819,20.886782,269.606232,10.89588,175.136826,15.727548,16.371718,16.45678,16.286657,319.336345,0.995251,2137.47815,1667.431215,2137.97815,2429.068785,19.790768,-87.359804,11997.58537,600.299843,19.985988,268.040375,10.578809,177.693253,14.878201,15.578116,15.306118,15.850115,49.755265,0.95536,2172.381108,2069.442585,2172.881108,2027.057415,19.798174,-87.316432,5294.468651,585.614556,9.040876,237.19368,4.66837,175.052765,8.340903,13.832398,13.331845,14.332951,51.282147,0.8896,2163.783598,2316.376307,2164.283598,1780.123693,19.798024,-87.289687,10289.56064,590.698908,17.419299,275.85321,9.072767,176.038784,15.917569,14.851036,13.094619,16.607453,274.456766,0.944244,2477.942881,2259.824132,2478.442881,1836.675868,19.845801,-87.296644,17673.52475,594.092501,29.748776,299.579224,15.583539,175.336122,16.446963,14.702545,14.51856,14.88653,53.314909,0.992355,1244.970674,2457.281427,1245.470674,1639.218573,19.659535,-87.269583,1049086.104,1088.27058,963.993812,4063.898682,925.026256,179.102586,17.836833,15.679501,15.252454,16.106549,60.808756,0.98922,909.34833,2618.270873,909.84833,1478.229127,19.610799,-87.249538,2229411.104,1462.762067,1524.110554,8221.071289,1965.771731,189.044889,18.100985,15.840284,15.556706,16.123863,60.139693,0.994961,1868.091715,3057.52865,1868.591715,1038.97135,19.757622,-87.208359,4318750.158,1953.184506,2211.132714,17160.93359,3808.035655,191.815439,17.505054,15.547425,14.609463,16.485388,72.332328,0.978282,1382.934073,1393.436071,1383.434073,2703.063929,19.67003,-87.385467,1440349.492,1224.897563,1175.893834,6025.37793,1270.020728,177.72717,16.990259,15.360655,15.417757,15.303553,43.520658,0.979253
