 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,TIME-OBS,EXPTIME,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_T7,rel_flux_T8,rel_flux_T9,rel_flux_T10,rel_flux_T11,rel_flux_T12,rel_flux_T13,rel_flux_T14,rel_flux_T15,rel_flux_T16,rel_flux_T17,rel_flux_T18,rel_flux_T19,rel_flux_T20,rel_flux_T21,rel_flux_T22,rel_flux_C23,rel_flux_C24,rel_flux_C25,rel_flux_C26,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_T7,rel_flux_err_T8,rel_flux_err_T9,rel_flux_err_T10,rel_flux_err_T11,rel_flux_err_T12,rel_flux_err_T13,rel_flux_err_T14,rel_flux_err_T15,rel_flux_err_T16,rel_flux_err_T17,rel_flux_err_T18,rel_flux_err_T19,rel_flux_err_T20,rel_flux_err_T21,rel_flux_err_T22,rel_flux_err_C23,rel_flux_err_C24,rel_flux_err_C25,rel_flux_err_C26,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_T7,rel_flux_SNR_T8,rel_flux_SNR_T9,rel_flux_SNR_T10,rel_flux_SNR_T11,rel_flux_SNR_T12,rel_flux_SNR_T13,rel_flux_SNR_T14,rel_flux_SNR_T15,rel_flux_SNR_T16,rel_flux_SNR_T17,rel_flux_SNR_T18,rel_flux_SNR_T19,rel_flux_SNR_T20,rel_flux_SNR_T21,rel_flux_SNR_T22,rel_flux_SNR_C23,rel_flux_SNR_C24,rel_flux_SNR_C25,rel_flux_SNR_C26,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_T7,Y(IJ)_T7,X(FITS)_T7,Y(FITS)_T7,RA_T7,DEC_T7,Source-Sky_T7,Source_Error_T7,Source_SNR_T7,Peak_T7,Mean_T7,Sky/Pixel_T7,FWHM_T7,Width_T7,X-Width_T7,Y-Width_T7,Angle_T7,Roundness_T7,X(IJ)_T8,Y(IJ)_T8,X(FITS)_T8,Y(FITS)_T8,RA_T8,DEC_T8,Source-Sky_T8,Source_Error_T8,Source_SNR_T8,Peak_T8,Mean_T8,Sky/Pixel_T8,FWHM_T8,Width_T8,X-Width_T8,Y-Width_T8,Angle_T8,Roundness_T8,X(IJ)_T9,Y(IJ)_T9,X(FITS)_T9,Y(FITS)_T9,RA_T9,DEC_T9,Source-Sky_T9,Source_Error_T9,Source_SNR_T9,Peak_T9,Mean_T9,Sky/Pixel_T9,FWHM_T9,Width_T9,X-Width_T9,Y-Width_T9,Angle_T9,Roundness_T9,X(IJ)_T10,Y(IJ)_T10,X(FITS)_T10,Y(FITS)_T10,RA_T10,DEC_T10,Source-Sky_T10,Source_Error_T10,Source_SNR_T10,Peak_T10,Mean_T10,Sky/Pixel_T10,FWHM_T10,Width_T10,X-Width_T10,Y-Width_T10,Angle_T10,Roundness_T10,X(IJ)_T11,Y(IJ)_T11,X(FITS)_T11,Y(FITS)_T11,RA_T11,DEC_T11,Source-Sky_T11,Source_Error_T11,Source_SNR_T11,Peak_T11,Mean_T11,Sky/Pixel_T11,FWHM_T11,Width_T11,X-Width_T11,Y-Width_T11,Angle_T11,Roundness_T11,X(IJ)_T12,Y(IJ)_T12,X(FITS)_T12,Y(FITS)_T12,RA_T12,DEC_T12,Source-Sky_T12,Source_Error_T12,Source_SNR_T12,Peak_T12,Mean_T12,Sky/Pixel_T12,FWHM_T12,Width_T12,X-Width_T12,Y-Width_T12,Angle_T12,Roundness_T12,X(IJ)_T13,Y(IJ)_T13,X(FITS)_T13,Y(FITS)_T13,RA_T13,DEC_T13,Source-Sky_T13,Source_Error_T13,Source_SNR_T13,Peak_T13,Mean_T13,Sky/Pixel_T13,FWHM_T13,Width_T13,X-Width_T13,Y-Width_T13,Angle_T13,Roundness_T13,X(IJ)_T14,Y(IJ)_T14,X(FITS)_T14,Y(FITS)_T14,RA_T14,DEC_T14,Source-Sky_T14,Source_Error_T14,Source_SNR_T14,Peak_T14,Mean_T14,Sky/Pixel_T14,FWHM_T14,Width_T14,X-Width_T14,Y-Width_T14,Angle_T14,Roundness_T14,X(IJ)_T15,Y(IJ)_T15,X(FITS)_T15,Y(FITS)_T15,RA_T15,DEC_T15,Source-Sky_T15,Source_Error_T15,Source_SNR_T15,Peak_T15,Mean_T15,Sky/Pixel_T15,FWHM_T15,Width_T15,X-Width_T15,Y-Width_T15,Angle_T15,Roundness_T15,X(IJ)_T16,Y(IJ)_T16,X(FITS)_T16,Y(FITS)_T16,RA_T16,DEC_T16,Source-Sky_T16,Source_Error_T16,Source_SNR_T16,Peak_T16,Mean_T16,Sky/Pixel_T16,FWHM_T16,Width_T16,X-Width_T16,Y-Width_T16,Angle_T16,Roundness_T16,X(IJ)_T17,Y(IJ)_T17,X(FITS)_T17,Y(FITS)_T17,RA_T17,DEC_T17,Source-Sky_T17,Source_Error_T17,Source_SNR_T17,Peak_T17,Mean_T17,Sky/Pixel_T17,FWHM_T17,Width_T17,X-Width_T17,Y-Width_T17,Angle_T17,Roundness_T17,X(IJ)_T18,Y(IJ)_T18,X(FITS)_T18,Y(FITS)_T18,RA_T18,DEC_T18,Source-Sky_T18,Source_Error_T18,Source_SNR_T18,Peak_T18,Mean_T18,Sky/Pixel_T18,FWHM_T18,Width_T18,X-Width_T18,Y-Width_T18,Angle_T18,Roundness_T18,X(IJ)_T19,Y(IJ)_T19,X(FITS)_T19,Y(FITS)_T19,RA_T19,DEC_T19,Source-Sky_T19,Source_Error_T19,Source_SNR_T19,Peak_T19,Mean_T19,Sky/Pixel_T19,FWHM_T19,Width_T19,X-Width_T19,Y-Width_T19,Angle_T19,Roundness_T19,X(IJ)_T20,Y(IJ)_T20,X(FITS)_T20,Y(FITS)_T20,RA_T20,DEC_T20,Source-Sky_T20,Source_Error_T20,Source_SNR_T20,Peak_T20,Mean_T20,Sky/Pixel_T20,FWHM_T20,Width_T20,X-Width_T20,Y-Width_T20,Angle_T20,Roundness_T20,X(IJ)_T21,Y(IJ)_T21,X(FITS)_T21,Y(FITS)_T21,RA_T21,DEC_T21,Source-Sky_T21,Source_Error_T21,Source_SNR_T21,Peak_T21,Mean_T21,Sky/Pixel_T21,FWHM_T21,Width_T21,X-Width_T21,Y-Width_T21,Angle_T21,Roundness_T21,X(IJ)_T22,Y(IJ)_T22,X(FITS)_T22,Y(FITS)_T22,RA_T22,DEC_T22,Source-Sky_T22,Source_Error_T22,Source_SNR_T22,Peak_T22,Mean_T22,Sky/Pixel_T22,FWHM_T22,Width_T22,X-Width_T22,Y-Width_T22,Angle_T22,Roundness_T22,X(IJ)_C23,Y(IJ)_C23,X(FITS)_C23,Y(FITS)_C23,RA_C23,DEC_C23,Source-Sky_C23,Source_Error_C23,Source_SNR_C23,Peak_C23,Mean_C23,Sky/Pixel_C23,FWHM_C23,Width_C23,X-Width_C23,Y-Width_C23,Angle_C23,Roundness_C23,X(IJ)_C24,Y(IJ)_C24,X(FITS)_C24,Y(FITS)_C24,RA_C24,DEC_C24,Source-Sky_C24,Source_Error_C24,Source_SNR_C24,Peak_C24,Mean_C24,Sky/Pixel_C24,FWHM_C24,Width_C24,X-Width_C24,Y-Width_C24,Angle_C24,Roundness_C24,X(IJ)_C25,Y(IJ)_C25,X(FITS)_C25,Y(FITS)_C25,RA_C25,DEC_C25,Source-Sky_C25,Source_Error_C25,Source_SNR_C25,Peak_C25,Mean_C25,Sky/Pixel_C25,FWHM_C25,Width_C25,X-Width_C25,Y-Width_C25,Angle_C25,Roundness_C25,X(IJ)_C26,Y(IJ)_C26,X(FITS)_C26,Y(FITS)_C26,RA_C26,DEC_C26,Source-Sky_C26,Source_Error_C26,Source_SNR_C26,Peak_C26,Mean_C26,Sky/Pixel_C26,FWHM_C26,Width_C26,X-Width_C26,Y-Width_C26,Angle_C26,Roundness_C26
67,coj1m011-fa12-20190611-0107-e91.fits,1,0,58645.90563,2458645.906,2458645.907,NaN,59.976,1.152959,7.203315,10,21,32,0.088032,0.086557,0.003131,0.002105,0.016228,0.001804,0.013148,0.007135,0.004811,0.087484,0.00229,0.001502,0.010582,0.003509,0.002116,0.007891,0.001431,0.001633,0.002223,0.009481,0.111809,0.004618,0.181754,0.588229,0.088326,0.652002,0.000222,0.000221,0.000158,0.000156,0.000167,0.000157,0.000165,0.000162,0.00016,0.000222,0.000158,0.000157,0.000164,0.000158,0.000157,0.000161,0.000156,0.000155,0.000156,0.000163,0.000239,0.000158,0.000318,0.000709,0.000235,0.000777,397.222471,392.504015,19.845946,13.466258,96.961,11.495403,79.64272,44.161414,30.041064,393.314927,14.492682,9.561642,64.379844,22.224428,13.490817,49.11929,9.159533,10.523945,14.291081,58.193465,468.468831,29.156419,570.732995,829.450567,376.417691,838.672632,3161486.049,1874.220864,2048.33289,2060.422553,2048.83289,2036.077447,11.046013,-16.406482,278311.3566,314.159265,680.94002,408.716404,6321.405762,885.892562,679.713852,1573,6.131862,8.799922,8.417486,9.182358,280.19796,0.991433,2345.928756,1834.389201,2346.428756,2262.110799,11.048268,-16.430592,273649.9892,678.053455,403.581734,6281.729492,871.054969,684.113213,6.1912,8.882451,8.435751,9.32915,281.077424,0.988266,2341.842212,1886.853735,2342.342212,2209.646265,11.048233,-16.424921,9897.963579,498.705311,19.847319,908.179932,31.506197,686.157168,5.463156,9.506104,9.308849,9.703358,57.855529,0.990857,2088.069959,1948.471666,2088.569959,2148.028334,11.04632,-16.418547,6655.825209,494.243689,13.466687,829.601318,21.18615,680.593896,8.777114,10.54106,10.511116,10.571003,46.971338,0.993173,1993.151368,2116.239615,1993.651368,1980.260385,11.045593,-16.400507,51305.63673,528.261951,97.121583,1754.387085,163.310914,676.439084,6.379562,8.671321,8.377624,8.965018,279.344796,0.994898,2408.65472,1916.856783,2409.15472,2179.643217,11.048733,-16.421598,5704.158634,496.200625,11.49567,816.186157,18.156901,687.154105,7.820103,8.372279,7.742315,9.002243,287.272788,0.966994,1931.424656,1898.817428,1931.924656,2197.682572,11.045146,-16.424097,41566.61958,521.331557,79.731639,1534.529907,132.310659,678.959247,5.957577,8.883405,8.417081,9.34973,279.364291,0.987778,2147.0958,1911.675655,2147.5958,2184.824345,11.046767,-16.42246,22556.48,510.598429,44.176556,968.126221,71.799506,684.311463,14.90047,12.329699,10.9887,13.670697,56.557168,0.700105,2212.94403,1728.499073,2213.44403,2368.000927,11.047277,-16.442201,15210.73994,506.251288,30.04583,997.920593,48.417289,688.299863,7.161344,8.56253,8.235323,8.889737,293.845588,0.987146,2450.498135,1735.471857,2450.998135,2361.028143,11.049062,-16.441171,276578.3236,683.815422,404.463419,5929.156738,880.376147,694.036223,6.365979,8.790853,8.375763,9.205943,278.402279,0.990312,2301.015129,1790.868109,2301.515129,2305.631891,11.047934,-16.435352,7240.32622,499.566547,14.493217,864.192322,23.046674,688.060006,5.714377,9.256491,9.09216,9.420822,310.724545,0.943012,2273.89592,1760.06965,2274.39592,2336.43035,11.047732,-16.438715,4750.021165,496.770832,9.561796,850.083862,15.119787,691.241167,7.528663,6.327164,5.271458,7.38287,276.607935,0.888778,1869.826231,1721.242367,1870.326231,2375.257633,11.044697,-16.443377,33454.44853,519.263044,64.426785,1337.498413,106.488817,683.539088,6.314985,8.671513,8.459906,8.883119,271.070774,0.997618,2004.07187,1685.647637,2004.57187,2410.852363,11.045709,-16.447075,11093.71945,499.124491,22.226358,923.150269,35.312406,682.082351,5.734623,8.601776,8.158983,9.044569,300.390913,0.955751,2073.681436,1675.499684,2074.181436,2421.000316,11.046234,-16.448094,6690.812389,495.937233,13.491248,828.554138,21.297517,682.583143,6.053788,9.012988,7.858684,10.167291,300.770459,0.720328,1963.878379,2179.866953,1964.378379,1916.633047,11.045368,-16.393657,24946.92214,507.669045,49.140129,1215.563965,79.408519,675.38003,6.410844,8.558796,7.924399,9.193193,271.22804,0.978223,2048.935198,2100.386752,2049.435198,1996.113248,11.046014,-16.402158,4522.931695,493.787712,9.159668,825.97998,14.396939,678.995283,4.76126,7.056392,6.339237,7.773546,273.688314,0.958846,2032.844798,2259.952408,2033.344798,1836.547592,11.04588,-16.384915,5163.363783,490.620512,10.52415,830.523071,16.435497,671.568837,6.078871,8.875424,8.186023,9.564825,61.00127,0.915098,2102.987435,2231.260279,2103.487435,1865.239721,11.04641,-16.387939,7026.883548,491.679472,14.291594,826.141846,22.367265,667.564282,6.660087,8.753323,8.334297,9.172349,51.456277,0.817277,1602.453204,2135.030536,1602.953204,1961.469464,11.042655,-16.398914,29973.94248,514.767428,58.228126,1247.243042,95.410022,685.828823,6.329013,9.00028,8.911663,9.088896,305.509123,0.996336,1558.00727,2097.066218,1558.50727,1999.433782,11.042323,-16.40307,353481.368,724.863469,487.652342,7936.48877,1125.16614,687.485826,6.284764,8.811532,8.459683,9.163381,279.961382,0.992807,2290.591575,2256.687061,2291.091575,1839.812939,11.047818,-16.384972,14600.12405,500.676812,29.160775,809.179138,46.473638,677.835867,18.994205,12.902292,11.926462,13.878122,83.984474,0.976351,1534.122314,2566.601096,1534.622314,1529.898904,11.042108,-16.352303,486236.762,794.111367,612.302987,10602.99414,1547.739684,681.31854,6.126302,8.805992,8.447574,9.164411,281.719853,0.992154,1045.068058,2807.607427,1045.568058,1288.892573,11.038414,-16.326766,1170913.358,1090.264355,1073.971971,25174.50391,3727.132976,720.773837,6.087789,8.809392,8.562283,9.056501,288.537278,0.995064,2054.834907,2760.061222,2055.334907,1336.438778,11.046006,-16.330789,256579.642,663.822436,386.518484,5725.351074,816.718366,668.423055,6.539298,8.923862,8.562684,9.285041,280.658879,0.992474,1571.816555,1052.848554,1572.316555,3043.651446,11.042508,-16.516017,1247756.287,1119.265113,1114.799588,25817.77344,3971.731618,727.919083,6.518947,8.776795,8.401199,9.152392,270.110538,0.992701
68,coj1m011-fa12-20190611-0108-e91.fits,2,0,58645.90664,2458645.907,2458645.908,NaN,59.996,1.156273,7.043745,10,21,32,0.088162,0.086299,0.002896,0.001742,0.016287,0.001951,0.012774,0.0077,0.004509,0.087916,0.002208,0.001683,0.010642,0.003482,0.001929,0.007702,0.001534,0.001876,0.001785,0.009526,0.11168,0.005018,0.181699,0.587524,0.088342,0.652837,0.000222,0.000221,0.000158,0.000156,0.000168,0.000158,0.000165,0.000161,0.00016,0.000222,0.000157,0.000157,0.000164,0.000158,0.000158,0.000161,0.000156,0.000155,0.000156,0.000163,0.000238,0.000159,0.000318,0.000709,0.000235,0.000779,397.434549,391.374692,18.350595,11.141977,97.102996,12.384936,77.196883,47.824492,28.212832,395.264931,14.051601,10.727628,64.978933,22.036473,12.229274,47.933233,9.814786,12.06321,11.468303,58.599932,468.422555,31.62985,570.805514,829.08878,375.904055,838.505787,3159004.219,1873.341841,2048.413441,2060.116779,2048.913441,2036.383221,11.046012,-16.40651,278505.1326,314.159265,681.016501,408.955043,6493.998535,886.509371,679.632433,1599,5.596686,8.824705,8.183605,9.465805,88.281294,0.979035,2346.206602,1834.128852,2346.706602,2262.371148,11.048269,-16.430608,272617.3535,677.543148,402.361613,6033.415527,867.767988,686.359195,6.117318,8.960255,8.284279,9.636231,272.714424,0.977288,2342.719869,1886.028638,2343.219869,2210.471362,11.048238,-16.424998,9149.917618,498.587432,18.351681,865.294189,29.125092,686.621265,6.791885,9.434354,9.05349,9.815217,301.529175,0.968348,2087.782876,1947.871619,2088.282876,2148.628381,11.046317,-16.418605,5504.055423,493.981947,11.14222,845.953674,17.519953,677.796457,5.567106,9.262049,8.2026,10.321498,88.606466,0.948886,1993.316123,2115.911331,1993.816123,1980.588669,11.045593,-16.400538,51452.07898,528.991953,97.264389,1703.138184,163.777054,675.507178,6.352607,8.857529,8.295903,9.419156,275.49506,0.983445,2409.384187,1916.68919,2409.884187,2179.81081,11.048737,-16.421603,6164.655329,497.740883,12.38527,850.350037,19.622707,687.88238,5.054653,8.710349,9.949933,7.470765,357.306989,0.921482,1931.495152,1898.279016,1931.995152,2198.220984,11.045146,-16.424149,40352.82315,522.178038,77.277902,1497.971924,128.447025,680.101882,6.1338,8.768815,8.174562,9.363068,81.031584,0.97989,2146.472387,1909.995969,2146.972387,2186.504031,11.046761,-16.422634,24324.18994,508.409071,47.843737,992.101685,77.426301,680.502143,16.587687,12.378204,10.673357,14.083051,59.57507,0.691995,2213.1003,1727.958462,2213.6003,2368.541538,11.047277,-16.442247,14242.63264,504.757522,28.216781,1003.656799,45.335708,688.46638,5.821184,8.049422,7.250395,8.848448,76.424835,0.951187,2450.673271,1735.213395,2451.173271,2361.286605,11.049062,-16.441184,277725.4608,683.056259,406.592366,5983.772461,884.027598,691.771039,6.476613,8.99868,8.423363,9.573997,88.918373,0.98376,2300.898236,1790.237194,2301.398236,2306.262806,11.047932,-16.435408,6975.671984,496.415297,14.052089,883.146301,22.204254,686.753511,5.157286,9.308192,8.058884,10.557501,87.431796,0.92991,2273.661117,1759.915519,2274.161117,2336.584481,11.04773,-16.43872,5317.799942,495.70066,10.727845,838.171509,16.927083,688.811737,7.272846,7.852336,7.32025,8.384423,69.408627,0.967871,1869.9909,1721.158143,1870.4909,2375.341857,11.044698,-16.443379,33617.80676,516.980466,65.027228,1331.081787,107.008802,683.070475,6.28825,9.010905,8.355961,9.665848,78.433646,0.975274,2004.376549,1685.41564,2004.876549,2411.08436,11.045711,-16.44709,11000.04148,499.131701,22.038355,883.745483,35.01422,681.01962,7.275947,8.650163,7.72654,9.573786,280.91906,0.948259,2073.942786,1675.605524,2074.442786,2420.894476,11.046235,-16.448071,6093.096538,498.22552,12.229595,815.926819,19.394929,683.373114,5.997714,8.908063,8.418349,9.397776,70.070519,0.979608,1963.901644,2179.290005,1964.401644,1917.209995,11.045367,-16.393716,24330.62231,507.388912,47.952609,1109.070068,77.446776,674.204902,6.746204,8.963559,8.582794,9.344324,277.128709,0.992344,2049.868325,2100.435414,2050.368325,1996.064586,11.04602,-16.402147,4846.609111,493.798561,9.814952,832.171936,15.427236,677.050344,4.978955,6.923301,6.960071,6.886531,316.141189,0.928863,2033.616893,2260.00874,2034.116893,1836.49126,11.045885,-16.384905,5925.229545,491.169256,12.063519,830.930176,18.860591,668.823675,4.718991,8.919541,7.109991,10.729091,83.994682,0.841252,2103.022726,2231.139156,2103.522726,1865.360844,11.046409,-16.387947,5640.167571,491.79353,11.468568,834.164612,17.953211,669.442491,5.898346,7.110265,6.615301,7.60523,62.150755,0.939553,1602.376437,2134.717314,1602.876437,1961.782686,11.042653,-16.398949,30092.48707,513.214105,58.635347,1237.659058,95.787361,683.838237,6.215388,9.282986,8.692259,9.873714,77.051075,0.980145,1557.94103,2096.742411,1558.44103,1999.757589,11.042322,-16.403107,352797.9996,723.520446,487.613034,7888.290039,1122.990911,687.429097,6.108589,8.896731,8.334686,9.458776,88.450763,0.984116,2290.499397,2258.290151,2290.999397,1838.209849,11.047816,-16.384793,15852.98135,501.115008,31.635415,809.381653,50.461607,675.798141,15.105319,12.814363,12.041919,13.586806,273.867158,0.985304,1534.117942,2566.390701,1534.617942,1530.109299,11.042106,-16.352333,485731.9521,793.118045,612.433364,10893.89453,1546.132824,681.998643,6.139803,8.880482,8.358144,9.40282,271.884953,0.986197,1044.906995,2807.335973,1045.406995,1289.164027,11.038412,-16.326813,1169109.784,1089.329461,1073.238011,26653.36133,3721.392023,718.969089,5.621682,8.862095,8.432996,9.291195,274.349769,0.990447,2054.896738,2759.783946,2055.396738,1336.716054,11.046005,-16.330821,256419.6246,664.35889,385.96552,5839.355957,816.209015,666.267173,5.984356,8.971543,8.419197,9.52389,270.034222,0.984953,1571.730291,1052.622143,1572.230291,3043.877857,11.042507,-16.51603,1247742.858,1119.089814,1114.962215,26772.07617,3971.688871,728.939714,5.924839,8.814173,8.213266,9.415079,86.121423,0.981238
